hardware,embedding_index,horizon,method,time,result,threshold
montreal,5,3,bellman,0.007310,1,0.980250
montreal,6,3,bellman,0.008030,1,0.982090
montreal,7,3,bellman,0.008310,1,0.959490
montreal,8,3,bellman,0.009180,1,0.965110
montreal,9,3,bellman,0.009060,1,0.981460
montreal,10,3,bellman,0.009380,1,0.983890
montreal,11,3,bellman,0.008800,1,0.945820
montreal,12,3,bellman,0.009730,1,0.964980
montreal,13,3,bellman,0.009460,1,0.980430
montreal,14,3,bellman,0.010130,1,0.984950
montreal,15,3,bellman,0.010360,1,0.980590
montreal,16,3,bellman,0.010850,1,0.975100
montreal,17,3,bellman,0.010910,1,0.985030
montreal,18,3,bellman,0.011410,1,0.983510
montreal,19,3,bellman,0.010900,1,0.983390
montreal,20,3,bellman,0.011100,1,0.978660
montreal,21,3,bellman,0.011670,1,0.973070
montreal,22,3,bellman,0.011480,1,0.981480
montreal,23,3,bellman,0.012460,1,0.974690
montreal,24,3,bellman,0.012210,1,0.975290
montreal,25,3,bellman,0.013060,1,0.971740
montreal,26,3,bellman,0.013160,1,0.976440
montreal,27,3,bellman,0.013350,1,0.975700
montreal,28,3,bellman,0.013240,1,0.973810
montreal,29,3,bellman,0.013690,1,0.976280
montreal,30,3,bellman,0.013830,1,0.982360
montreal,31,3,bellman,0.014580,1,0.979430
montreal,32,3,bellman,0.014530,1,0.980180
montreal,33,3,bellman,0.014870,1,0.978530
montreal,34,3,bellman,0.015040,1,0.980600
montreal,35,3,bellman,0.014840,1,0.979260
montreal,36,3,bellman,0.015230,1,0.982080
rochester,0,3,bellman,0.006160,1,0.891420
rochester,1,3,bellman,0.006680,1,0.854980
rochester,2,3,bellman,0.007830,1,0.887450
rochester,3,3,bellman,0.006620,1,0.908260
rochester,4,3,bellman,0.006910,1,0.892040
rochester,5,3,bellman,0.007660,1,0.898360
rochester,6,3,bellman,0.008880,1,0.905390
rochester,7,3,bellman,0.009030,1,0.903760
rochester,8,3,bellman,0.009300,1,0.912560
rochester,9,3,bellman,0.010320,1,0.904480
rochester,10,3,bellman,0.010340,1,0.917720
rochester,11,3,bellman,0.008860,1,0.927890
rochester,12,3,bellman,0.010340,1,0.945630
rochester,13,3,bellman,0.011320,1,0.933440
rochester,14,3,bellman,0.009120,1,0.904800
rochester,15,3,bellman,0.009570,1,0.933710
rochester,16,3,bellman,0.009900,1,0.935340
rochester,17,3,bellman,0.011000,1,0.940240
rochester,18,3,bellman,0.010450,1,0.907710
rochester,19,3,bellman,0.010910,1,0.923520
rochester,20,3,bellman,0.013270,1,0.892970
rochester,21,3,bellman,0.010560,1,0.910400
rochester,22,3,bellman,0.010880,1,0.931080
rochester,23,3,bellman,0.011840,1,0.928210
rochester,24,3,bellman,0.013410,1,0.920760
rochester,25,3,bellman,0.012610,1,0.942320
rochester,26,3,bellman,0.013880,1,0.838750
rochester,27,3,bellman,0.014120,1,0.791270
rochester,28,3,bellman,0.015230,1,0.905970
rochester,29,3,bellman,0.013180,1,0.934250
rochester,30,3,bellman,0.013470,1,0.891300
rochester,31,3,bellman,0.014280,1,0.917270
rochester,32,3,bellman,0.013910,1,0.842660
rochester,33,3,bellman,0.014520,1,0.891240
rochester,34,3,bellman,0.016490,1,0.909180
rochester,35,3,bellman,0.014180,1,0.774410
rochester,36,3,bellman,0.014510,1,0.814690
rochester,37,3,bellman,0.014840,1,0.912100
rochester,38,3,bellman,0.015530,1,0.874500
rochester,39,3,bellman,0.015320,1,0.904510
rochester,40,3,bellman,0.015700,1,0.883980
rochester,41,3,bellman,0.017570,1,0.814670
rochester,42,3,bellman,0.017100,1,0.911710
rochester,43,3,bellman,0.017070,1,0.912410
rochester,44,3,bellman,0.018210,1,0.806010
rochester,45,3,bellman,0.018670,1,0.762990
rochester,46,3,bellman,0.017100,1,0.926640
rochester,47,3,bellman,0.018770,1,0.910560
rochester,48,3,bellman,0.019650,1,0.905910
rochester,49,3,bellman,0.017340,1,0.922580
rochester,50,3,bellman,0.017800,1,0.921220
rochester,51,3,bellman,0.018070,1,0.916310
rochester,52,3,bellman,0.018720,1,0.925130
rochester,53,3,bellman,0.018420,1,0.871070
rochester,54,3,bellman,0.018860,1,0.922250
rochester,55,3,bellman,0.020480,1,0.917130
rochester,56,3,bellman,0.018800,1,0.785200
rochester,57,3,bellman,0.019060,1,0.786870
rochester,58,3,bellman,0.019630,1,0.190910
rochester,59,3,bellman,0.020250,1,0.119000
rochester,60,3,bellman,0.020740,1,0.934160
rochester,61,3,bellman,0.021660,1,0.194790
rochester,62,3,bellman,0.021770,1,0.920580
rochester,63,3,bellman,0.022670,1,0.193920
rochester,64,3,bellman,0.021140,1,0.939400
rochester,65,3,bellman,0.021480,1,0.196050
rochester,66,3,bellman,0.022810,1,0.840930
rochester,67,3,bellman,0.020640,1,0.119000
rochester,68,3,bellman,0.022180,1,0.186360
rochester,69,3,bellman,0.021770,1,0.196140
rochester,70,3,bellman,0.022460,1,0.935620
rochester,71,3,bellman,0.023020,1,0.920230
rochester,72,3,bellman,0.023530,1,0.909730
rochester,73,3,bellman,0.023220,1,0.894810
rochester,74,3,bellman,0.023680,1,0.889970
rome,0,3,bellman,0.006310,1,0.973700
rome,1,3,bellman,0.006610,1,0.971970
rome,2,3,bellman,0.007110,1,0.980860
vigo,0,3,bellman,0.006150,1,0.979000
vigo,1,3,bellman,0.006300,1,0.975890
vigo,2,3,bellman,0.006630,1,0.981610
vigo,3,3,bellman,0.006870,1,0.980980
belem,0,3,bellman,0.006150,1,0.969980
belem,1,3,bellman,0.006350,1,0.966260
belem,2,3,bellman,0.006660,1,0.972380
belem,3,3,bellman,0.007090,1,0.967940
brooklyn,0,3,bellman,0.006530,1,0.966610
brooklyn,1,3,bellman,0.007610,1,0.979070
brooklyn,2,3,bellman,0.010110,1,0.982850
brooklyn,3,3,bellman,0.006940,1,0.927460
brooklyn,4,3,bellman,0.007320,1,0.939080
brooklyn,5,3,bellman,0.007710,1,0.982620
brooklyn,6,3,bellman,0.008930,1,0.980120
brooklyn,7,3,bellman,0.008200,1,0.981000
brooklyn,8,3,bellman,0.009040,1,0.979650
brooklyn,9,3,bellman,0.011400,1,0.968150
brooklyn,10,3,bellman,0.008420,1,0.977150
brooklyn,11,3,bellman,0.008690,1,0.975080
brooklyn,12,3,bellman,0.009090,1,0.977180
brooklyn,13,3,bellman,0.009770,1,0.975790
brooklyn,14,3,bellman,0.009930,1,0.977130
brooklyn,15,3,bellman,0.011490,1,0.978060
brooklyn,16,3,bellman,0.010960,1,0.978040
brooklyn,17,3,bellman,0.012030,1,0.967900
brooklyn,18,3,bellman,0.012250,1,0.966920
brooklyn,19,3,bellman,0.013470,1,0.978860
brooklyn,20,3,bellman,0.013220,1,0.981410
brooklyn,21,3,bellman,0.011390,1,0.974070
brooklyn,22,3,bellman,0.011640,1,0.973130
brooklyn,23,3,bellman,0.012860,1,0.974990
brooklyn,24,3,bellman,0.011990,1,0.974970
brooklyn,25,3,bellman,0.013080,1,0.975460
brooklyn,26,3,bellman,0.015820,1,0.976870
brooklyn,27,3,bellman,0.012540,1,0.975290
brooklyn,28,3,bellman,0.012880,1,0.977000
brooklyn,29,3,bellman,0.013100,1,0.981680
brooklyn,30,3,bellman,0.013890,1,0.980690
brooklyn,31,3,bellman,0.013540,1,0.980750
brooklyn,32,3,bellman,0.014340,1,0.982770
brooklyn,33,3,bellman,0.016760,1,0.980150
brooklyn,34,3,bellman,0.013710,1,0.980210
brooklyn,35,3,bellman,0.014300,1,0.977260
brooklyn,36,3,bellman,0.014730,1,0.975080
brooklyn,37,3,bellman,0.016960,1,0.979630
brooklyn,38,3,bellman,0.016540,1,0.972330
brooklyn,39,3,bellman,0.016870,1,0.974730
brooklyn,40,3,bellman,0.017880,1,0.943150
brooklyn,41,3,bellman,0.018200,1,0.973550
brooklyn,42,3,bellman,0.018580,1,0.981720
brooklyn,43,3,bellman,0.016420,1,0.956010
brooklyn,44,3,bellman,0.017710,1,0.952430
brooklyn,45,3,bellman,0.019770,1,0.969600
brooklyn,46,3,bellman,0.016760,1,0.970120
brooklyn,47,3,bellman,0.017180,1,0.974610
brooklyn,48,3,bellman,0.017550,1,0.942150
brooklyn,49,3,bellman,0.018520,1,0.977520
brooklyn,50,3,bellman,0.017800,1,0.903880
brooklyn,51,3,bellman,0.018690,1,0.943140
brooklyn,52,3,bellman,0.020540,1,0.978550
brooklyn,53,3,bellman,0.018110,1,0.937810
brooklyn,54,3,bellman,0.018650,1,0.975680
brooklyn,55,3,bellman,0.019060,1,0.982120
brooklyn,56,3,bellman,0.020270,1,0.980130
brooklyn,57,3,bellman,0.019560,1,0.982380
brooklyn,58,3,bellman,0.019860,1,0.979920
brooklyn,59,3,bellman,0.021570,1,0.979590
brooklyn,60,3,bellman,0.021050,1,0.979290
brooklyn,61,3,bellman,0.022030,1,0.981620
brooklyn,62,3,bellman,0.022250,1,0.978730
brooklyn,63,3,bellman,0.023580,1,0.955810
brooklyn,64,3,bellman,0.023840,1,0.978690
brooklyn,65,3,bellman,0.021460,1,0.977750
brooklyn,66,3,bellman,0.021690,1,0.976050
brooklyn,67,3,bellman,0.022800,1,0.977400
brooklyn,68,3,bellman,0.022180,1,0.981290
brooklyn,69,3,bellman,0.023130,1,0.979190
brooklyn,70,3,bellman,0.025450,1,0.978910
brooklyn,71,3,bellman,0.022530,1,0.981730
brooklyn,72,3,bellman,0.022910,1,0.977270
brooklyn,73,3,bellman,0.023290,1,0.967810
brooklyn,74,3,bellman,0.024250,1,0.971480
brooklyn,75,3,bellman,0.023660,1,0.944110
brooklyn,76,3,bellman,0.024300,1,0.963140
brooklyn,77,3,bellman,0.025850,1,0.970930
brooklyn,78,3,bellman,0.023990,1,0.952930
brooklyn,79,3,bellman,0.024210,1,0.980500
brooklyn,80,3,bellman,0.025110,1,0.982840
brooklyn,81,3,bellman,0.027570,1,0.978690
brooklyn,82,3,bellman,0.026140,1,0.963570
brooklyn,83,3,bellman,0.026370,1,0.971620
brooklyn,84,3,bellman,0.027380,1,0.977360
brooklyn,85,3,bellman,0.027470,1,0.975900
brooklyn,86,3,bellman,0.028860,1,0.968600
brooklyn,87,3,bellman,0.026360,1,0.957390
brooklyn,88,3,bellman,0.026720,1,0.970750
brooklyn,89,3,bellman,0.027220,1,0.975150
brooklyn,90,3,bellman,0.027410,1,0.977430
brooklyn,91,3,bellman,0.027800,1,0.978550
brooklyn,92,3,bellman,0.028230,1,0.975140
brooklyn,93,3,bellman,0.028480,1,0.975220
brooklyn,94,3,bellman,0.028950,1,0.969110
burlington,0,3,bellman,0.006110,1,0.963110
burlington,1,3,bellman,0.006370,1,0.965450
burlington,2,3,bellman,0.006410,1,0.947860
burlington,3,3,bellman,0.006720,1,0.964950
guadalupe,0,3,bellman,0.006410,1,0.972330
guadalupe,1,3,bellman,0.006530,1,0.980520
guadalupe,2,3,bellman,0.006620,1,0.967780
guadalupe,3,3,bellman,0.006760,1,0.975050
guadalupe,4,3,bellman,0.008060,1,0.978420
guadalupe,5,3,bellman,0.007100,1,0.970220
guadalupe,6,3,bellman,0.008110,1,0.975610
guadalupe,7,3,bellman,0.008190,1,0.978840
guadalupe,8,3,bellman,0.008630,1,0.979060
guadalupe,9,3,bellman,0.009010,1,0.975840
guadalupe,10,3,bellman,0.009530,1,0.979300
guadalupe,11,3,bellman,0.008800,1,0.984010
guadalupe,12,3,bellman,0.009960,1,0.971180
guadalupe,13,3,bellman,0.009420,1,0.975460
guadalupe,14,3,bellman,0.010470,1,0.977550
guadalupe,15,3,bellman,0.010360,1,0.970680
guadalupe,16,3,bellman,0.010590,1,0.970000
guadalupe,17,3,bellman,0.010860,1,0.974490
guadalupe,18,3,bellman,0.010800,1,0.978380
guadalupe,19,3,bellman,0.010950,1,0.982650
london,0,3,bellman,0.006020,1,0.980430
london,1,3,bellman,0.006390,1,0.975540
london,2,3,bellman,0.006530,1,0.975670
london,3,3,bellman,0.006840,1,0.962470
mumbai,0,3,bellman,0.006430,1,0.930210
mumbai,1,3,bellman,0.006590,1,0.952330
mumbai,2,3,bellman,0.006810,1,0.958290
mumbai,3,3,bellman,0.006780,1,0.948850
mumbai,4,3,bellman,0.007690,1,0.978750
mumbai,5,3,bellman,0.007410,1,0.985330
mumbai,6,3,bellman,0.008360,1,0.968980
mumbai,7,3,bellman,0.008340,1,0.981810
mumbai,8,3,bellman,0.009040,1,0.987160
mumbai,9,3,bellman,0.008910,1,0.963360
mumbai,10,3,bellman,0.009240,1,0.966050
mumbai,11,3,bellman,0.008900,1,0.981320
mumbai,12,3,bellman,0.010090,1,0.986510
mumbai,13,3,bellman,0.009420,1,0.975900
mumbai,14,3,bellman,0.010300,1,0.983830
mumbai,15,3,bellman,0.010420,1,0.980790
mumbai,16,3,bellman,0.010710,1,0.987190
mumbai,17,3,bellman,0.010970,1,0.988160
mumbai,18,3,bellman,0.011360,1,0.988280
mumbai,19,3,bellman,0.010780,1,0.981410
mumbai,20,3,bellman,0.010930,1,0.981640
mumbai,21,3,bellman,0.011910,1,0.987860
mumbai,22,3,bellman,0.011350,1,0.987670
mumbai,23,3,bellman,0.012630,1,0.979230
mumbai,24,3,bellman,0.012340,1,0.985550
mumbai,25,3,bellman,0.013060,1,0.985080
mumbai,26,3,bellman,0.012880,1,0.978480
mumbai,27,3,bellman,0.013220,1,0.979740
mumbai,28,3,bellman,0.013090,1,0.982620
mumbai,29,3,bellman,0.013640,1,0.982300
mumbai,30,3,bellman,0.013550,1,0.987670
mumbai,31,3,bellman,0.014600,1,0.987880
mumbai,32,3,bellman,0.014510,1,0.979280
mumbai,33,3,bellman,0.014950,1,0.986280
mumbai,34,3,bellman,0.015070,1,0.987660
mumbai,35,3,bellman,0.014800,1,0.980910
mumbai,36,3,bellman,0.015150,1,0.987080
oslo,0,3,bellman,0.006170,1,0.982090
oslo,1,3,bellman,0.006350,1,0.979430
oslo,2,3,bellman,0.006640,1,0.981960
oslo,3,3,bellman,0.007020,1,0.982010
oslo,4,3,bellman,0.007610,1,0.982580
oslo,5,3,bellman,0.007930,1,0.981570
oslo,6,3,bellman,0.007910,1,0.979380
paris,0,3,bellman,0.006450,1,0.969970
paris,1,3,bellman,0.006570,1,0.971770
paris,2,3,bellman,0.006860,1,0.918050
paris,3,3,bellman,0.006750,1,0.970130
paris,4,3,bellman,0.008040,1,0.970650
paris,5,3,bellman,0.007190,1,0.918270
paris,6,3,bellman,0.008080,1,0.969730
paris,7,3,bellman,0.008370,1,0.972230
paris,8,3,bellman,0.008820,1,0.973160
paris,9,3,bellman,0.008850,1,0.974770
paris,10,3,bellman,0.009140,1,0.976850
paris,11,3,bellman,0.008800,1,0.975700
paris,12,3,bellman,0.009880,1,0.968270
paris,13,3,bellman,0.009420,1,0.980180
paris,14,3,bellman,0.010510,1,0.977830
paris,15,3,bellman,0.010310,1,0.960440
paris,16,3,bellman,0.010620,1,0.965250
paris,17,3,bellman,0.010860,1,0.973120
paris,18,3,bellman,0.011430,1,0.965310
paris,19,3,bellman,0.010800,1,0.967820
paris,20,3,bellman,0.010920,1,0.966620
paris,21,3,bellman,0.012040,1,0.959900
paris,22,3,bellman,0.011490,1,0.965470
paris,23,3,bellman,0.012100,1,0.963970
paris,24,3,bellman,0.012380,1,0.942180
paris,25,3,bellman,0.012690,1,0.958440
paris,26,3,bellman,0.013100,1,0.970310
paris,27,3,bellman,0.013590,1,0.970840
paris,28,3,bellman,0.012920,1,0.953280
paris,29,3,bellman,0.014110,1,0.968490
paris,30,3,bellman,0.013430,1,0.970780
paris,31,3,bellman,0.014330,1,0.977230
paris,32,3,bellman,0.014580,1,0.965260
paris,33,3,bellman,0.014920,1,0.981170
paris,34,3,bellman,0.015260,1,0.981940
paris,35,3,bellman,0.014730,1,0.971140
paris,36,3,bellman,0.015120,1,0.980680
poughkeepsie,0,3,bellman,0.006190,1,0.958550
poughkeepsie,1,3,bellman,0.006850,1,0.955240
poughkeepsie,2,3,bellman,0.007370,1,0.956340
poughkeepsie,3,3,bellman,0.007950,1,0.949670
poughkeepsie,4,3,bellman,0.006510,1,0.943670
poughkeepsie,5,3,bellman,0.006910,1,0.910610
poughkeepsie,6,3,bellman,0.007890,1,0.907650
poughkeepsie,7,3,bellman,0.008570,1,0.943470
poughkeepsie,8,3,bellman,0.009380,1,0.932050
poughkeepsie,9,3,bellman,0.008010,1,0.903150
poughkeepsie,10,3,bellman,0.008620,1,0.958500
poughkeepsie,11,3,bellman,0.009460,1,0.955420
poughkeepsie,12,3,bellman,0.010310,1,0.944480
poughkeepsie,13,3,bellman,0.008320,1,0.853340
poughkeepsie,14,3,bellman,0.008860,1,0.843570
poughkeepsie,15,3,bellman,0.008770,1,0.915520
poughkeepsie,16,3,bellman,0.010560,1,0.858800
poughkeepsie,17,3,bellman,0.009970,1,0.907940
poughkeepsie,18,3,bellman,0.010810,1,0.881750
poughkeepsie,19,3,bellman,0.010080,1,0.948350
poughkeepsie,20,3,bellman,0.010450,1,0.946490
poughkeepsie,21,3,bellman,0.011160,1,0.949150
poughkeepsie,22,3,bellman,0.009720,1,0.961010
poughkeepsie,23,3,bellman,0.010510,1,0.947920
poughkeepsie,24,3,bellman,0.011090,1,0.950920
poughkeepsie,25,3,bellman,0.010170,1,0.937870
poughkeepsie,26,3,bellman,0.010470,1,0.933940
poughkeepsie,27,3,bellman,0.011530,1,0.957430
poughkeepsie,28,3,bellman,0.012210,1,0.965990
poughkeepsie,29,3,bellman,0.011690,1,0.959800
poughkeepsie,30,3,bellman,0.011840,1,0.963810
poughkeepsie,31,3,bellman,0.012180,1,0.971700
algiers,0,3,bellman,0.006290,1,0.986560
algiers,1,3,bellman,0.006570,1,0.984150
algiers,2,3,bellman,0.006810,1,0.985800
algiers,3,3,bellman,0.007050,1,0.986950
algiers,4,3,bellman,0.007910,1,0.967970
algiers,5,3,bellman,0.007250,1,0.983360
algiers,6,3,bellman,0.008500,1,0.982930
algiers,7,3,bellman,0.008220,1,0.966600
algiers,8,3,bellman,0.009100,1,0.919370
algiers,9,3,bellman,0.009000,1,0.980220
algiers,10,3,bellman,0.009170,1,0.983920
algiers,11,3,bellman,0.009070,1,0.936350
algiers,12,3,bellman,0.009640,1,0.933660
algiers,13,3,bellman,0.009460,1,0.983080
algiers,14,3,bellman,0.010560,1,0.985160
algiers,15,3,bellman,0.010360,1,0.982860
algiers,16,3,bellman,0.010760,1,0.979870
algiers,17,3,bellman,0.010940,1,0.984840
algiers,18,3,bellman,0.011420,1,0.976940
algiers,19,3,bellman,0.010910,1,0.987400
algiers,20,3,bellman,0.010950,1,0.985880
algiers,21,3,bellman,0.011880,1,0.198340
algiers,22,3,bellman,0.011500,1,0.978000
algiers,23,3,bellman,0.012460,1,0.950330
algiers,24,3,bellman,0.012160,1,0.197170
algiers,25,3,bellman,0.012620,1,0.195360
algiers,26,3,bellman,0.012890,1,0.956820
algiers,27,3,bellman,0.013340,1,0.956830
algiers,28,3,bellman,0.013160,1,0.940190
algiers,29,3,bellman,0.013760,1,0.951040
algiers,30,3,bellman,0.013810,1,0.981370
algiers,31,3,bellman,0.014250,1,0.981860
algiers,32,3,bellman,0.014480,1,0.982740
algiers,33,3,bellman,0.014800,1,0.985520
algiers,34,3,bellman,0.015210,1,0.959420
algiers,35,3,bellman,0.014850,1,0.987330
algiers,36,3,bellman,0.015260,1,0.962590
almaden,0,3,bellman,0.006230,1,0.970650
almaden,1,3,bellman,0.007080,1,0.966250
almaden,2,3,bellman,0.006500,1,0.963910
almaden,3,3,bellman,0.007150,1,0.965310
almaden,4,3,bellman,0.007660,1,0.961840
almaden,5,3,bellman,0.007940,1,0.929560
almaden,6,3,bellman,0.006800,1,0.964250
almaden,7,3,bellman,0.007420,1,0.958710
almaden,8,3,bellman,0.007930,1,0.965560
almaden,9,3,bellman,0.008430,1,0.945490
almaden,10,3,bellman,0.008670,1,0.958810
almaden,11,3,bellman,0.008070,1,0.930920
almaden,12,3,bellman,0.008650,1,0.906260
almaden,13,3,bellman,0.009150,1,0.852210
almaden,14,3,bellman,0.008280,1,0.913150
almaden,15,3,bellman,0.008840,1,0.922110
almaden,16,3,bellman,0.008700,1,0.943990
almaden,17,3,bellman,0.009070,1,0.938170
almaden,18,3,bellman,0.009800,1,0.954600
almaden,19,3,bellman,0.009930,1,0.953480
almaden,20,3,bellman,0.009620,1,0.966700
almaden,21,3,bellman,0.010560,1,0.972320
almaden,22,3,bellman,0.009860,1,0.913080
almaden,23,3,bellman,0.010320,1,0.912610
almaden,24,3,bellman,0.010220,1,0.961080
almaden,25,3,bellman,0.010700,1,0.961790
almaden,26,3,bellman,0.011200,1,0.961790
almaden,27,3,bellman,0.011290,1,0.965430
almaden,28,3,bellman,0.010420,1,0.965200
almaden,29,3,bellman,0.011390,1,0.954940
almaden,30,3,bellman,0.011460,1,0.960160
almaden,31,3,bellman,0.011900,1,0.947530
almaden,32,3,bellman,0.011920,1,0.958130
almaden,33,3,bellman,0.011520,1,0.965930
almaden,34,3,bellman,0.011920,1,0.958020
almaden,35,3,bellman,0.012180,1,0.956470
geneva,0,3,bellman,0.006250,1,0.983160
geneva,1,3,bellman,0.006570,1,0.978500
geneva,2,3,bellman,0.006700,1,0.988630
geneva,3,3,bellman,0.006910,1,0.983060
geneva,4,3,bellman,0.007580,1,0.983800
geneva,5,3,bellman,0.007390,1,0.989300
geneva,6,3,bellman,0.008450,1,0.984160
geneva,7,3,bellman,0.008420,1,0.987290
geneva,8,3,bellman,0.008820,1,0.989370
geneva,9,3,bellman,0.008850,1,0.983640
geneva,10,3,bellman,0.009160,1,0.985410
geneva,11,3,bellman,0.008880,1,0.988190
geneva,12,3,bellman,0.009930,1,0.985610
geneva,13,3,bellman,0.009440,1,0.989490
geneva,14,3,bellman,0.010470,1,0.987900
geneva,15,3,bellman,0.010440,1,0.985480
geneva,16,3,bellman,0.010930,1,0.937730
geneva,17,3,bellman,0.010900,1,0.980700
geneva,18,3,bellman,0.011500,1,0.967650
geneva,19,3,bellman,0.010780,1,0.982320
geneva,20,3,bellman,0.011060,1,0.951210
geneva,21,3,bellman,0.012040,1,0.935420
geneva,22,3,bellman,0.011430,1,0.963260
geneva,23,3,bellman,0.012080,1,0.963570
geneva,24,3,bellman,0.012320,1,0.969240
geneva,25,3,bellman,0.013170,1,0.969510
geneva,26,3,bellman,0.012990,1,0.971950
geneva,27,3,bellman,0.013150,1,0.979100
geneva,28,3,bellman,0.013140,1,0.971500
geneva,29,3,bellman,0.013790,1,0.973920
geneva,30,3,bellman,0.013470,1,0.974130
geneva,31,3,bellman,0.014710,1,0.980650
geneva,32,3,bellman,0.014320,1,0.979220
geneva,33,3,bellman,0.014820,1,0.951990
geneva,34,3,bellman,0.015260,1,0.981570
geneva,35,3,bellman,0.014850,1,0.952230
geneva,36,3,bellman,0.015250,1,0.951970
kolkata,0,3,bellman,0.006390,1,0.977150
kolkata,1,3,bellman,0.006570,1,0.983490
kolkata,2,3,bellman,0.006660,1,0.981800
kolkata,3,3,bellman,0.006800,1,0.982380
kolkata,4,3,bellman,0.008070,1,0.985380
kolkata,5,3,bellman,0.007370,1,0.984770
kolkata,6,3,bellman,0.007990,1,0.982590
kolkata,7,3,bellman,0.008320,1,0.982580
kolkata,8,3,bellman,0.009050,1,0.981880
kolkata,9,3,bellman,0.008890,1,0.985600
kolkata,10,3,bellman,0.009410,1,0.956090
kolkata,11,3,bellman,0.009070,1,0.982150
kolkata,12,3,bellman,0.009970,1,0.978270
kolkata,13,3,bellman,0.009660,1,0.958720
kolkata,14,3,bellman,0.010650,1,0.898720
kolkata,15,3,bellman,0.010350,1,0.979470
kolkata,16,3,bellman,0.010590,1,0.980420
kolkata,17,3,bellman,0.010900,1,0.930300
kolkata,18,3,bellman,0.011250,1,0.930200
kolkata,19,3,bellman,0.010690,1,0.985580
kolkata,20,3,bellman,0.010840,1,0.984520
kolkata,21,3,bellman,0.012060,1,0.978350
kolkata,22,3,bellman,0.011440,1,0.987280
kolkata,23,3,bellman,0.012430,1,0.980510
kolkata,24,3,bellman,0.012370,1,0.967410
kolkata,25,3,bellman,0.012780,1,0.975420
kolkata,26,3,bellman,0.012860,1,0.976260
kolkata,27,3,bellman,0.013040,1,0.978460
kolkata,28,3,bellman,0.012960,1,0.972610
kolkata,29,3,bellman,0.013840,1,0.983810
kolkata,30,3,bellman,0.013500,1,0.981480
kolkata,31,3,bellman,0.014710,1,0.981150
kolkata,32,3,bellman,0.014470,1,0.987250
kolkata,33,3,bellman,0.015520,1,0.982980
kolkata,34,3,bellman,0.016300,1,0.981760
kolkata,35,3,bellman,0.015820,1,0.987070
kolkata,36,3,bellman,0.015960,1,0.985730
lima,0,3,bellman,0.006450,1,0.983580
lima,1,3,bellman,0.006770,1,0.979260
lima,2,3,bellman,0.007410,1,0.982000
lima,3,3,bellman,0.007620,1,0.967020
manhattan,0,3,bellman,0.007040,1,0.968430
manhattan,1,3,bellman,0.009300,1,0.967850
manhattan,2,3,bellman,0.010260,1,0.197440
manhattan,3,3,bellman,0.006980,1,0.966390
manhattan,4,3,bellman,0.007340,1,0.197560
manhattan,5,3,bellman,0.007560,1,0.197870
manhattan,6,3,bellman,0.008390,1,0.197920
manhattan,7,3,bellman,0.008050,1,0.975100
manhattan,8,3,bellman,0.008770,1,0.973510
manhattan,9,3,bellman,0.011470,1,0.972120
manhattan,10,3,bellman,0.008500,1,0.975570
manhattan,11,3,bellman,0.008870,1,0.973370
manhattan,12,3,bellman,0.009290,1,0.965810
manhattan,13,3,bellman,0.009670,1,0.197850
manhattan,14,3,bellman,0.009810,1,0.197170
manhattan,15,3,bellman,0.011380,1,0.196840
manhattan,16,3,bellman,0.010630,1,0.195940
manhattan,17,3,bellman,0.012080,1,0.197730
manhattan,18,3,bellman,0.012180,1,0.197730
manhattan,19,3,bellman,0.013250,1,0.966080
manhattan,20,3,bellman,0.013520,1,0.954000
manhattan,21,3,bellman,0.011360,1,0.929990
manhattan,22,3,bellman,0.011740,1,0.949160
manhattan,23,3,bellman,0.012850,1,0.953690
manhattan,24,3,bellman,0.011920,1,0.197670
manhattan,25,3,bellman,0.013040,1,0.973910
manhattan,26,3,bellman,0.015880,1,0.967210
manhattan,27,3,bellman,0.011780,1,0.119000
manhattan,28,3,bellman,0.012510,1,0.197830
manhattan,29,3,bellman,0.013170,1,0.971250
manhattan,30,3,bellman,0.014240,1,0.961610
manhattan,31,3,bellman,0.013450,1,0.974730
manhattan,32,3,bellman,0.014330,1,0.960100
manhattan,33,3,bellman,0.015900,1,0.953530
manhattan,34,3,bellman,0.013870,1,0.968500
manhattan,35,3,bellman,0.014080,1,0.197100
manhattan,36,3,bellman,0.014490,1,0.119000
manhattan,37,3,bellman,0.016910,1,0.119000
manhattan,38,3,bellman,0.016490,1,0.953260
manhattan,39,3,bellman,0.016520,1,0.196990
manhattan,40,3,bellman,0.017730,1,0.966590
manhattan,41,3,bellman,0.017910,1,0.970900
manhattan,42,3,bellman,0.018680,1,0.197690
manhattan,43,3,bellman,0.016130,1,0.196860
manhattan,44,3,bellman,0.017510,1,0.197730
manhattan,45,3,bellman,0.020190,1,0.933070
manhattan,46,3,bellman,0.016550,1,0.196830
manhattan,47,3,bellman,0.016870,1,0.197890
manhattan,48,3,bellman,0.017660,1,0.971060
manhattan,49,3,bellman,0.018920,1,0.197880
manhattan,50,3,bellman,0.017820,1,0.971340
manhattan,51,3,bellman,0.018990,1,0.197590
manhattan,52,3,bellman,0.020320,1,0.119000
manhattan,53,3,bellman,0.018250,1,0.978840
manhattan,54,3,bellman,0.018590,1,0.979140
manhattan,55,3,bellman,0.019070,1,0.972500
manhattan,56,3,bellman,0.019890,1,0.973900
manhattan,57,3,bellman,0.019180,1,0.969770
manhattan,58,3,bellman,0.019820,1,0.971150
