hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
singapore,1,convex,6,5,487,0.749690,0.741080,0.008610
sydney,0,convex,1,355,483,0.664590,0.660470,0.004120
sydney,0,convex,2,356,483,0.666650,0.660470,0.006180
sydney,0,convex,3,357,484,0.747540,0.745250,0.002290
sydney,0,convex,4,150,485,0.747590,0.740740,0.006850
sydney,0,convex,5,16,486,0.749890,0.745350,0.004540
sydney,0,convex,6,71,487,0.749890,0.745220,0.004670
sydney,1,convex,1,358,483,0.638100,0.587730,0.050370
sydney,1,convex,2,359,483,0.662680,0.587730,0.074950
sydney,1,convex,3,360,484,0.708750,0.690660,0.018090
sydney,1,convex,4,361,485,0.714580,0.638610,0.075970
sydney,1,convex,5,362,486,0.736610,0.690800,0.045810
sydney,1,convex,6,363,487,0.737180,0.674460,0.062720
cairo,0,convex,1,158,483,0.665530,0.663270,0.002260
cairo,0,convex,2,159,483,0.666660,0.663270,0.003390
cairo,0,convex,3,364,484,0.748630,0.747320,0.001310
cairo,0,convex,4,160,485,0.748650,0.744910,0.003740
cairo,0,convex,5,16,486,0.749910,0.747450,0.002460
cairo,0,convex,6,17,487,0.749910,0.747410,0.002500
cairo,1,convex,1,365,483,0.629850,0.567200,0.062650
cairo,1,convex,2,366,483,0.659900,0.567200,0.092700
cairo,1,convex,3,367,484,0.693610,0.672920,0.020690
cairo,1,convex,4,368,485,0.702820,0.611930,0.090890
cairo,1,convex,5,369,486,0.726410,0.675400,0.051010
cairo,1,convex,6,370,487,0.727870,0.651230,0.076640
casablanca,0,convex,1,136,483,0.663440,0.657070,0.006370
casablanca,0,convex,2,137,483,0.666620,0.657070,0.009550
casablanca,0,convex,3,37,484,0.745970,0.742360,0.003610
casablanca,0,convex,4,371,485,0.746080,0.735700,0.010380
casablanca,0,convex,5,185,486,0.749610,0.742800,0.006810
casablanca,0,convex,6,71,487,0.749610,0.742500,0.007110
casablanca,1,convex,1,372,483,0.659260,0.644930,0.014330
casablanca,1,convex,2,373,483,0.666410,0.644930,0.021480
casablanca,1,convex,3,374,484,0.740730,0.733480,0.007250
casablanca,1,convex,4,375,485,0.741250,0.717930,0.023320
casablanca,1,convex,5,87,486,0.749020,0.733700,0.015320
casablanca,1,convex,6,376,487,0.749030,0.732210,0.016820
johannesburg,0,convex,1,377,483,0.662730,0.655000,0.007730
johannesburg,0,convex,2,378,483,0.666600,0.655000,0.011600
johannesburg,0,convex,3,379,484,0.745090,0.740780,0.004310
johannesburg,0,convex,4,3,485,0.745250,0.732650,0.012600
johannesburg,0,convex,5,76,486,0.749520,0.741250,0.008270
johannesburg,0,convex,6,71,487,0.749520,0.740810,0.008710
johannesburg,1,convex,1,380,483,0.623300,0.551530,0.071770
johannesburg,1,convex,2,381,483,0.657120,0.551530,0.105590
johannesburg,1,convex,3,382,484,0.683930,0.663370,0.020560
johannesburg,1,convex,4,383,485,0.695000,0.592210,0.102790
johannesburg,1,convex,5,384,486,0.719780,0.663650,0.056130
johannesburg,1,convex,6,385,487,0.721770,0.633030,0.088740
kawasaki,0,convex,1,386,483,0.665910,0.664390,0.001520
kawasaki,0,convex,2,387,483,0.666660,0.664390,0.002270
kawasaki,0,convex,3,388,484,0.749050,0.748130,0.000920
kawasaki,0,convex,4,389,485,0.749060,0.746590,0.002470
kawasaki,0,convex,5,16,486,0.749910,0.748290,0.001620
kawasaki,0,convex,6,17,487,0.749910,0.748270,0.001640
kawasaki,1,convex,1,390,483,0.573600,0.448400,0.125200
kawasaki,1,convex,2,391,483,0.586300,0.448400,0.137900
kawasaki,1,convex,3,392,484,0.606010,0.586260,0.019750
kawasaki,1,convex,4,393,485,0.624310,0.476200,0.148110
kawasaki,1,convex,5,394,486,0.635680,0.586300,0.049380
kawasaki,1,convex,6,395,487,0.645990,0.513570,0.132420
rome,0,convex,1,396,483,0.659820,0.646530,0.013290
rome,0,convex,2,397,483,0.666450,0.646530,0.019920
rome,0,convex,3,398,484,0.741530,0.734790,0.006740
rome,0,convex,4,86,485,0.741970,0.720260,0.021710
rome,0,convex,5,58,486,0.749210,0.734900,0.014310
rome,0,convex,6,399,487,0.749210,0.733610,0.015600
rome,1,convex,1,400,483,0.661840,0.652400,0.009440
rome,1,convex,2,401,483,0.666560,0.652400,0.014160
rome,1,convex,3,402,484,0.744130,0.739150,0.004980
rome,1,convex,4,403,485,0.744360,0.728830,0.015530
rome,1,convex,5,185,486,0.749560,0.739300,0.010260
rome,1,convex,6,186,487,0.749560,0.738640,0.010920
burlington,0,convex,1,72,483,0.661130,0.650330,0.010800
burlington,0,convex,2,404,483,0.666530,0.650330,0.016200
burlington,0,convex,3,74,484,0.743220,0.737600,0.005620
burlington,0,convex,4,405,485,0.743520,0.725800,0.017720
burlington,0,convex,5,76,486,0.749440,0.737750,0.011690
burlington,0,convex,6,77,487,0.749440,0.736890,0.012550
burlington,1,convex,1,406,483,0.655530,0.634330,0.021200
burlington,1,convex,2,407,483,0.666090,0.634330,0.031760
burlington,1,convex,3,408,484,0.735560,0.725480,0.010080
burlington,1,convex,4,409,485,0.736680,0.702680,0.034000
burlington,1,convex,5,410,486,0.747870,0.725750,0.022120
burlington,1,convex,6,411,487,0.747900,0.722560,0.025340
osaka,0,convex,1,412,483,0.528880,0.374200,0.154680
osaka,0,convex,2,413,483,0.530650,0.374200,0.156450
osaka,0,convex,3,414,484,0.543100,0.527820,0.015280
osaka,0,convex,4,415,485,0.545740,0.407530,0.138210
osaka,0,convex,5,416,486,0.553610,0.530650,0.022960
osaka,0,convex,6,417,487,0.556900,0.439700,0.117200
osaka,1,convex,1,386,483,0.665860,0.664270,0.001590
osaka,1,convex,2,418,483,0.666660,0.664270,0.002390
osaka,1,convex,3,388,484,0.749050,0.748130,0.000920
osaka,1,convex,4,419,485,0.749060,0.746410,0.002650
osaka,1,convex,5,16,486,0.749960,0.748200,0.001760
osaka,1,convex,6,17,487,0.749960,0.748180,0.001780
oslo,0,convex,1,321,483,0.664950,0.661530,0.003420
oslo,0,convex,2,420,483,0.666650,0.661530,0.005120
oslo,0,convex,3,323,484,0.747950,0.746020,0.001930
oslo,0,convex,4,324,485,0.747980,0.742330,0.005650
oslo,0,convex,5,16,486,0.749890,0.746150,0.003740
oslo,0,convex,6,71,487,0.749890,0.746060,0.003830
oslo,1,convex,1,421,483,0.660000,0.647070,0.012930
oslo,1,convex,2,422,483,0.666460,0.647070,0.019390
oslo,1,convex,3,423,484,0.741770,0.735180,0.006590
oslo,1,convex,4,424,485,0.742190,0.721030,0.021160
oslo,1,convex,5,58,486,0.749240,0.735300,0.013940
oslo,1,convex,6,425,487,0.749240,0.734080,0.015160
paris,0,convex,1,426,483,0.612070,0.525930,0.086140
paris,0,convex,2,427,483,0.644450,0.525930,0.118520
paris,0,convex,3,428,484,0.664990,0.644330,0.020660
paris,0,convex,4,429,485,0.680010,0.561180,0.118830
paris,0,convex,5,430,486,0.703790,0.644450,0.059340
paris,0,convex,6,431,487,0.707360,0.602850,0.104510
paris,1,convex,1,432,483,0.665130,0.662070,0.003060
paris,1,convex,2,433,483,0.666660,0.662070,0.004590
paris,1,convex,3,111,484,0.748150,0.746390,0.001760
paris,1,convex,4,434,485,0.748170,0.743120,0.005050
paris,1,convex,5,16,486,0.749880,0.746550,0.003330
paris,1,convex,6,71,487,0.749880,0.746480,0.003400
poughkeepsie,0,convex,1,435,483,0.623210,0.551330,0.071880
poughkeepsie,0,convex,2,436,483,0.657080,0.551330,0.105750
poughkeepsie,0,convex,3,437,484,0.682440,0.661110,0.021330
poughkeepsie,0,convex,4,438,485,0.694120,0.591960,0.102160
poughkeepsie,0,convex,5,439,486,0.718170,0.663500,0.054670
poughkeepsie,0,convex,6,440,487,0.720450,0.632800,0.087650
poughkeepsie,1,convex,1,441,483,0.661930,0.652670,0.009260
poughkeepsie,1,convex,2,442,483,0.666560,0.652670,0.013890
poughkeepsie,1,convex,3,402,484,0.744150,0.739160,0.004990
poughkeepsie,1,convex,4,184,485,0.744370,0.729220,0.015150
poughkeepsie,1,convex,5,76,486,0.749470,0.739500,0.009970
poughkeepsie,1,convex,6,82,487,0.749470,0.738870,0.010600
algiers,0,convex,1,443,483,0.665600,0.663470,0.002130
algiers,0,convex,2,444,483,0.666660,0.663470,0.003190
algiers,0,convex,3,445,484,0.748720,0.747490,0.001230
algiers,0,convex,4,160,485,0.748730,0.745210,0.003520
algiers,0,convex,5,16,486,0.749930,0.747600,0.002330
algiers,0,convex,6,17,487,0.749930,0.747570,0.002360
algiers,1,convex,1,29,483,0.653880,0.629730,0.024150
algiers,1,convex,2,446,483,0.665900,0.629730,0.036170
algiers,1,convex,3,447,484,0.733130,0.721880,0.011250
algiers,1,convex,4,448,485,0.734580,0.696130,0.038450
algiers,1,convex,5,92,486,0.747150,0.722300,0.024850
algiers,1,convex,6,43,487,0.747190,0.718190,0.029000
kolkata,0,convex,1,449,483,0.656050,0.635800,0.020250
kolkata,0,convex,2,450,483,0.666140,0.635800,0.030340
kolkata,0,convex,3,451,484,0.735970,0.725990,0.009980
kolkata,0,convex,4,452,485,0.737030,0.704770,0.032260
kolkata,0,convex,5,453,486,0.747730,0.726850,0.020880
kolkata,0,convex,6,454,487,0.747750,0.723930,0.023820
kolkata,1,convex,1,443,483,0.665570,0.663400,0.002170
kolkata,1,convex,2,455,483,0.666660,0.663400,0.003260
kolkata,1,convex,3,445,484,0.748720,0.747480,0.001240
kolkata,1,convex,4,160,485,0.748730,0.745110,0.003620
kolkata,1,convex,5,16,486,0.749950,0.747550,0.002400
kolkata,1,convex,6,17,487,0.749950,0.747510,0.002440
kyoto,0,convex,1,456,483,0.665710,0.663800,0.001910
kyoto,0,convex,2,457,483,0.666660,0.663800,0.002860
kyoto,0,convex,3,458,484,0.748870,0.747780,0.001090
kyoto,0,convex,4,459,485,0.748880,0.745710,0.003170
kyoto,0,convex,5,16,486,0.749950,0.747850,0.002100
kyoto,0,convex,6,17,487,0.749950,0.747820,0.002130
kyoto,1,convex,1,460,483,0.536820,0.386330,0.150490
kyoto,1,convex,2,461,483,0.539750,0.386330,0.153420
kyoto,1,convex,3,462,484,0.554770,0.539700,0.015070
kyoto,1,convex,4,463,485,0.559120,0.417910,0.141210
kyoto,1,convex,5,464,486,0.567890,0.539750,0.028140
kyoto,1,convex,6,465,487,0.573280,0.450680,0.122600
nairobi,0,convex,1,466,483,0.653260,0.628000,0.025260
nairobi,0,convex,2,467,483,0.665830,0.628000,0.037830
nairobi,0,convex,3,257,484,0.732350,0.720820,0.011530
nairobi,0,convex,4,468,485,0.733920,0.693680,0.040240
nairobi,0,convex,5,469,486,0.747010,0.721000,0.026010
nairobi,0,convex,6,470,487,0.747060,0.716520,0.030540
nairobi,1,convex,1,471,483,0.662550,0.654470,0.008080
nairobi,1,convex,2,472,483,0.666590,0.654470,0.012120
nairobi,1,convex,3,473,484,0.744970,0.740590,0.004380
nairobi,1,convex,4,345,485,0.745140,0.731870,0.013270
nairobi,1,convex,5,185,486,0.749600,0.740850,0.008750
nairobi,1,convex,6,5,487,0.749600,0.740370,0.009230
quito,0,convex,1,474,483,0.661710,0.652000,0.009710
quito,0,convex,2,475,483,0.666550,0.652000,0.014550
quito,0,convex,3,74,484,0.743460,0.737890,0.005570
quito,0,convex,4,184,485,0.743720,0.728240,0.015480
quito,0,convex,5,476,486,0.749040,0.739000,0.010040
quito,0,convex,6,151,487,0.749040,0.738310,0.010730
quito,1,convex,1,477,483,0.640000,0.592600,0.047400
quito,1,convex,2,478,483,0.663210,0.592600,0.070610
quito,1,convex,3,479,484,0.711560,0.693830,0.017730
quito,1,convex,4,480,485,0.716840,0.645070,0.071770
quito,1,convex,5,481,486,0.738020,0.694450,0.043570
quito,1,convex,6,482,487,0.738500,0.679820,0.058680
