algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
433,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.0,0.0,0.0,0.0,0.0,0.0,0.999513,0.9997564999999999,1.0,100,0.0,0.0,1
434,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.0,0.0,0.0,0.0,0.0,0.0,0.999513,0.9997564999999999,1.0,100,0.0,0.0,1
435,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.989017,0.989017,0.989017,100,0.0,0.0,1
436,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.989017,0.989017,0.989017,100,0.0,0.0,1
437,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.989017,0.989017,0.989017,100,0.0,0.0,1
438,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.989017,0.989017,0.989017,100,0.0,0.0,1
439,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.989017,0.989017,0.989017,100,0.0,0.0,1
440,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.989017,0.989017,0.989017,100,0.0,0.0,1
441,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.99892,0.99892,0.99892,100,0.0,0.0,1
442,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.99892,0.99892,0.99892,100,0.0,0.0,1
443,0.9951,0.99515,0.9952,0.9951,0.99515,0.9952,0.9951,0.99515,0.9952,0.0,0.0,0.0,0.0,0.0,0.0,0.999665,0.99986525,1.0,100,0.0,0.0,2
444,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.0,0.0,0.0,0.0,0.0,0.0,0.999665,0.9998325,1.0,100,0.0,0.0,1
445,0.9951,0.99515,0.9952,0.9951,0.99515,0.9952,0.9951,0.99515,0.9952,0.0,0.0,0.0,0.0,0.0,0.0,0.999665,0.99986525,1.0,100,0.0,0.0,2
446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.998596,0.999298,1.0,100,0.0,0.0,1
447,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.998596,0.999298,1.0,100,0.0,0.0,1
448,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.998596,0.999298,1.0,100,0.0,0.0,1
449,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
450,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
451,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
452,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
453,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
454,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
455,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.0,0.0,0.0,0.0,0.0,0.0,0.999796,0.999898,1.0,100,0.0,0.0,1
456,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.9999009999999999,1.0,100,0.0,0.0,1
457,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.9999009999999999,1.0,100,0.0,0.0,1
458,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.9999009999999999,1.0,100,0.0,0.0,1
459,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.9999009999999999,1.0,100,0.0,0.0,1
460,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
461,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
462,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
463,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
464,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
465,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
466,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.9997024999999999,1.0,100,0.0,0.0,1
467,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.9997024999999999,1.0,100,0.0,0.0,1
468,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.9997024999999999,1.0,100,0.0,0.0,1
469,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.9997024999999999,1.0,100,0.0,0.0,1
470,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.999405,0.9997024999999999,1.0,100,0.0,0.0,1
471,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
472,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
473,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.9817,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.9996015,1.0,100,0.0,0.0,1
474,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.996524,0.998262,1.0,100,0.0,0.0,1
475,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.996524,0.998262,1.0,100,0.0,0.0,1
476,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.996524,0.998262,1.0,100,0.0,0.0,1
477,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.997602,0.998801,1.0,100,0.0,0.0,1
478,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.997602,0.998801,1.0,100,0.0,0.0,1
479,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.997602,0.998801,1.0,100,0.0,0.0,1
480,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.997602,0.998801,1.0,100,0.0,0.0,1
481,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.997602,0.998801,1.0,100,0.0,0.0,1
482,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.997602,0.998801,1.0,100,0.0,0.0,1
