hardware_spec,op,target,control,success,num_errors
fake_fez,Op.MEAS,23,-1,1.99511718,2
fake_fez,Op.MEAS,24,-1,1.984375,2
fake_fez,Op.MEAS,25,-1,1.97851562,2
fake_fez,Op.MEAS,26,-1,1.98535156,2
fake_fez,Op.MEAS,27,-1,1.98925782,2
fake_fez,Op.MEAS,28,-1,1.99316406,2
fake_fez,Op.MEAS,29,-1,1.98095704,2
fake_fez,Op.MEAS,30,-1,1.99121094,2
fake_fez,Op.MEAS,31,-1,1.984375,2
fake_fez,Op.MEAS,32,-1,1.95751954,2
fake_fez,Op.MEAS,33,-1,1.98144532,2
fake_fez,Op.MEAS,34,-1,1.99072266,2
fake_fez,Op.MEAS,35,-1,1.98632812,2
fake_fez,Op.MEAS,36,-1,1.99365234,2
fake_fez,Op.MEAS,37,-1,1.9819336,2
fake_fez,Op.MEAS,38,-1,1.98876954,2
fake_fez,Op.MEAS,39,-1,1.9868164,2
fake_fez,Op.MEAS,40,-1,1.9819336,2
fake_fez,Op.MEAS,41,-1,1.90820312,2
fake_fez,Op.MEAS,42,-1,1.98486328,2
fake_fez,Op.MEAS,43,-1,1.93457032,2
fake_fez,Op.MEAS,44,-1,1.99121094,2
fake_fez,Op.MEAS,45,-1,1.95996094,2
fake_fez,Op.MEAS,46,-1,1.98632812,2
fake_fez,Op.MEAS,47,-1,1.96777344,2
fake_fez,Op.MEAS,48,-1,1.9921875,2
fake_fez,Op.MEAS,49,-1,1.94433594,2
fake_fez,Op.MEAS,50,-1,1.9921875,2
fake_fez,Op.MEAS,51,-1,1.88476562,2
fake_fez,Op.MEAS,52,-1,1.98486328,2
fake_fez,Op.MEAS,53,-1,1.97265624,2
fake_fez,Op.MEAS,54,-1,1.9946289,2
fake_fez,Op.MEAS,55,-1,1.9633789,2
fake_fez,Op.MEAS,56,-1,1.9946289,2
fake_fez,Op.MEAS,57,-1,1.99023438,2
fake_fez,Op.MEAS,58,-1,1.98486328,2
fake_fez,Op.MEAS,59,-1,1.99023438,2
fake_fez,Op.MEAS,60,-1,1.98583984,2
fake_fez,Op.MEAS,61,-1,1.9741211,2
fake_fez,Op.MEAS,62,-1,1.984375,2
fake_fez,Op.MEAS,63,-1,1.97705078,2
fake_fez,Op.MEAS,64,-1,1.98632812,2
fake_fez,Op.MEAS,65,-1,1.91552734,2
fake_fez,Op.MEAS,66,-1,1.99365234,2
fake_fez,Op.MEAS,67,-1,1.8461914,2
fake_fez,Op.MEAS,68,-1,1.97802734,2
fake_fez,Op.MEAS,69,-1,1.95458984,2
fake_fez,Op.MEAS,70,-1,1.98779296,2
fake_fez,Op.MEAS,71,-1,1.98144532,2
fake_fez,Op.MEAS,72,-1,1.98486328,2
fake_fez,Op.MEAS,73,-1,1.97705078,2
fake_fez,Op.MEAS,74,-1,1.98535156,2
fake_fez,Op.MEAS,75,-1,1.9921875,2
fake_fez,Op.MEAS,76,-1,1.96435546,2
fake_fez,Op.MEAS,77,-1,1.98291016,2
fake_fez,Op.MEAS,78,-1,1.95458984,2
fake_fez,Op.MEAS,79,-1,1.98535156,2
fake_fez,Op.MEAS,80,-1,1.99023438,2
fake_fez,Op.MEAS,81,-1,1.97949218,2
fake_fez,Op.MEAS,82,-1,1.99560546,2
fake_fez,Op.MEAS,83,-1,1.85839844,2
fake_fez,Op.MEAS,84,-1,1.99511718,2
fake_fez,Op.MEAS,85,-1,1.97460938,2
fake_fez,Op.MEAS,86,-1,1.99169922,2
fake_fez,Op.MEAS,87,-1,1.96240234,2
fake_fez,Op.MEAS,88,-1,1.99121094,2
fake_fez,Op.MEAS,89,-1,1.9663086,2
fake_fez,Op.MEAS,90,-1,1.9946289,2
fake_fez,Op.MEAS,91,-1,1.96142578,2
fake_fez,Op.MEAS,92,-1,1.98095704,2
fake_fez,Op.MEAS,93,-1,1.89550782,2
fake_fez,Op.MEAS,94,-1,1.97363282,2
fake_fez,Op.MEAS,95,-1,1.91992188,2
fake_fez,Op.MEAS,96,-1,1.99511718,2
fake_fez,Op.MEAS,97,-1,1.99169922,2
fake_fez,Op.MEAS,98,-1,1.9897461,2
fake_fez,Op.MEAS,99,-1,1.96191406,2
fake_fez,Op.MEAS,100,-1,1.98535156,2
fake_fez,Op.MEAS,101,-1,1.8852539,2
fake_fez,Op.MEAS,102,-1,1.98779296,2
fake_fez,Op.MEAS,103,-1,1.99414062,2
fake_fez,Op.MEAS,104,-1,1.98730468,2
fake_fez,Op.MEAS,105,-1,1.97998046,2
fake_fez,Op.MEAS,106,-1,1.98632812,2
fake_fez,Op.MEAS,107,-1,1.98535156,2
fake_fez,Op.MEAS,108,-1,1.99072266,2
fake_fez,Op.MEAS,109,-1,1.98291016,2
fake_fez,Op.MEAS,110,-1,1.98583984,2
fake_fez,Op.MEAS,111,-1,1.99023438,2
fake_fez,Op.MEAS,112,-1,1.95458984,2
fake_fez,Op.MEAS,113,-1,1.78808594,2
fake_fez,Op.MEAS,114,-1,1.98632812,2
fake_fez,Op.MEAS,115,-1,1.94824218,2
fake_fez,Op.MEAS,116,-1,1.97802734,2
fake_fez,Op.MEAS,117,-1,1.98291016,2
fake_fez,Op.MEAS,118,-1,1.99267578,2
fake_fez,Op.MEAS,119,-1,1.95166016,2
fake_fez,Op.MEAS,120,-1,1.98583984,2
fake_fez,Op.MEAS,121,-1,1.96582032,2
fake_fez,Op.MEAS,122,-1,1.98730468,2
fake_fez,Op.MEAS,123,-1,1.98730468,2
fake_fez,Op.MEAS,124,-1,1.99072266,2
fake_fez,Op.MEAS,125,-1,1.97509766,2
fake_fez,Op.MEAS,126,-1,1.99414062,2
fake_fez,Op.MEAS,127,-1,1.96679688,2
fake_fez,Op.MEAS,128,-1,1.99316406,2
fake_fez,Op.MEAS,129,-1,1.97216796,2
fake_fez,Op.MEAS,130,-1,1.98925782,2
fake_fez,Op.MEAS,131,-1,1.88916016,2
fake_fez,Op.MEAS,132,-1,1.97314454,2
fake_fez,Op.MEAS,133,-1,1.96728516,2
fake_fez,Op.MEAS,134,-1,1.98925782,2
fake_fez,Op.MEAS,135,-1,1.87988282,2
fake_fez,Op.MEAS,136,-1,1.99072266,2
fake_fez,Op.MEAS,137,-1,1.9897461,2
fake_fez,Op.MEAS,138,-1,1.99072266,2
fake_fez,Op.MEAS,139,-1,1.9868164,2
fake_fez,Op.MEAS,140,-1,1.98388672,2
fake_fez,Op.MEAS,141,-1,1.99023438,2
fake_fez,Op.MEAS,142,-1,1.98779296,2
fake_fez,Op.MEAS,143,-1,1.99121094,2
fake_fez,Op.MEAS,144,-1,1.97851562,2
fake_fez,Op.MEAS,145,-1,1.97216796,2
fake_fez,Op.MEAS,146,-1,1.98828124,2
fake_fez,Op.MEAS,147,-1,1.9819336,2
fake_fez,Op.MEAS,148,-1,1.99072266,2
fake_fez,Op.MEAS,149,-1,1.94482422,2
fake_fez,Op.MEAS,150,-1,1.99169922,2
fake_fez,Op.MEAS,151,-1,1.97607422,2
fake_fez,Op.MEAS,152,-1,1.98095704,2
fake_fez,Op.MEAS,153,-1,1.97705078,2
fake_fez,Op.MEAS,154,-1,1.90673828,2
fake_fez,Op.MEAS,155,-1,1.98144532,2
fake_kawasaki,Op.RESET,0,-1,0.0,3
fake_kawasaki,Op.RESET,1,-1,0.0,3
fake_kawasaki,Op.RESET,2,-1,0.0,3
fake_kawasaki,Op.RESET,3,-1,0.9864197100000001,3
fake_kawasaki,Op.RESET,4,-1,0.98142242,3
fake_kawasaki,Op.RESET,5,-1,0.0,3
fake_kawasaki,Op.RESET,6,-1,0.0,3
fake_kawasaki,Op.RESET,7,-1,0.96035483,3
fake_kawasaki,Op.RESET,8,-1,0.98782238,3
fake_kawasaki,Op.RESET,9,-1,0.98180694,3
fake_kawasaki,Op.RESET,10,-1,0.0,3
fake_kawasaki,Op.RESET,11,-1,0.0,3
fake_kawasaki,Op.RESET,12,-1,0.0,3
fake_kawasaki,Op.RESET,13,-1,0.9822971500000001,3
fake_kawasaki,Op.RESET,14,-1,0.9820211098202112,3
fake_kawasaki,Op.RESET,15,-1,0.98126837,3
fake_kawasaki,Op.RESET,16,-1,0.0,3
fake_kawasaki,Op.RESET,17,-1,0.9735046900000001,3
fake_kawasaki,Op.RESET,18,-1,0.97591538,3
fake_kawasaki,Op.RESET,19,-1,0.9836430798364308,3
fake_kawasaki,Op.RESET,20,-1,0.9699012296990124,3
fake_kawasaki,Op.RESET,21,-1,0.0,3
fake_kawasaki,Op.RESET,22,-1,0.9817739400000001,3
fake_kawasaki,Op.RESET,23,-1,0.9791059000000001,3
fake_kawasaki,Op.RESET,24,-1,0.0,3
fake_kawasaki,Op.RESET,25,-1,0.0,3
fake_kawasaki,Op.RESET,26,-1,0.0,3
fake_kawasaki,Op.RESET,27,-1,0.94349849,3
fake_kawasaki,Op.RESET,28,-1,0.95752364,3
fake_kawasaki,Op.RESET,29,-1,0.0,3
fake_kawasaki,Op.RESET,30,-1,0.0,3
fake_kawasaki,Op.RESET,31,-1,0.98257879,3
fake_kawasaki,Op.RESET,32,-1,0.0,3
fake_kawasaki,Op.RESET,33,-1,0.0,3
fake_kawasaki,Op.RESET,34,-1,0.98706453,3
fake_kawasaki,Op.RESET,35,-1,0.0,3
fake_kawasaki,Op.RESET,36,-1,0.97979497,3
fake_kawasaki,Op.RESET,37,-1,0.9884020698840207,3
fake_kawasaki,Op.RESET,38,-1,0.0,3
fake_kawasaki,Op.RESET,39,-1,0.97770922,3
fake_kawasaki,Op.RESET,40,-1,0.9809489201905109,3
fake_kawasaki,Op.RESET,41,-1,0.0,3
fake_kawasaki,Op.RESET,42,-1,0.98372503,3
fake_kawasaki,Op.RESET,43,-1,0.98676128,3
fake_kawasaki,Op.RESET,44,-1,0.95951708,3
fake_kawasaki,Op.RESET,45,-1,0.0,3
fake_kawasaki,Op.RESET,46,-1,0.98459945,3
fake_kawasaki,Op.RESET,47,-1,0.90109205,3
fake_kawasaki,Op.RESET,48,-1,0.98251955,3
fake_kawasaki,Op.RESET,49,-1,0.97765013,3
fake_kawasaki,Op.RESET,50,-1,0.0,2
fake_kawasaki,Op.RESET,51,-1,0.98019888,3
fake_kawasaki,Op.RESET,52,-1,0.9468409894684099,3
fake_kawasaki,Op.RESET,53,-1,0.0,3
fake_kawasaki,Op.RESET,54,-1,0.0,3
fake_kawasaki,Op.RESET,55,-1,0.97243424,3
fake_kawasaki,Op.RESET,56,-1,0.0,3
fake_kawasaki,Op.RESET,57,-1,0.98288341,3
fake_kawasaki,Op.RESET,58,-1,0.97826857,3
fake_kawasaki,Op.RESET,59,-1,0.97401859,3
fake_kawasaki,Op.RESET,60,-1,0.9750742602492575,3
fake_kawasaki,Op.RESET,61,-1,0.9797858397978584,3
fake_kawasaki,Op.RESET,62,-1,0.0,3
fake_kawasaki,Op.RESET,63,-1,0.0,3
fake_kawasaki,Op.RESET,64,-1,0.0,3
fake_kawasaki,Op.RESET,65,-1,0.0,3
fake_kawasaki,Op.RESET,66,-1,0.0,3
fake_kawasaki,Op.RESET,67,-1,0.9763498297634983,3
fake_kawasaki,Op.RESET,68,-1,0.93049931,3
fake_kawasaki,Op.RESET,69,-1,0.97434739,3
fake_kawasaki,Op.RESET,70,-1,0.9814297000000001,3
fake_kawasaki,Op.RESET,71,-1,0.0,3
fake_kawasaki,Op.RESET,72,-1,0.97789747,3
fake_kawasaki,Op.RESET,73,-1,0.98556454,3
fake_kawasaki,Op.RESET,74,-1,0.0,3
fake_kawasaki,Op.RESET,75,-1,0.9667752496677525,3
fake_kawasaki,Op.RESET,76,-1,0.9780567697805677,3
fake_kawasaki,Op.RESET,77,-1,0.98545884,3
fake_kawasaki,Op.RESET,78,-1,0.97939938,3
fake_kawasaki,Op.RESET,79,-1,0.977667110223329,3
fake_kawasaki,Op.RESET,80,-1,0.0,3
fake_kawasaki,Op.RESET,81,-1,0.96719437,3
fake_kawasaki,Op.RESET,82,-1,0.98719077,3
fake_kawasaki,Op.RESET,83,-1,0.98538399,3
fake_kawasaki,Op.RESET,84,-1,0.0,3
fake_kawasaki,Op.RESET,85,-1,0.95079683,3
fake_kawasaki,Op.RESET,86,-1,0.987369799873698,3
fake_kawasaki,Op.RESET,87,-1,0.9733174602668255,3
fake_kawasaki,Op.RESET,88,-1,0.98257002,3
fake_kawasaki,Op.RESET,89,-1,0.95410535,3
fake_kawasaki,Op.RESET,90,-1,0.0,3
fake_kawasaki,Op.RESET,91,-1,0.96549965,3
fake_kawasaki,Op.RESET,92,-1,0.97849448,3
fake_kawasaki,Op.RESET,93,-1,0.0,3
fake_kawasaki,Op.RESET,94,-1,0.98576926,3
fake_kawasaki,Op.RESET,95,-1,0.0,3
fake_kawasaki,Op.RESET,96,-1,0.96834946,3
fake_kawasaki,Op.RESET,97,-1,0.96641278,3
fake_kawasaki,Op.RESET,98,-1,0.9835741,3
fake_kawasaki,Op.RESET,99,-1,0.94574479,3
fake_kawasaki,Op.RESET,100,-1,0.98415495,3
fake_kawasaki,Op.RESET,101,-1,0.9702695,3
fake_kawasaki,Op.RESET,102,-1,0.9567638695676387,3
fake_kawasaki,Op.RESET,103,-1,0.9614003,3
fake_kawasaki,Op.RESET,104,-1,0.0,2
fake_kawasaki,Op.RESET,105,-1,0.973328389733284,3
fake_kawasaki,Op.RESET,106,-1,0.9861416,3
fake_kawasaki,Op.RESET,107,-1,0.97392833,3
fake_kawasaki,Op.RESET,108,-1,0.9541025200000001,3
fake_kawasaki,Op.RESET,109,-1,0.9725697802743023,3
fake_kawasaki,Op.RESET,110,-1,0.98435978,3
fake_kawasaki,Op.RESET,111,-1,0.98203654,3
fake_kawasaki,Op.RESET,112,-1,0.9786796497867966,3
fake_kawasaki,Op.RESET,113,-1,0.97979231,3
fake_kawasaki,Op.RESET,114,-1,0.97929593,3
fake_kawasaki,Op.RESET,115,-1,0.0,3
fake_kawasaki,Op.RESET,116,-1,0.9797646202023539,3
fake_kawasaki,Op.RESET,117,-1,0.9774246002257541,3
fake_kawasaki,Op.RESET,118,-1,0.0,3
fake_kawasaki,Op.RESET,119,-1,0.9782692402173077,3
fake_kawasaki,Op.RESET,120,-1,0.0,3
fake_kawasaki,Op.RESET,121,-1,0.98890836,3
fake_kawasaki,Op.RESET,122,-1,0.9838420701615793,3
fake_kawasaki,Op.RESET,123,-1,0.9820073801799261,3
fake_kawasaki,Op.RESET,124,-1,0.0,3
fake_kawasaki,Op.RESET,125,-1,0.9811176301888238,3
fake_kawasaki,Op.RESET,126,-1,0.0,2
fake_kawasaki,Op.SX,0,-1,0.0,10
fake_kawasaki,Op.SX,1,-1,0.0,10
fake_kawasaki,Op.SX,2,-1,0.0,10
fake_kawasaki,Op.SX,3,-1,0.9993900199329022,5
fake_kawasaki,Op.SX,4,-1,0.9996795599967956,3
fake_kawasaki,Op.SX,5,-1,0.0,10
fake_kawasaki,Op.SX,6,-1,0.0,10
fake_kawasaki,Op.SX,7,-1,0.99930458,3
fake_kawasaki,Op.SX,8,-1,0.9997468099974682,5
fake_kawasaki,Op.SX,9,-1,0.9994867199640706,5
fake_kawasaki,Op.SX,10,-1,0.0,10
fake_kawasaki,Op.SX,11,-1,0.0,10
fake_kawasaki,Op.SX,12,-1,0.0,10
fake_kawasaki,Op.SX,13,-1,0.9995978599839145,5
fake_kawasaki,Op.SX,14,-1,0.9996750599935013,5
fake_kawasaki,Op.SX,15,-1,0.9992039198726271,5
fake_kawasaki,Op.SX,16,-1,0.0,10
fake_kawasaki,Op.SX,17,-1,0.9995183099951831,5
fake_kawasaki,Op.SX,18,-1,0.99958328,3
fake_kawasaki,Op.SX,19,-1,0.999294009922341,5
fake_kawasaki,Op.SX,20,-1,0.9990606997933541,5
fake_kawasaki,Op.SX,21,-1,0.0,3
fake_kawasaki,Op.SX,22,-1,0.9995990399879711,5
fake_kawasaki,Op.SX,23,-1,0.9996353699963537,5
fake_kawasaki,Op.SX,24,-1,0.0,10
fake_kawasaki,Op.SX,25,-1,0.0,10
fake_kawasaki,Op.SX,26,-1,0.0,10
fake_kawasaki,Op.SX,27,-1,0.9989932600100675,3
fake_kawasaki,Op.SX,28,-1,0.99925491,3
fake_kawasaki,Op.SX,29,-1,0.0,10
fake_kawasaki,Op.SX,30,-1,0.0,10
fake_kawasaki,Op.SX,31,-1,0.9996263399887901,5
fake_kawasaki,Op.SX,32,-1,0.0,10
fake_kawasaki,Op.SX,33,-1,0.0,10
fake_kawasaki,Op.SX,34,-1,0.9994690799681447,5
fake_kawasaki,Op.SX,35,-1,0.0,10
fake_kawasaki,Op.SX,36,-1,0.999497099974855,5
fake_kawasaki,Op.SX,37,-1,0.999713599994272,5
fake_kawasaki,Op.SX,38,-1,0.0,10
fake_kawasaki,Op.SX,39,-1,0.99961449,3
fake_kawasaki,Op.SX,40,-1,0.99967075,3
fake_kawasaki,Op.SX,41,-1,0.0,10
fake_kawasaki,Op.SX,42,-1,0.9982086399641729,6
fake_kawasaki,Op.SX,43,-1,0.9994731099683867,5
fake_kawasaki,Op.SX,44,-1,0.99928907,3
fake_kawasaki,Op.SX,45,-1,0.0,10
fake_kawasaki,Op.SX,46,-1,0.9996411999856478,5
fake_kawasaki,Op.SX,47,-1,0.99814808,3
fake_kawasaki,Op.SX,48,-1,0.9996718999967191,5
fake_kawasaki,Op.SX,49,-1,0.99947124997885,5
fake_kawasaki,Op.SX,50,-1,0.0,6
fake_kawasaki,Op.SX,51,-1,0.9992189298828396,5
fake_kawasaki,Op.SX,52,-1,0.99905194,3
fake_kawasaki,Op.SX,53,-1,0.0,10
fake_kawasaki,Op.SX,54,-1,0.0,10
fake_kawasaki,Op.SX,55,-1,0.99951984,3
fake_kawasaki,Op.SX,56,-1,0.0,10
fake_kawasaki,Op.SX,57,-1,0.99970491,3
fake_kawasaki,Op.SX,58,-1,0.9994205699594397,5
fake_kawasaki,Op.SX,59,-1,0.9994527599781106,5
fake_kawasaki,Op.SX,60,-1,0.9995004999850148,5
fake_kawasaki,Op.SX,61,-1,0.9994618399515656,5
fake_kawasaki,Op.SX,62,-1,0.0,10
fake_kawasaki,Op.SX,63,-1,0.0,10
fake_kawasaki,Op.SX,64,-1,0.0,10
fake_kawasaki,Op.SX,65,-1,0.0,10
fake_kawasaki,Op.SX,66,-1,0.0,10
fake_kawasaki,Op.SX,67,-1,0.9990857097897132,5
fake_kawasaki,Op.SX,68,-1,0.99874805,3
fake_kawasaki,Op.SX,69,-1,0.999330479939743,5
fake_kawasaki,Op.SX,70,-1,0.9992814899065936,5
fake_kawasaki,Op.SX,71,-1,0.0,10
fake_kawasaki,Op.SX,72,-1,0.99961737,3
fake_kawasaki,Op.SX,73,-1,0.9992463398944875,5
fake_kawasaki,Op.SX,74,-1,0.0,10
fake_kawasaki,Op.SX,75,-1,0.999052729782128,5
fake_kawasaki,Op.SX,76,-1,0.9977200696580104,6
fake_kawasaki,Op.SX,77,-1,0.9975649598051968,6
fake_kawasaki,Op.SX,78,-1,0.9995211199808449,5
fake_kawasaki,Op.SX,79,-1,0.9993330099132911,5
fake_kawasaki,Op.SX,80,-1,0.0,10
fake_kawasaki,Op.SX,81,-1,0.9994074599881492,5
fake_kawasaki,Op.SX,82,-1,0.9997082499912474,5
fake_kawasaki,Op.SX,83,-1,0.9997079099912374,5
fake_kawasaki,Op.SX,84,-1,0.0,10
fake_kawasaki,Op.SX,85,-1,0.99913606,3
fake_kawasaki,Op.SX,86,-1,0.999633099985324,5
fake_kawasaki,Op.SX,87,-1,0.99911439982288,5
fake_kawasaki,Op.SX,88,-1,0.999328059912648,5
fake_kawasaki,Op.SX,89,-1,0.9990063298509495,5
fake_kawasaki,Op.SX,90,-1,0.0,10
fake_kawasaki,Op.SX,91,-1,0.998741439521747,5
fake_kawasaki,Op.SX,92,-1,0.99962839,3
fake_kawasaki,Op.SX,93,-1,0.0,10
fake_kawasaki,Op.SX,94,-1,0.999705849994117,5
fake_kawasaki,Op.SX,95,-1,0.0,10
fake_kawasaki,Op.SX,96,-1,0.99944966,3
fake_kawasaki,Op.SX,97,-1,0.9992887199573233,5
fake_kawasaki,Op.SX,98,-1,0.9995973299919466,5
fake_kawasaki,Op.SX,99,-1,0.9986301994657778,5
fake_kawasaki,Op.SX,100,-1,0.9995500299730019,5
fake_kawasaki,Op.SX,101,-1,0.9990703598047754,5
fake_kawasaki,Op.SX,102,-1,0.99923657,3
fake_kawasaki,Op.SX,103,-1,0.99932766,3
fake_kawasaki,Op.SX,104,-1,0.0,2
fake_kawasaki,Op.SX,105,-1,0.9993597699423793,5
fake_kawasaki,Op.SX,106,-1,0.9996138699922773,5
fake_kawasaki,Op.SX,107,-1,0.9983870197257932,6
fake_kawasaki,Op.SX,108,-1,0.998691379476552,5
fake_kawasaki,Op.SX,109,-1,0.9992651298971184,5
fake_kawasaki,Op.SX,110,-1,0.999415349941535,5
fake_kawasaki,Op.SX,111,-1,0.9993720399309244,5
fake_kawasaki,Op.SX,112,-1,0.999540199981608,5
fake_kawasaki,Op.SX,113,-1,0.9984882993953199,5
fake_kawasaki,Op.SX,114,-1,0.9995108499804338,5
fake_kawasaki,Op.SX,115,-1,0.0,10
fake_kawasaki,Op.SX,116,-1,0.9992474798946472,5
fake_kawasaki,Op.SX,117,-1,0.9996089299960894,3
fake_kawasaki,Op.SX,118,-1,0.0,10
fake_kawasaki,Op.SX,119,-1,0.9995586599911732,5
fake_kawasaki,Op.SX,120,-1,0.0,10
fake_kawasaki,Op.SX,121,-1,0.9997569599951392,5
fake_kawasaki,Op.SX,122,-1,0.9987628896783514,5
fake_kawasaki,Op.SX,123,-1,0.9988298396723552,5
fake_kawasaki,Op.SX,124,-1,0.0,10
fake_kawasaki,Op.SX,125,-1,0.9994026099522089,5
fake_kawasaki,Op.SX,126,-1,0.0,2
fake_kawasaki,Op.X,0,-1,0.0,10
fake_kawasaki,Op.X,1,-1,0.0,10
fake_kawasaki,Op.X,2,-1,0.0,10
fake_kawasaki,Op.X,3,-1,0.9993900199329022,5
fake_kawasaki,Op.X,4,-1,0.9996795599967956,3
fake_kawasaki,Op.X,5,-1,0.0,10
fake_kawasaki,Op.X,6,-1,0.0,10
fake_kawasaki,Op.X,7,-1,0.99930458,3
fake_kawasaki,Op.X,8,-1,0.9997468099974682,5
fake_kawasaki,Op.X,9,-1,0.9994867199640706,5
fake_kawasaki,Op.X,10,-1,0.0,10
fake_kawasaki,Op.X,11,-1,0.0,10
fake_kawasaki,Op.X,12,-1,0.0,10
fake_kawasaki,Op.X,13,-1,0.9995978599839145,5
fake_kawasaki,Op.X,14,-1,0.9996750599935013,5
fake_kawasaki,Op.X,15,-1,0.9992039198726271,5
fake_kawasaki,Op.X,16,-1,0.0,10
fake_kawasaki,Op.X,17,-1,0.9995183099951831,5
fake_kawasaki,Op.X,18,-1,0.99958328,3
fake_kawasaki,Op.X,19,-1,0.999294009922341,5
fake_kawasaki,Op.X,20,-1,0.9990606997933541,5
fake_kawasaki,Op.X,21,-1,0.0,3
fake_kawasaki,Op.X,22,-1,0.9995990399879711,5
fake_kawasaki,Op.X,23,-1,0.9996353699963537,5
fake_kawasaki,Op.X,24,-1,0.0,10
fake_kawasaki,Op.X,25,-1,0.0,10
fake_kawasaki,Op.X,26,-1,0.0,10
fake_kawasaki,Op.X,27,-1,0.9989932600100675,3
fake_kawasaki,Op.X,28,-1,0.99925491,3
fake_kawasaki,Op.X,29,-1,0.0,10
fake_kawasaki,Op.X,30,-1,0.0,10
fake_kawasaki,Op.X,31,-1,0.9996263399887901,5
fake_kawasaki,Op.X,32,-1,0.0,10
fake_kawasaki,Op.X,33,-1,0.0,10
fake_kawasaki,Op.X,34,-1,0.9994690799681447,5
fake_kawasaki,Op.X,35,-1,0.0,10
fake_kawasaki,Op.X,36,-1,0.999497099974855,5
fake_kawasaki,Op.X,37,-1,0.999713599994272,5
fake_kawasaki,Op.X,38,-1,0.0,10
fake_kawasaki,Op.X,39,-1,0.99961449,3
fake_kawasaki,Op.X,40,-1,0.99967075,3
fake_kawasaki,Op.X,41,-1,0.0,10
fake_kawasaki,Op.X,42,-1,0.9982086399641729,6
fake_kawasaki,Op.X,43,-1,0.9994731099683867,5
fake_kawasaki,Op.X,44,-1,0.99928907,3
fake_kawasaki,Op.X,45,-1,0.0,10
fake_kawasaki,Op.X,46,-1,0.9996411999856478,5
fake_kawasaki,Op.X,47,-1,0.99814808,3
fake_kawasaki,Op.X,48,-1,0.9996718999967191,5
fake_kawasaki,Op.X,49,-1,0.99947124997885,5
fake_kawasaki,Op.X,50,-1,0.0,6
fake_kawasaki,Op.X,51,-1,0.9992189298828396,5
fake_kawasaki,Op.X,52,-1,0.99905194,3
fake_kawasaki,Op.X,53,-1,0.0,10
fake_kawasaki,Op.X,54,-1,0.0,10
fake_kawasaki,Op.X,55,-1,0.99951984,3
fake_kawasaki,Op.X,56,-1,0.0,10
fake_kawasaki,Op.X,57,-1,0.99970491,3
fake_kawasaki,Op.X,58,-1,0.9994205699594397,5
fake_kawasaki,Op.X,59,-1,0.9994527599781106,5
fake_kawasaki,Op.X,60,-1,0.9995004999850148,5
fake_kawasaki,Op.X,61,-1,0.9994618399515656,5
fake_kawasaki,Op.X,62,-1,0.0,10
fake_kawasaki,Op.X,63,-1,0.0,10
fake_kawasaki,Op.X,64,-1,0.0,10
fake_kawasaki,Op.X,65,-1,0.0,10
fake_kawasaki,Op.X,66,-1,0.0,10
fake_kawasaki,Op.X,67,-1,0.9990857097897132,5
fake_kawasaki,Op.X,68,-1,0.99874805,3
fake_kawasaki,Op.X,69,-1,0.999330479939743,5
fake_kawasaki,Op.X,70,-1,0.9992814899065936,5
fake_kawasaki,Op.X,71,-1,0.0,10
fake_kawasaki,Op.X,72,-1,0.99961737,3
fake_kawasaki,Op.X,73,-1,0.9992463398944875,5
fake_kawasaki,Op.X,74,-1,0.0,10
fake_kawasaki,Op.X,75,-1,0.999052729782128,5
fake_kawasaki,Op.X,76,-1,0.9977200696580104,6
fake_kawasaki,Op.X,77,-1,0.9975649598051968,6
fake_kawasaki,Op.X,78,-1,0.9995211199808449,5
fake_kawasaki,Op.X,79,-1,0.9993330099132911,5
fake_kawasaki,Op.X,80,-1,0.0,10
fake_kawasaki,Op.X,81,-1,0.9994074599881492,5
fake_kawasaki,Op.X,82,-1,0.9997082499912474,5
fake_kawasaki,Op.X,83,-1,0.9997079099912374,5
fake_kawasaki,Op.X,84,-1,0.0,10
fake_kawasaki,Op.X,85,-1,0.99913606,3
fake_kawasaki,Op.X,86,-1,0.999633099985324,5
fake_kawasaki,Op.X,87,-1,0.99911439982288,5
fake_kawasaki,Op.X,88,-1,0.999328059912648,5
fake_kawasaki,Op.X,89,-1,0.9990063298509495,5
fake_kawasaki,Op.X,90,-1,0.0,10
fake_kawasaki,Op.X,91,-1,0.998741439521747,5
fake_kawasaki,Op.X,92,-1,0.99962839,3
fake_kawasaki,Op.X,93,-1,0.0,10
fake_kawasaki,Op.X,94,-1,0.999705849994117,5
fake_kawasaki,Op.X,95,-1,0.0,10
fake_kawasaki,Op.X,96,-1,0.99944966,3
fake_kawasaki,Op.X,97,-1,0.9992887199573233,5
fake_kawasaki,Op.X,98,-1,0.9995973299919466,5
fake_kawasaki,Op.X,99,-1,0.9986301994657778,5
fake_kawasaki,Op.X,100,-1,0.9995500299730019,5
fake_kawasaki,Op.X,101,-1,0.9990703598047754,5
fake_kawasaki,Op.X,102,-1,0.99923657,3
fake_kawasaki,Op.X,103,-1,0.99932766,3
fake_kawasaki,Op.X,104,-1,0.0,2
fake_kawasaki,Op.X,105,-1,0.9993597699423793,5
fake_kawasaki,Op.X,106,-1,0.9996138699922773,5
fake_kawasaki,Op.X,107,-1,0.9983870197257932,6
fake_kawasaki,Op.X,108,-1,0.998691379476552,5
fake_kawasaki,Op.X,109,-1,0.9992651298971184,5
