hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
essex,0,convex,6,11,85,0.983670,0.975410,0.008260
essex,1,bellman,1,0,75,0.588710,0.588710,-0.000000
essex,1,convex,1,1,80,-0.000000,0.000000,-0.000000
essex,1,bellman,2,2,75,0.588710,0.588710,-0.000000
essex,1,convex,2,3,81,0.490590,0.490590,-0.000000
essex,1,bellman,3,4,76,0.951070,0.951070,0.000000
essex,1,convex,3,5,82,0.951070,0.951070,0.000000
essex,1,bellman,4,6,77,0.956910,0.945230,0.011680
essex,1,convex,4,7,83,0.951070,0.921870,0.029200
essex,1,bellman,5,8,78,0.978470,0.978470,-0.000000
essex,1,convex,5,9,84,0.978470,0.978470,-0.000000
essex,1,bellman,6,10,79,0.978990,0.977950,0.001040
essex,1,convex,6,11,85,0.978470,0.975860,0.002610
essex,2,bellman,1,0,75,0.588710,0.588710,-0.000000
essex,2,convex,1,1,80,-0.000000,0.000000,-0.000000
essex,2,bellman,2,2,75,0.588710,0.588710,-0.000000
essex,2,convex,2,3,81,0.490590,0.490590,-0.000000
essex,2,bellman,3,4,76,0.926440,0.926440,0.000000
essex,2,convex,3,5,82,0.926440,0.926440,0.000000
essex,2,bellman,4,6,77,0.936780,0.916100,0.020680
essex,2,convex,4,7,83,0.926440,0.874740,0.051700
essex,2,bellman,5,8,78,0.972360,0.972360,-0.000000
essex,2,convex,5,9,84,0.972360,0.972360,-0.000000
essex,2,bellman,6,10,79,0.974000,0.970730,0.003270
essex,2,convex,6,11,85,0.972360,0.964190,0.008170
geneva,0,bellman,1,0,75,0.598550,0.598550,0.000010
geneva,0,convex,1,1,80,-0.000000,0.000000,-0.000000
geneva,0,bellman,2,2,75,0.598550,0.598550,0.000010
geneva,0,convex,2,3,81,0.498790,0.498790,0.000000
geneva,0,bellman,3,4,76,0.856520,0.856520,0.000000
geneva,0,convex,3,5,82,0.856520,0.856520,0.000000
geneva,0,bellman,4,6,77,0.880740,0.832300,0.048440
geneva,0,convex,4,7,83,0.856520,0.735410,0.121110
geneva,0,bellman,5,8,78,0.943380,0.943380,0.000000
geneva,0,convex,5,9,84,0.943380,0.943380,0.000000
geneva,0,bellman,6,10,79,0.952200,0.934560,0.017640
geneva,0,convex,6,11,85,0.943380,0.899270,0.044110
geneva,1,bellman,1,0,75,0.598550,0.598550,0.000010
geneva,1,convex,1,1,80,-0.000000,0.000000,-0.000000
geneva,1,bellman,2,2,75,0.598550,0.598550,0.000010
geneva,1,convex,2,3,81,0.498790,0.498790,0.000000
geneva,1,bellman,3,4,76,0.983810,0.983810,0.000000
geneva,1,convex,3,5,82,0.983810,0.983810,0.000000
geneva,1,bellman,4,6,77,0.986520,0.981090,0.005430
geneva,1,convex,4,7,83,0.983810,0.970230,0.013580
geneva,1,bellman,5,8,78,0.997010,0.997010,-0.000000
geneva,1,convex,5,9,84,0.997010,0.997010,-0.000000
geneva,1,bellman,6,10,79,0.997120,0.996900,0.000220
geneva,1,convex,6,11,85,0.997010,0.996460,0.000550
geneva,2,bellman,1,0,75,0.280000,0.280000,-0.000000
geneva,2,convex,1,1,80,-0.000000,0.000000,-0.000000
geneva,2,bellman,2,2,75,0.280000,0.280000,-0.000000
geneva,2,convex,2,3,81,0.233330,0.233330,-0.000000
geneva,2,bellman,3,4,76,0.460230,0.460230,0.000000
geneva,2,convex,3,5,82,0.460230,0.460230,0.000000
geneva,2,bellman,4,12,77,0.493010,0.458960,0.034050
geneva,2,convex,4,32,83,0.491200,0.453880,0.037320
geneva,2,bellman,5,14,78,0.498740,0.466400,0.032340
geneva,2,convex,5,33,84,0.497250,0.466400,0.030850
geneva,2,bellman,6,16,79,0.499720,0.466350,0.033370
geneva,2,convex,6,34,85,0.499570,0.466140,0.033430
guadalupe,0,bellman,1,0,75,0.597300,0.597300,0.000000
guadalupe,0,convex,1,1,80,-0.000000,0.000000,-0.000000
guadalupe,0,bellman,2,2,75,0.597300,0.597300,0.000000
guadalupe,0,convex,2,3,81,0.497750,0.497750,0.000000
guadalupe,0,bellman,3,4,76,0.935260,0.935260,-0.000000
guadalupe,0,convex,3,5,82,0.935260,0.935260,-0.000000
guadalupe,0,bellman,4,6,77,0.946580,0.923950,0.022630
guadalupe,0,convex,4,7,83,0.935260,0.878680,0.056580
guadalupe,0,bellman,5,8,78,0.985000,0.985000,-0.000000
guadalupe,0,convex,5,9,84,0.985000,0.985000,-0.000000
guadalupe,0,bellman,6,10,79,0.986930,0.983070,0.003860
guadalupe,0,convex,6,11,85,0.985000,0.975350,0.009650
guadalupe,1,bellman,1,0,75,0.597300,0.597300,0.000000
guadalupe,1,convex,1,1,80,-0.000000,0.000000,-0.000000
guadalupe,1,bellman,2,2,75,0.597300,0.597300,0.000000
guadalupe,1,convex,2,3,81,0.497750,0.497750,0.000000
guadalupe,1,bellman,3,4,76,0.984940,0.984940,0.000000
guadalupe,1,convex,3,5,82,0.984940,0.984940,0.000000
guadalupe,1,bellman,4,6,77,0.987030,0.982850,0.004180
guadalupe,1,convex,4,7,83,0.984940,0.974500,0.010440
guadalupe,1,bellman,5,8,78,0.995160,0.995160,0.000000
guadalupe,1,convex,5,9,84,0.995160,0.995160,0.000000
guadalupe,1,bellman,6,10,79,0.995220,0.995090,0.000130
guadalupe,1,convex,6,11,85,0.995160,0.994830,0.000330
guadalupe,2,bellman,1,0,75,0.592040,0.592040,-0.000000
guadalupe,2,convex,1,1,80,-0.000000,0.000000,-0.000000
guadalupe,2,bellman,2,2,75,0.592040,0.592040,-0.000000
guadalupe,2,convex,2,3,81,0.493370,0.493370,0.000000
guadalupe,2,bellman,3,4,76,0.927040,0.927040,0.000000
guadalupe,2,convex,3,5,82,0.927040,0.927040,0.000000
guadalupe,2,bellman,4,6,77,0.938260,0.915820,0.022440
guadalupe,2,convex,4,7,83,0.927040,0.870950,0.056090
guadalupe,2,bellman,5,8,78,0.976340,0.976340,0.000000
guadalupe,2,convex,5,9,84,0.976340,0.976340,0.000000
guadalupe,2,bellman,6,10,79,0.978250,0.974430,0.003820
guadalupe,2,convex,6,11,85,0.976340,0.966780,0.009560
guadalupe,3,bellman,1,0,75,0.592040,0.592040,-0.000000
guadalupe,3,convex,1,1,80,-0.000000,0.000000,-0.000000
guadalupe,3,bellman,2,2,75,0.592040,0.592040,-0.000000
guadalupe,3,convex,2,3,81,0.493370,0.493370,0.000000
guadalupe,3,bellman,3,4,76,0.976280,0.976280,0.000000
guadalupe,3,convex,3,5,82,0.976280,0.976280,0.000000
guadalupe,3,bellman,4,6,77,0.978350,0.974210,0.004140
guadalupe,3,convex,4,7,83,0.976280,0.965930,0.010350
guadalupe,3,bellman,5,8,78,0.986410,0.986410,0.000000
guadalupe,3,convex,5,9,84,0.986410,0.986410,0.000000
guadalupe,3,bellman,6,10,79,0.986470,0.986340,0.000130
guadalupe,3,convex,6,11,85,0.986410,0.986080,0.000330
hanoi,0,bellman,1,0,75,0.598490,0.598490,0.000000
hanoi,0,convex,1,1,80,-0.000000,0.000000,-0.000000
hanoi,0,bellman,2,2,75,0.598490,0.598490,0.000000
hanoi,0,convex,2,3,81,0.498740,0.498740,0.000000
hanoi,0,bellman,3,4,76,0.991990,0.991990,-0.000000
hanoi,0,convex,3,5,82,0.991990,0.991990,-0.000000
hanoi,0,bellman,4,6,77,0.993080,0.990900,0.002180
hanoi,0,convex,4,7,83,0.991990,0.986530,0.005460
hanoi,0,bellman,5,8,78,0.997390,0.997390,0.000000
hanoi,0,convex,5,9,84,0.997390,0.997390,0.000000
hanoi,0,bellman,6,10,79,0.997400,0.997370,0.000030
hanoi,0,convex,6,11,85,0.997390,0.997300,0.000090
hanoi,1,bellman,1,0,75,0.598490,0.598490,0.000000
hanoi,1,convex,1,1,80,-0.000000,0.000000,-0.000000
hanoi,1,bellman,2,2,75,0.598490,0.598490,0.000000
hanoi,1,convex,2,3,81,0.498740,0.498740,0.000000
hanoi,1,bellman,3,4,76,0.913390,0.913390,0.000000
hanoi,1,convex,3,5,82,0.913390,0.913390,0.000000
hanoi,1,bellman,4,6,77,0.928790,0.897990,0.030800
hanoi,1,convex,4,7,83,0.913390,0.836390,0.077000
hanoi,1,bellman,5,8,78,0.977410,0.977410,0.000000
hanoi,1,convex,5,9,84,0.977410,0.977410,0.000000
hanoi,1,bellman,6,10,79,0.980970,0.973840,0.007130
hanoi,1,convex,6,11,85,0.977410,0.959580,0.017830
hanoi,2,bellman,1,0,75,0.280000,0.280000,-0.000000
hanoi,2,convex,1,1,80,-0.000000,0.000000,-0.000000
hanoi,2,bellman,2,2,75,0.280000,0.280000,-0.000000
hanoi,2,convex,2,3,81,0.233330,0.233330,-0.000000
hanoi,2,bellman,3,4,76,0.464100,0.464100,-0.000000
hanoi,2,convex,3,5,82,0.464100,0.464100,-0.000000
hanoi,2,bellman,4,12,77,0.497160,0.463590,0.033570
hanoi,2,convex,4,35,83,0.495180,0.461550,0.033630
hanoi,2,bellman,5,14,78,0.499510,0.466620,0.032890
hanoi,2,convex,5,36,84,0.498360,0.466620,0.031740
hanoi,2,bellman,6,23,79,0.499950,0.466620,0.033330
hanoi,2,convex,6,37,85,0.499820,0.466580,0.033240
hanoi,3,bellman,1,0,75,0.280000,0.280000,-0.000000
hanoi,3,convex,1,1,80,-0.000000,0.000000,-0.000000
hanoi,3,bellman,2,2,75,0.280000,0.280000,-0.000000
hanoi,3,convex,2,3,81,0.233330,0.233330,-0.000000
hanoi,3,bellman,3,4,76,0.427330,0.427330,0.000000
hanoi,3,convex,3,5,82,0.427330,0.427330,0.000000
hanoi,3,bellman,4,12,77,0.457770,0.420120,0.037650
hanoi,3,convex,4,38,83,0.456480,0.391300,0.065180
hanoi,3,bellman,5,14,78,0.485150,0.457280,0.027870
hanoi,3,convex,5,39,84,0.483680,0.457280,0.026400
hanoi,3,bellman,6,23,79,0.489930,0.455610,0.034320
hanoi,3,convex,6,40,85,0.489650,0.448930,0.040720
jakarta,0,bellman,1,0,75,0.597560,0.597560,-0.000000
jakarta,0,convex,1,1,80,-0.000000,0.000000,-0.000000
jakarta,0,bellman,2,2,75,0.597560,0.597560,-0.000000
jakarta,0,convex,2,3,81,0.497970,0.497970,0.000000
jakarta,0,bellman,3,4,76,0.980000,0.980000,-0.000000
jakarta,0,convex,3,5,82,0.980000,0.980000,-0.000000
jakarta,0,bellman,4,6,77,0.983140,0.976870,0.006270
jakarta,0,convex,4,7,83,0.980000,0.964320,0.015680
jakarta,0,bellman,5,8,78,0.995180,0.995180,-0.000000
jakarta,0,convex,5,9,84,0.995180,0.995180,-0.000000
jakarta,0,bellman,6,10,79,0.995330,0.995030,0.000300
jakarta,0,convex,6,11,85,0.995180,0.994440,0.000740
jakarta,1,bellman,1,0,75,0.594630,0.594630,-0.000000
jakarta,1,convex,1,1,80,-0.000000,0.000000,-0.000000
jakarta,1,bellman,2,2,75,0.594630,0.594630,-0.000000
jakarta,1,convex,2,3,81,0.495530,0.495530,0.000000
jakarta,1,bellman,3,4,76,0.975200,0.975200,0.000000
jakarta,1,convex,3,5,82,0.975200,0.975200,0.000000
jakarta,1,bellman,4,6,77,0.978320,0.972080,0.006240
jakarta,1,convex,4,7,83,0.975200,0.959590,0.015610
jakarta,1,bellman,5,8,78,0.990300,0.990300,0.000000
jakarta,1,convex,5,9,84,0.990300,0.990300,0.000000
jakarta,1,bellman,6,10,79,0.990450,0.990150,0.000300
jakarta,1,convex,6,11,85,0.990300,0.989560,0.000740
johannesburg,0,bellman,1,0,75,0.594620,0.594620,0.000000
johannesburg,0,convex,1,1,80,-0.000000,0.000000,-0.000000
johannesburg,0,bellman,2,2,75,0.594620,0.594620,0.000000
johannesburg,0,convex,2,3,81,0.495520,0.495520,0.000000
johannesburg,0,bellman,3,4,76,0.973690,0.973690,0.000000
johannesburg,0,convex,3,5,82,0.973690,0.973690,0.000000
johannesburg,0,bellman,4,6,77,0.977100,0.970280,0.006820
johannesburg,0,convex,4,7,83,0.973690,0.956650,0.017040
johannesburg,0,bellman,5,8,78,0.990130,0.990130,-0.000000
johannesburg,0,convex,5,9,84,0.990130,0.990130,-0.000000
johannesburg,0,bellman,6,10,79,0.990310,0.989960,0.000350
johannesburg,0,convex,6,11,85,0.990130,0.989250,0.000880
johannesburg,1,bellman,1,0,75,0.594620,0.594620,0.000000
johannesburg,1,convex,1,1,80,-0.000000,0.000000,-0.000000
johannesburg,1,bellman,2,2,75,0.594620,0.594620,0.000000
johannesburg,1,convex,2,3,81,0.495520,0.495520,0.000000
johannesburg,1,bellman,3,4,76,0.819880,0.819880,0.000000
johannesburg,1,convex,3,5,82,0.819880,0.819880,0.000000
johannesburg,1,bellman,4,6,77,0.848200,0.791560,0.056640
johannesburg,1,convex,4,7,83,0.819880,0.678290,0.141590
johannesburg,1,bellman,5,8,78,0.912570,0.912570,0.000000
johannesburg,1,convex,5,9,84,0.912570,0.912570,0.000000
johannesburg,1,bellman,6,10,79,0.924700,0.900430,0.024270
johannesburg,1,convex,6,11,85,0.912570,0.851880,0.060690
johannesburg,2,bellman,1,0,75,0.576470,0.576470,0.000010
johannesburg,2,convex,1,1,80,-0.000000,0.000000,-0.000000
johannesburg,2,bellman,2,2,75,0.576470,0.576470,0.000010
johannesburg,2,convex,2,3,81,0.480390,0.480390,0.000000
johannesburg,2,bellman,3,4,76,0.943960,0.943960,-0.000000
johannesburg,2,convex,3,5,82,0.943960,0.943960,-0.000000
johannesburg,2,bellman,4,6,77,0.947270,0.940660,0.006610
johannesburg,2,convex,4,7,83,0.943960,0.927440,0.016520
johannesburg,2,bellman,5,8,78,0.959900,0.959900,-0.000000
johannesburg,2,convex,5,9,84,0.959900,0.959900,-0.000000
johannesburg,2,bellman,6,10,79,0.960070,0.959730,0.000340
johannesburg,2,convex,6,11,85,0.959900,0.959050,0.000850
johannesburg,3,bellman,1,0,75,0.576470,0.576470,0.000010
johannesburg,3,convex,1,1,80,-0.000000,0.000000,-0.000000
johannesburg,3,bellman,2,2,75,0.576470,0.576470,0.000010
johannesburg,3,convex,2,3,81,0.480390,0.480390,0.000000
johannesburg,3,bellman,3,4,76,0.794850,0.794850,0.000000
johannesburg,3,convex,3,5,82,0.794850,0.794850,0.000000
johannesburg,3,bellman,4,6,77,0.822300,0.767400,0.054900
johannesburg,3,convex,4,7,83,0.794850,0.657580,0.137270
johannesburg,3,bellman,5,8,78,0.884710,0.884710,0.000000
johannesburg,3,convex,5,9,84,0.884710,0.884710,0.000000
johannesburg,3,bellman,6,10,79,0.896470,0.872940,0.023530
johannesburg,3,convex,6,11,85,0.884710,0.825870,0.058840
kolkata,0,bellman,1,0,75,0.598000,0.598000,0.000000
kolkata,0,convex,1,1,80,-0.000000,0.000000,-0.000000
kolkata,0,bellman,2,2,75,0.598000,0.598000,0.000000
kolkata,0,convex,2,3,81,0.498330,0.498330,-0.000000
kolkata,0,bellman,3,4,76,0.950520,0.950520,0.000000
kolkata,0,convex,3,5,82,0.950520,0.950520,0.000000
kolkata,0,bellman,4,6,77,0.959320,0.941710,0.017610
kolkata,0,convex,4,7,83,0.950520,0.906510,0.044010
kolkata,0,bellman,5,8,78,0.990450,0.990450,0.000000
kolkata,0,convex,5,9,84,0.990450,0.990450,0.000000
kolkata,0,bellman,6,10,79,0.991620,0.989280,0.002340
kolkata,0,convex,6,11,85,0.990450,0.984620,0.005830
kolkata,1,bellman,1,0,75,0.598000,0.598000,0.000000
kolkata,1,convex,1,1,80,-0.000000,0.000000,-0.000000
kolkata,1,bellman,2,2,75,0.598000,0.598000,0.000000
kolkata,1,convex,2,3,81,0.498330,0.498330,-0.000000
kolkata,1,bellman,3,4,76,0.991780,0.991780,0.000000
kolkata,1,convex,3,5,82,0.991780,0.991780,0.000000
kolkata,1,bellman,4,6,77,0.992750,0.990810,0.001940
kolkata,1,convex,4,7,83,0.991780,0.986920,0.004860
kolkata,1,bellman,5,8,78,0.996590,0.996590,0.000000
kolkata,1,convex,5,9,84,0.996590,0.996590,0.000000
kolkata,1,bellman,6,10,79,0.996600,0.996580,0.000020
kolkata,1,convex,6,11,85,0.996590,0.996520,0.000070
kolkata,2,bellman,1,0,75,0.574880,0.574880,-0.000000
kolkata,2,convex,1,1,80,-0.000000,0.000000,-0.000000
kolkata,2,bellman,2,2,75,0.574880,0.574880,-0.000000
kolkata,2,convex,2,3,81,0.479070,0.479070,0.000000
kolkata,2,bellman,3,4,76,0.953440,0.953440,-0.000000
kolkata,2,convex,3,5,82,0.953440,0.953440,-0.000000
kolkata,2,bellman,4,41,77,0.954380,0.952510,0.001870
kolkata,2,convex,4,42,83,0.953440,0.948770,0.004670
kolkata,2,bellman,5,43,78,0.958070,0.958070,0.000000
kolkata,2,convex,5,44,84,0.958070,0.958070,0.000000
kolkata,2,bellman,6,45,79,0.958080,0.958050,0.000030
kolkata,2,convex,6,46,85,0.958070,0.958000,0.000070
lagos,0,bellman,1,0,75,0.596700,0.596700,0.000000
lagos,0,convex,1,1,80,-0.000000,0.000000,-0.000000
lagos,0,bellman,2,2,75,0.596700,0.596700,0.000000
lagos,0,convex,2,3,81,0.497250,0.497250,0.000000
lagos,0,bellman,3,47,76,0.596700,0.533250,0.063450
lagos,0,convex,3,5,82,0.533250,0.533250,0.000000
lagos,0,bellman,4,48,77,0.596700,0.483780,0.112920
lagos,0,convex,4,49,83,0.533250,0.285930,0.247320
lagos,0,bellman,5,50,78,0.598490,0.551150,0.047340
lagos,0,convex,5,9,84,0.551150,0.551150,-0.000000
lagos,0,bellman,6,51,79,0.601970,0.514250,0.087720
lagos,0,convex,6,11,85,0.551150,0.366640,0.184510
lagos,1,bellman,1,0,75,0.596700,0.596700,0.000000
lagos,1,convex,1,1,80,-0.000000,0.000000,-0.000000
lagos,1,bellman,2,2,75,0.596700,0.596700,0.000000
lagos,1,convex,2,3,81,0.497250,0.497250,0.000000
lagos,1,bellman,3,4,76,0.977880,0.977880,-0.000000
lagos,1,convex,3,5,82,0.977880,0.977880,-0.000000
lagos,1,bellman,4,6,77,0.981150,0.974620,0.006530
lagos,1,convex,4,7,83,0.977880,0.961550,0.016330
lagos,1,bellman,5,8,78,0.993670,0.993670,0.000000
lagos,1,convex,5,9,84,0.993670,0.993670,0.000000
lagos,1,bellman,6,10,79,0.993830,0.993510,0.000320
lagos,1,convex,6,11,85,0.993670,0.992860,0.000810
lagos,2,bellman,1,0,75,0.588410,0.588410,0.000000
lagos,2,convex,1,1,80,-0.000000,0.000000,-0.000000
lagos,2,bellman,2,2,75,0.588410,0.588410,0.000000
lagos,2,convex,2,3,81,0.490340,0.490340,-0.000000
lagos,2,bellman,3,47,76,0.588410,0.525840,0.062570
lagos,2,convex,3,5,82,0.525840,0.525840,-0.000000
lagos,2,bellman,4,48,77,0.588410,0.477060,0.111350
lagos,2,convex,4,49,83,0.525840,0.281960,0.243880
lagos,2,bellman,5,50,78,0.590180,0.543500,0.046680
lagos,2,convex,5,9,84,0.543500,0.543500,0.000000
lagos,2,bellman,6,51,79,0.593610,0.507110,0.086500
lagos,2,convex,6,11,85,0.543500,0.361540,0.181960
lima,0,bellman,1,0,75,0.597620,0.597620,0.000010
lima,0,convex,1,1,80,-0.000000,0.000000,-0.000000
lima,0,bellman,2,2,75,0.597620,0.597620,0.000010
lima,0,convex,2,3,81,0.498010,0.498010,-0.000000
lima,0,bellman,3,4,76,0.938750,0.938750,-0.000000
lima,0,convex,3,5,82,0.938750,0.938750,-0.000000
lima,0,bellman,4,6,77,0.949550,0.927960,0.021590
lima,0,convex,4,7,83,0.938750,0.884780,0.053970
lima,0,bellman,5,8,78,0.986520,0.986520,-0.000000
lima,0,convex,5,9,84,0.986520,0.986520,-0.000000
lima,0,bellman,6,10,79,0.988280,0.984770,0.003510
lima,0,convex,6,11,85,0.986520,0.977750,0.008770
lima,1,bellman,1,0,75,0.591830,0.591830,0.000000
lima,1,convex,1,1,80,-0.000000,0.000000,-0.000000
lima,1,bellman,2,2,75,0.591830,0.591830,0.000000
lima,1,convex,2,3,81,0.493190,0.493190,0.000000
lima,1,bellman,3,4,76,0.970000,0.970000,-0.000000
lima,1,convex,3,5,82,0.970000,0.970000,-0.000000
lima,1,bellman,4,6,77,0.973220,0.966780,0.006440
lima,1,convex,4,7,83,0.970000,0.953900,0.016100
lima,1,bellman,5,8,78,0.985570,0.985570,-0.000000
lima,1,convex,5,9,84,0.985570,0.985570,-0.000000
lima,1,bellman,6,10,79,0.985730,0.985410,0.000320
lima,1,convex,6,11,85,0.985570,0.984780,0.000790
london,0,bellman,1,0,75,0.596630,0.596630,-0.000000
london,0,convex,1,1,80,-0.000000,0.000000,-0.000000
london,0,bellman,2,2,75,0.596630,0.596630,-0.000000
london,0,convex,2,3,81,0.497200,0.497200,0.000000
london,0,bellman,3,4,76,0.977820,0.977820,0.000000
london,0,convex,3,5,82,0.977820,0.977820,0.000000
london,0,bellman,4,6,77,0.981080,0.974560,0.006520
london,0,convex,4,7,83,0.977820,0.961520,0.016300
london,0,bellman,5,8,78,0.993570,0.993570,-0.000000
london,0,convex,5,9,84,0.993570,0.993570,-0.000000
london,0,bellman,6,10,79,0.993730,0.993410,0.000320
london,0,convex,6,11,85,0.993570,0.992770,0.000800
london,1,bellman,1,0,75,0.591590,0.591590,0.000000
london,1,convex,1,1,80,-0.000000,0.000000,-0.000000
london,1,bellman,2,2,75,0.591590,0.591590,0.000000
london,1,convex,2,3,81,0.492990,0.492990,0.000000
london,1,bellman,3,4,76,0.823290,0.823290,-0.000000
london,1,convex,3,5,82,0.823290,0.823290,-0.000000
london,1,bellman,4,6,77,0.850460,0.796120,0.054340
london,1,convex,4,7,83,0.823290,0.687450,0.135840
london,1,bellman,5,8,78,0.914310,0.914310,0.000000
london,1,convex,5,9,84,0.914310,0.914310,0.000000
london,1,bellman,6,10,79,0.925540,0.903080,0.022460
london,1,convex,6,11,85,0.914310,0.858160,0.056150
melbourne,0,bellman,1,0,75,0.594110,0.594110,0.000000
melbourne,0,convex,1,1,80,-0.000000,0.000000,-0.000000
melbourne,0,bellman,2,2,75,0.594110,0.594110,0.000000
melbourne,0,convex,2,3,81,0.495090,0.495090,0.000000
melbourne,0,bellman,3,4,76,0.963940,0.963940,0.000000
melbourne,0,convex,3,5,82,0.963940,0.963940,0.000000
melbourne,0,bellman,4,6,77,0.969050,0.958830,0.010220
melbourne,0,convex,4,7,83,0.963940,0.938390,0.025550
melbourne,0,bellman,5,8,78,0.988130,0.988130,0.000000
melbourne,0,convex,5,9,84,0.988130,0.988130,0.000000
melbourne,0,bellman,6,10,79,0.988520,0.987730,0.000790
melbourne,0,convex,6,11,85,0.988130,0.986150,0.001980
melbourne,1,bellman,1,0,75,0.594110,0.594110,0.000000
melbourne,1,convex,1,1,80,-0.000000,0.000000,-0.000000
melbourne,1,bellman,2,2,75,0.594110,0.594110,0.000000
melbourne,1,convex,2,3,81,0.495090,0.495090,0.000000
melbourne,1,bellman,3,4,76,0.805410,0.805410,-0.000000
melbourne,1,convex,3,5,82,0.805410,0.805410,-0.000000
melbourne,1,bellman,4,6,77,0.835470,0.775350,0.060120
melbourne,1,convex,4,7,83,0.805410,0.655120,0.150290
melbourne,1,bellman,5,8,78,0.899610,0.899610,-0.000000
melbourne,1,convex,5,9,84,0.899610,0.899610,-0.000000
melbourne,1,bellman,6,10,79,0.913300,0.885930,0.027370
melbourne,1,convex,6,11,85,0.899610,0.831180,0.068430
melbourne,2,bellman,1,0,75,0.577760,0.577760,0.000000
melbourne,2,convex,1,1,80,-0.000000,0.000000,-0.000000
melbourne,2,bellman,2,2,75,0.577760,0.577760,0.000000
melbourne,2,convex,2,3,81,0.481470,0.481470,0.000000
melbourne,2,bellman,3,4,76,0.937410,0.937410,-0.000000
melbourne,2,convex,3,5,82,0.937410,0.937410,-0.000000
melbourne,2,bellman,4,6,77,0.942380,0.932450,0.009930
melbourne,2,convex,4,7,83,0.937410,0.912570,0.024840
melbourne,2,bellman,5,8,78,0.960940,0.960940,0.000000
melbourne,2,convex,5,9,84,0.960940,0.960940,0.000000
melbourne,2,bellman,6,10,79,0.961320,0.960550,0.000770
melbourne,2,convex,6,11,85,0.960940,0.959020,0.001920
melbourne,3,bellman,1,0,75,0.577760,0.577760,0.000000
melbourne,3,convex,1,1,80,-0.000000,0.000000,-0.000000
melbourne,3,bellman,2,2,75,0.577760,0.577760,0.000000
melbourne,3,convex,2,3,81,0.481470,0.481470,0.000000
melbourne,3,bellman,3,4,76,0.783250,0.783250,0.000000
melbourne,3,convex,3,5,82,0.783250,0.783250,0.000000
melbourne,3,bellman,4,6,77,0.812480,0.754020,0.058460
melbourne,3,convex,4,7,83,0.783250,0.637090,0.146160
melbourne,3,bellman,5,8,78,0.874860,0.874860,0.000000
melbourne,3,convex,5,9,84,0.874860,0.874860,0.000000
melbourne,3,bellman,6,10,79,0.888170,0.861550,0.026620
melbourne,3,convex,6,11,85,0.874860,0.808310,0.066550
manhattan,0,bellman,1,0,75,0.597020,0.597020,0.000000
manhattan,0,convex,1,1,80,-0.000000,0.000000,-0.000000
manhattan,0,bellman,2,2,75,0.597020,0.597020,0.000000
manhattan,0,convex,2,3,81,0.497520,0.497520,0.000000
manhattan,0,bellman,3,47,76,0.597020,0.593340,0.003680
manhattan,0,convex,3,5,82,0.593340,0.593340,0.000000
manhattan,0,bellman,4,6,77,0.641240,0.545430,0.095810
manhattan,0,convex,4,7,83,0.593340,0.353810,0.239530
manhattan,0,bellman,5,50,78,0.642130,0.639470,0.002660
manhattan,0,convex,5,9,84,0.639470,0.639470,-0.000000
manhattan,0,bellman,6,10,79,0.674070,0.604870,0.069200
manhattan,0,convex,6,11,85,0.639470,0.466490,0.172980
manhattan,1,bellman,1,0,75,0.597020,0.597020,0.000000
manhattan,1,convex,1,1,80,-0.000000,0.000000,-0.000000
manhattan,1,bellman,2,2,75,0.597020,0.597020,0.000000
manhattan,1,convex,2,3,81,0.497520,0.497520,0.000000
manhattan,1,bellman,3,4,76,0.988760,0.988760,-0.000000
manhattan,1,convex,3,5,82,0.988760,0.988760,-0.000000
manhattan,1,bellman,4,6,77,0.990010,0.987520,0.002490
manhattan,1,convex,4,7,83,0.988760,0.982530,0.006230
manhattan,1,bellman,5,8,78,0.994910,0.994910,-0.000000
manhattan,1,convex,5,9,84,0.994910,0.994910,-0.000000
manhattan,1,bellman,6,10,79,0.994940,0.994890,0.000050
manhattan,1,convex,6,11,85,0.994910,0.994800,0.000110
manhattan,2,bellman,1,0,75,0.280000,0.280000,-0.000000
manhattan,2,convex,1,1,80,-0.000000,0.000000,-0.000000
manhattan,2,bellman,2,2,75,0.280000,0.280000,-0.000000
manhattan,2,convex,2,3,81,0.233330,0.233330,-0.000000
manhattan,2,bellman,3,25,76,0.299910,0.278270,0.021640
manhattan,2,convex,3,5,82,0.278270,0.278270,-0.000000
manhattan,2,bellman,4,26,77,0.312610,0.255810,0.056800
manhattan,2,convex,4,52,83,0.297390,0.165930,0.131460
manhattan,2,bellman,5,28,78,0.322200,0.299910,0.022290
manhattan,2,convex,5,53,84,0.311300,0.299910,0.011390
manhattan,2,bellman,6,30,79,0.331790,0.283680,0.048110
manhattan,2,convex,6,54,85,0.320940,0.218780,0.102160
manhattan,3,bellman,1,0,75,0.280000,0.280000,-0.000000
manhattan,3,convex,1,1,80,-0.000000,0.000000,-0.000000
manhattan,3,bellman,2,2,75,0.280000,0.280000,-0.000000
manhattan,3,convex,2,3,81,0.233330,0.233330,-0.000000
manhattan,3,bellman,3,4,76,0.463730,0.463730,0.000000
manhattan,3,convex,3,5,82,0.463730,0.463730,0.000000
manhattan,3,bellman,4,12,77,0.496760,0.463140,0.033620
manhattan,3,convex,4,55,83,0.494800,0.460810,0.033990
manhattan,3,bellman,5,14,78,0.499440,0.466610,0.032830
