hardware,embedding_index,horizon,method,time,result,threshold
paris,2,6,bellman,0.065530,1,0.861550
paris,2,6,convex,0.198490,1,0.845630
paris,3,1,bellman,0.008130,1,0.572900
paris,3,1,convex,0.008240,1,0.000000
paris,3,2,bellman,0.009710,1,0.572900
paris,3,2,convex,0.025100,1,0.477250
paris,3,3,bellman,0.017940,1,0.948910
paris,3,3,convex,0.021560,1,0.948910
paris,3,4,bellman,0.031450,1,0.950220
paris,3,4,convex,0.091570,1,0.948910
paris,3,5,bellman,0.057440,1,0.955370
paris,3,5,convex,0.075960,1,0.955370
paris,3,6,bellman,0.111500,1,0.955400
paris,3,6,convex,0.293570,1,0.955370
perth,0,1,bellman,0.005320,1,0.597070
perth,0,1,convex,0.005230,1,0.000000
perth,0,2,bellman,0.006760,1,0.597070
perth,0,2,convex,0.018440,1,0.497390
perth,0,3,bellman,0.012240,1,0.952830
perth,0,3,convex,0.014740,1,0.952830
perth,0,4,bellman,0.020190,1,0.961050
perth,0,4,convex,0.066580,1,0.952830
perth,0,5,bellman,0.038790,1,0.990390
perth,0,5,convex,0.049370,1,0.990390
perth,0,6,bellman,0.065880,1,0.991410
perth,0,6,convex,0.194170,1,0.990390
perth,1,1,bellman,0.004860,1,0.597070
perth,1,1,convex,0.005050,1,0.000000
perth,1,2,bellman,0.005870,1,0.597070
perth,1,2,convex,0.018660,1,0.497390
perth,1,3,bellman,0.011950,1,0.976350
perth,1,3,convex,0.014270,1,0.976350
perth,1,4,bellman,0.019400,1,0.980160
perth,1,4,convex,0.062070,1,0.976350
perth,1,5,bellman,0.038010,1,0.994670
perth,1,5,convex,0.049300,1,0.994670
perth,1,6,bellman,0.064760,1,0.994890
perth,1,6,convex,0.195910,1,0.994670
perth,2,1,bellman,0.005200,1,0.592210
perth,2,1,convex,0.005410,1,0.000000
perth,2,2,bellman,0.006100,1,0.592210
perth,2,2,convex,0.018160,1,0.493340
perth,2,3,bellman,0.012090,1,0.968410
perth,2,3,convex,0.014580,1,0.968410
perth,2,4,bellman,0.019340,1,0.972190
perth,2,4,convex,0.063600,1,0.968410
perth,2,5,bellman,0.038240,1,0.986570
perth,2,5,convex,0.049100,1,0.986570
perth,2,6,bellman,0.066410,1,0.986790
perth,2,6,convex,0.198450,1,0.986570
poughkeepsie,0,1,bellman,0.006770,1,0.594120
poughkeepsie,0,1,convex,0.007050,1,0.000000
poughkeepsie,0,2,bellman,0.008110,1,0.594120
poughkeepsie,0,2,convex,0.023570,1,0.494930
poughkeepsie,0,3,bellman,0.015880,1,0.819270
poughkeepsie,0,3,convex,0.019960,1,0.819270
poughkeepsie,0,4,bellman,0.024330,1,0.847650
poughkeepsie,0,4,convex,0.081140,1,0.819270
poughkeepsie,0,5,bellman,0.048910,1,0.912080
poughkeepsie,0,5,convex,0.066940,1,0.912080
poughkeepsie,0,6,bellman,0.083020,1,0.924260
poughkeepsie,0,6,convex,0.256680,1,0.912080
poughkeepsie,1,1,bellman,0.007040,1,0.594120
poughkeepsie,1,1,convex,0.007320,1,0.000000
poughkeepsie,1,2,bellman,0.008400,1,0.594120
poughkeepsie,1,2,convex,0.024140,1,0.494930
poughkeepsie,1,3,bellman,0.016300,1,0.970030
poughkeepsie,1,3,convex,0.020590,1,0.970030
poughkeepsie,1,4,bellman,0.025270,1,0.974110
poughkeepsie,1,4,convex,0.083130,1,0.970030
poughkeepsie,1,5,bellman,0.050690,1,0.989570
poughkeepsie,1,5,convex,0.069800,1,0.989570
poughkeepsie,1,6,bellman,0.085650,1,0.989820
poughkeepsie,1,6,convex,0.269590,1,0.989570
poughkeepsie,2,1,bellman,0.006380,1,0.567640
poughkeepsie,2,1,convex,0.007190,1,0.000000
poughkeepsie,2,2,bellman,0.008460,1,0.567640
poughkeepsie,2,2,convex,0.021680,1,0.472870
poughkeepsie,2,3,bellman,0.015120,1,0.926830
poughkeepsie,2,3,convex,0.016990,1,0.926830
poughkeepsie,2,4,bellman,0.021680,1,0.930730
poughkeepsie,2,4,convex,0.072240,1,0.926830
poughkeepsie,2,5,bellman,0.043010,1,0.945500
poughkeepsie,2,5,convex,0.056800,1,0.945500
poughkeepsie,2,6,bellman,0.073350,1,0.945740
poughkeepsie,2,6,convex,0.220630,1,0.945500
quito,0,1,bellman,0.003930,1,0.593690
quito,0,1,convex,0.004030,1,0.000000
quito,0,2,bellman,0.004880,1,0.593690
quito,0,2,convex,0.015000,1,0.494580
quito,0,3,bellman,0.009810,1,0.880040
quito,0,3,convex,0.011490,1,0.880040
quito,0,4,bellman,0.015950,1,0.899610
quito,0,4,convex,0.054130,1,0.880040
quito,0,5,bellman,0.031880,1,0.956170
quito,0,5,convex,0.039720,1,0.956170
quito,0,6,bellman,0.055290,1,0.961970
quito,0,6,convex,0.165540,1,0.956170
quito,1,1,bellman,0.004210,1,0.576420
quito,1,1,convex,0.004440,1,0.000000
quito,1,2,bellman,0.005360,1,0.576420
quito,1,2,convex,0.016480,1,0.480180
quito,1,3,bellman,0.010900,1,0.854450
quito,1,3,convex,0.012890,1,0.854450
quito,1,4,bellman,0.017080,1,0.873450
quito,1,4,convex,0.058020,1,0.854450
quito,1,5,bellman,0.034920,1,0.928370
quito,1,5,convex,0.043520,1,0.928370
quito,1,6,bellman,0.057280,1,0.934000
quito,1,6,convex,0.171240,1,0.928370
rochester,0,1,bellman,0.007000,1,0.591350
rochester,0,1,convex,0.007190,1,0.000000
rochester,0,2,bellman,0.008340,1,0.591350
rochester,0,2,convex,0.022000,1,0.492620
rochester,0,3,bellman,0.015310,1,0.976380
rochester,0,3,convex,0.018530,1,0.976380
rochester,0,4,bellman,0.023870,1,0.978330
rochester,0,4,convex,0.076870,1,0.976380
rochester,0,5,bellman,0.047030,1,0.985950
rochester,0,5,convex,0.065260,1,0.985950
rochester,0,6,bellman,0.082520,1,0.986010
rochester,0,6,convex,0.242890,1,0.985950
rochester,1,1,bellman,0.008320,1,0.591350
rochester,1,1,convex,0.008610,1,0.000000
rochester,1,2,bellman,0.009900,1,0.591350
rochester,1,2,convex,0.025030,1,0.492620
rochester,1,3,bellman,0.010800,1,0.591350
rochester,1,3,convex,0.021630,1,0.588880
rochester,1,4,bellman,0.028130,1,0.636370
rochester,1,4,convex,0.087550,1,0.588880
rochester,1,5,bellman,0.039920,1,0.636960
rochester,1,5,convex,0.073110,1,0.635180
rochester,1,6,bellman,0.095490,1,0.669440
rochester,1,6,convex,0.279600,1,0.635180
rochester,2,1,bellman,0.010620,1,0.279000
rochester,2,1,convex,0.010760,1,0.000000
rochester,2,2,bellman,0.012340,1,0.279000
rochester,2,2,convex,0.034880,1,0.232330
rochester,2,3,bellman,0.024630,1,0.461000
rochester,2,3,convex,0.030960,1,0.461000
rochester,2,4,bellman,0.090420,1,0.493910
rochester,2,4,convex,0.372730,1,0.492030
rochester,2,5,bellman,0.151770,1,0.498110
rochester,2,5,convex,0.478660,1,0.496720
rochester,2,6,bellman,0.281550,1,0.498850
rochester,2,6,convex,2.009180,0,0.498720
rochester,3,1,bellman,0.010950,1,0.279000
rochester,3,1,convex,0.011300,1,0.000000
rochester,3,2,bellman,0.012720,1,0.279000
rochester,3,2,convex,0.035410,1,0.232330
rochester,3,3,bellman,0.047880,1,0.298910
rochester,3,3,convex,0.032090,1,0.277830
rochester,3,4,bellman,0.074260,1,0.312180
rochester,3,4,convex,0.328900,1,0.296990
rochester,3,5,bellman,0.150030,1,0.321780
rochester,3,5,convex,0.480350,1,0.311160
rochester,3,6,bellman,0.281940,1,0.331620
rochester,3,6,convex,1.566220,1,0.320810
rome,0,1,bellman,0.003880,1,0.596350
rome,0,1,convex,0.004120,1,0.000000
rome,0,2,bellman,0.005100,1,0.596350
rome,0,2,convex,0.015850,1,0.496790
rome,0,3,bellman,0.010120,1,0.973280
rome,0,3,convex,0.011950,1,0.973280
rome,0,4,bellman,0.016370,1,0.977450
rome,0,4,convex,0.054730,1,0.973280
rome,0,5,bellman,0.032230,1,0.993240
rome,0,5,convex,0.040180,1,0.993240
rome,0,6,bellman,0.055700,1,0.993500
rome,0,6,convex,0.166200,1,0.993240
rome,1,1,bellman,0.003730,1,0.592010
rome,1,1,convex,0.004020,1,0.000000
rome,1,2,bellman,0.004850,1,0.592010
rome,1,2,convex,0.015110,1,0.493180
rome,1,3,bellman,0.009880,1,0.957500
rome,1,3,convex,0.011670,1,0.957500
rome,1,4,bellman,0.015910,1,0.963290
rome,1,4,convex,0.054580,1,0.957500
rome,1,5,bellman,0.031940,1,0.984700
rome,1,5,convex,0.039860,1,0.984700
rome,1,6,bellman,0.054970,1,0.985210
rome,1,6,convex,0.166100,1,0.984700
santiago,0,1,bellman,0.004300,1,0.596920
santiago,0,1,convex,0.004550,1,0.000000
santiago,0,2,bellman,0.005350,1,0.596920
santiago,0,2,convex,0.016720,1,0.497270
santiago,0,3,bellman,0.011090,1,0.977600
santiago,0,3,convex,0.013340,1,0.977600
santiago,0,4,bellman,0.018410,1,0.981120
santiago,0,4,convex,0.060830,1,0.977600
santiago,0,5,bellman,0.035570,1,0.994580
santiago,0,5,convex,0.045320,1,0.994580
santiago,0,6,bellman,0.062540,1,0.994760
santiago,0,6,convex,0.184900,1,0.994580
santiago,1,1,bellman,0.004130,1,0.596250
santiago,1,1,convex,0.004430,1,0.000000
santiago,1,2,bellman,0.005170,1,0.596250
santiago,1,2,convex,0.016000,1,0.496700
santiago,1,3,bellman,0.010780,1,0.984850
santiago,1,3,convex,0.012600,1,0.984850
santiago,1,4,bellman,0.017370,1,0.986750
santiago,1,4,convex,0.057920,1,0.984850
santiago,1,5,bellman,0.034360,1,0.994140
santiago,1,5,convex,0.043340,1,0.994140
santiago,1,6,bellman,0.059550,1,0.994190
santiago,1,6,convex,0.178080,1,0.994140
singapore,0,1,bellman,0.006570,1,0.595920
singapore,0,1,convex,0.006840,1,0.000000
singapore,0,2,bellman,0.007940,1,0.595920
singapore,0,2,convex,0.022820,1,0.496440
singapore,0,3,bellman,0.015410,1,0.906320
singapore,0,3,convex,0.019280,1,0.906320
singapore,0,4,bellman,0.024010,1,0.922290
singapore,0,4,convex,0.079050,1,0.906320
singapore,0,5,bellman,0.047890,1,0.972120
singapore,0,5,convex,0.064970,1,0.972120
singapore,0,6,bellman,0.080960,1,0.975960
singapore,0,6,convex,0.248450,1,0.972120
singapore,1,1,bellman,0.007150,1,0.595920
singapore,1,1,convex,0.007650,1,0.000000
singapore,1,2,bellman,0.008500,1,0.595920
singapore,1,2,convex,0.024220,1,0.496440
singapore,1,3,bellman,0.016090,1,0.976960
singapore,1,3,convex,0.020210,1,0.976960
singapore,1,4,bellman,0.024970,1,0.980290
singapore,1,4,convex,0.082160,1,0.976960
singapore,1,5,bellman,0.049290,1,0.993020
singapore,1,5,convex,0.067080,1,0.993020
singapore,1,6,bellman,0.083680,1,0.993190
singapore,1,6,convex,0.254020,1,0.993020
singapore,2,1,bellman,0.005490,1,0.587840
singapore,2,1,convex,0.005720,1,0.000000
singapore,2,2,bellman,0.006710,1,0.587840
singapore,2,2,convex,0.018680,1,0.489700
singapore,2,3,bellman,0.012570,1,0.894040
singapore,2,3,convex,0.015160,1,0.894040
singapore,2,4,bellman,0.019350,1,0.909790
singapore,2,4,convex,0.064850,1,0.894040
singapore,2,5,bellman,0.038710,1,0.958940
singapore,2,5,convex,0.050550,1,0.958940
singapore,2,6,bellman,0.065720,1,0.962730
singapore,2,6,convex,0.198460,1,0.958940
singapore,3,1,bellman,0.006320,1,0.587840
singapore,3,1,convex,0.006540,1,0.000000
singapore,3,2,bellman,0.007590,1,0.587840
singapore,3,2,convex,0.020620,1,0.489700
singapore,3,3,bellman,0.014060,1,0.963720
singapore,3,3,convex,0.017040,1,0.963720
singapore,3,4,bellman,0.021830,1,0.967000
singapore,3,4,convex,0.071280,1,0.963720
singapore,3,5,bellman,0.043220,1,0.979560
singapore,3,5,convex,0.057180,1,0.979560
singapore,3,6,bellman,0.073880,1,0.979720
singapore,3,6,convex,0.221040,1,0.979560
sydney,0,1,bellman,0.005720,1,0.596770
sydney,0,1,convex,0.005870,1,0.000000
sydney,0,2,bellman,0.006940,1,0.596770
sydney,0,2,convex,0.021390,1,0.497140
sydney,0,3,bellman,0.013880,1,0.986020
sydney,0,3,convex,0.016510,1,0.986020
sydney,0,4,bellman,0.023120,1,0.987850
sydney,0,4,convex,0.072430,1,0.986020
sydney,0,5,bellman,0.044730,1,0.995030
sydney,0,5,convex,0.057910,1,0.995030
sydney,0,6,bellman,0.078090,1,0.995080
sydney,0,6,convex,0.229570,1,0.995030
sydney,1,1,bellman,0.006410,1,0.596770
sydney,1,1,convex,0.006670,1,0.000000
sydney,1,2,bellman,0.007890,1,0.596770
sydney,1,2,convex,0.021530,1,0.497140
sydney,1,3,bellman,0.015300,1,0.877320
sydney,1,3,convex,0.018100,1,0.877320
sydney,1,4,bellman,0.025560,1,0.898120
sydney,1,4,convex,0.079040,1,0.877320
sydney,1,5,bellman,0.049240,1,0.956690
sydney,1,5,convex,0.064070,1,0.956690
sydney,1,6,bellman,0.085930,1,0.963200
sydney,1,6,convex,0.251270,1,0.956690
sydney,2,1,bellman,0.008280,1,0.538170
sydney,2,1,convex,0.008620,1,0.000000
sydney,2,2,bellman,0.009880,1,0.538170
sydney,2,2,convex,0.030000,1,0.448310
sydney,2,3,bellman,0.020850,1,0.889260
sydney,2,3,convex,0.026340,1,0.889260
sydney,2,4,bellman,0.034330,1,0.890920
sydney,2,4,convex,0.105580,1,0.889260
sydney,2,5,bellman,0.067080,1,0.897390
sydney,2,5,convex,0.091500,1,0.897390
sydney,2,6,bellman,0.115520,1,0.897430
sydney,2,6,convex,0.348120,1,0.897390
sydney,3,1,bellman,0.008440,1,0.538170
sydney,3,1,convex,0.008680,1,0.000000
sydney,3,2,bellman,0.009990,1,0.538170
sydney,3,2,convex,0.030090,1,0.448310
sydney,3,3,bellman,0.021130,1,0.791220
sydney,3,3,convex,0.026480,1,0.791220
sydney,3,4,bellman,0.034970,1,0.809980
sydney,3,4,convex,0.107260,1,0.791220
sydney,3,5,bellman,0.068120,1,0.862810
sydney,3,5,convex,0.093220,1,0.862810
sydney,3,6,bellman,0.117510,1,0.868680
sydney,3,6,convex,0.355980,1,0.862810
toronto,0,1,bellman,0.006510,1,0.596710
toronto,0,1,convex,0.006710,1,0.000000
toronto,0,2,bellman,0.007860,1,0.596710
toronto,0,2,convex,0.022550,1,0.497100
toronto,0,3,bellman,0.015500,1,0.721740
toronto,0,3,convex,0.019200,1,0.721740
toronto,0,4,bellman,0.025980,1,0.761410
toronto,0,4,convex,0.080820,1,0.721740
toronto,0,5,bellman,0.050380,1,0.811210
toronto,0,5,convex,0.066840,1,0.811210
toronto,0,6,bellman,0.087740,1,0.834920
toronto,0,6,convex,0.260020,1,0.811210
toronto,1,1,bellman,0.007800,1,0.596710
toronto,1,1,convex,0.008040,1,0.000000
toronto,1,2,bellman,0.010340,1,0.596710
toronto,1,2,convex,0.026970,1,0.497100
toronto,1,3,bellman,0.020160,1,0.987420
toronto,1,3,convex,0.024410,1,0.987420
toronto,1,4,bellman,0.031400,1,0.988960
toronto,1,4,convex,0.093150,1,0.987420
toronto,1,5,bellman,0.059330,1,0.995010
toronto,1,5,convex,0.078820,1,0.995010
toronto,1,6,bellman,0.103340,1,0.995050
toronto,1,6,convex,0.304720,1,0.995010
toronto,2,1,bellman,0.007770,1,0.547810
toronto,2,1,convex,0.007430,1,0.000000
toronto,2,2,bellman,0.008570,1,0.547810
toronto,2,2,convex,0.025320,1,0.456350
toronto,2,3,bellman,0.017780,1,0.662610
toronto,2,3,convex,0.021910,1,0.662610
toronto,2,4,bellman,0.029090,1,0.699040
toronto,2,4,convex,0.091200,1,0.662610
toronto,2,5,bellman,0.056860,1,0.744760
toronto,2,5,convex,0.076560,1,0.744760
toronto,2,6,bellman,0.097990,1,0.766530
toronto,2,6,convex,0.294780,1,0.744760
toronto,3,1,bellman,0.008170,1,0.547810
toronto,3,1,convex,0.008360,1,0.000000
toronto,3,2,bellman,0.009640,1,0.547810
toronto,3,2,convex,0.027690,1,0.456350
toronto,3,3,bellman,0.019700,1,0.906560
toronto,3,3,convex,0.024260,1,0.906560
toronto,3,4,bellman,0.032830,1,0.907970
toronto,3,4,convex,0.099910,1,0.906560
toronto,3,5,bellman,0.063440,1,0.913520
toronto,3,5,convex,0.086830,1,0.913520
toronto,3,6,bellman,0.110610,1,0.913560
toronto,3,6,convex,0.329970,1,0.913520
valencia,0,1,bellman,0.004120,1,0.596070
valencia,0,1,convex,0.004380,1,0.000000
valencia,0,2,bellman,0.005180,1,0.596070
valencia,0,2,convex,0.015820,1,0.496560
valencia,0,3,bellman,0.010410,1,0.940180
valencia,0,3,convex,0.012320,1,0.940180
valencia,0,4,bellman,0.017060,1,0.950380
valencia,0,4,convex,0.057040,1,0.940180
valencia,0,5,bellman,0.034170,1,0.985660
valencia,0,5,convex,0.042580,1,0.985660
valencia,0,6,bellman,0.058810,1,0.987230
valencia,0,6,convex,0.174300,1,0.985660
valencia,1,1,bellman,0.004200,1,0.593820
valencia,1,1,convex,0.004450,1,0.000000
valencia,1,2,bellman,0.005230,1,0.593820
valencia,1,2,convex,0.016290,1,0.494680
valencia,1,3,bellman,0.010780,1,0.967160
valencia,1,3,convex,0.012850,1,0.967160
valencia,1,4,bellman,0.017570,1,0.971690
valencia,1,4,convex,0.058700,1,0.967160
valencia,1,5,bellman,0.034790,1,0.988760
valencia,1,5,convex,0.044570,1,0.988760
valencia,1,6,bellman,0.060230,1,0.989070
valencia,1,6,convex,0.180700,1,0.988760
vigo,0,1,bellman,0.003820,1,0.596360
vigo,0,1,convex,0.004050,1,0.000000
vigo,0,2,bellman,0.004790,1,0.596360
vigo,0,2,convex,0.015210,1,0.496800
vigo,0,3,bellman,0.009800,1,0.919840
vigo,0,3,convex,0.011850,1,0.919840
vigo,0,4,bellman,0.016120,1,0.933670
vigo,0,4,convex,0.054500,1,0.919840
vigo,0,5,bellman,0.032170,1,0.978600
vigo,0,5,convex,0.040140,1,0.978600
vigo,0,6,bellman,0.055430,1,0.981490
vigo,0,6,convex,0.166390,1,0.978600
vigo,1,1,bellman,0.003870,1,0.594200
vigo,1,1,convex,0.004020,1,0.000000
vigo,1,2,bellman,0.004780,1,0.594200
vigo,1,2,convex,0.014950,1,0.495000
vigo,1,3,bellman,0.009740,1,0.976510
vigo,1,3,convex,0.011530,1,0.976510
vigo,1,4,bellman,0.015890,1,0.979360
vigo,1,4,convex,0.053750,1,0.976510
vigo,1,5,bellman,0.031870,1,0.990360
vigo,1,5,convex,0.039400,1,0.990360
vigo,1,6,bellman,0.054750,1,0.990490
vigo,1,6,convex,0.162970,1,0.990360
washington,0,1,bellman,0.025380,1,0.596900
washington,0,1,convex,0.025770,1,0.000000
washington,0,2,bellman,0.028980,1,0.596900
washington,0,2,convex,0.081600,1,0.497250
washington,0,3,bellman,0.061170,1,0.673830
washington,0,3,convex,0.078830,1,0.673830
washington,0,4,bellman,0.103520,1,0.717400
washington,0,4,convex,0.294100,1,0.673830
washington,0,5,bellman,0.195960,1,0.751040
washington,0,5,convex,0.284470,1,0.751040
washington,0,6,bellman,0.341590,1,0.779610
washington,0,6,convex,1.020780,1,0.751040
washington,1,1,bellman,0.028060,1,0.596900
washington,1,1,convex,0.028200,1,0.000000
washington,1,2,bellman,0.031720,1,0.596900
washington,1,2,convex,0.087150,1,0.497250
washington,1,3,bellman,0.066120,1,0.992720
washington,1,3,convex,0.084140,1,0.992720
washington,1,4,bellman,0.112550,1,0.993270
washington,1,4,convex,0.315840,1,0.992720
washington,1,5,bellman,0.211570,1,0.995480
washington,1,5,convex,0.302590,1,0.995480
washington,1,6,bellman,0.370320,1,0.995490
washington,1,6,convex,1.099960,1,0.995480
washington,2,1,bellman,0.019180,1,0.279000
washington,2,1,convex,0.019510,1,0.000000
washington,2,2,bellman,0.022290,1,0.279000
washington,2,2,convex,0.050730,1,0.232330
washington,2,3,bellman,0.040360,1,0.315030
washington,2,3,convex,0.047820,1,0.315030
washington,2,4,bellman,0.125260,1,0.348910
washington,2,4,convex,0.612370,1,0.336730
washington,2,5,bellman,0.277950,1,0.366430
washington,2,5,convex,0.778150,1,0.365800
washington,2,6,bellman,0.475240,1,0.383770
washington,2,6,convex,2.940530,1,0.375920
washington,3,1,bellman,0.021650,1,0.279000
washington,3,1,convex,0.021800,1,0.000000
washington,3,2,bellman,0.024920,1,0.279000
washington,3,2,convex,0.056150,1,0.232330
washington,3,3,bellman,0.044840,1,0.464360
washington,3,3,convex,0.053320,1,0.464360
washington,3,4,bellman,0.208360,1,0.497510
washington,3,4,convex,0.687650,1,0.495460
washington,3,5,bellman,0.312800,1,0.498720
washington,3,5,convex,0.887570,1,0.497880
washington,3,6,bellman,0.613050,1,0.498990
washington,3,6,convex,4.363260,1,0.498870
yorktown,0,1,bellman,0.004340,1,0.583220
yorktown,0,1,convex,0.004530,1,0.000000
yorktown,0,2,bellman,0.005340,1,0.583220
yorktown,0,2,convex,0.016440,1,0.485850
yorktown,0,3,bellman,0.010770,1,0.945730
yorktown,0,3,convex,0.012940,1,0.945730
yorktown,0,4,bellman,0.017580,1,0.950980
yorktown,0,4,convex,0.058780,1,0.945730
yorktown,0,5,bellman,0.034860,1,0.970500
yorktown,0,5,convex,0.044330,1,0.970500
yorktown,0,6,bellman,0.060210,1,0.970930
yorktown,0,6,convex,0.179650,1,0.970500
perfect_hardware,0,1,bellman,0.003500,1,0.599000
perfect_hardware,0,1,convex,0.001220,1,0.000000
perfect_hardware,0,2,bellman,0.001250,1,0.599000
perfect_hardware,0,2,convex,0.002780,1,0.499000
perfect_hardware,0,3,bellman,0.001520,1,0.999000
perfect_hardware,0,3,convex,0.001530,1,0.999000
perfect_hardware,0,4,bellman,0.001670,1,0.999000
perfect_hardware,0,4,convex,0.001700,1,0.999000
perfect_hardware,0,5,bellman,0.001850,1,0.999000
perfect_hardware,0,5,convex,0.001890,1,0.999000
perfect_hardware,0,6,bellman,0.002060,1,0.999000
perfect_hardware,0,6,convex,0.002130,1,0.999000
