algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
108,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.760498,0.0,0.0,0.0,0.0,0.0,0.0,0.788621,0.788621,0.788621,100,0.0,0.0,1
109,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.0,0.0,0.0,0.0,0.0,0.0,0.999656,0.999656,0.999656,100,0.0,0.0,1
110,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.0,0.0,0.0,0.0,0.0,0.0,0.999656,0.999656,0.999656,100,0.0,0.0,1
111,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.0,0.0,0.0,0.0,0.0,0.0,0.999656,0.999656,0.999656,100,0.0,0.0,1
112,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.0,0.0,0.0,0.0,0.0,0.0,0.999656,0.999656,0.999656,100,0.0,0.0,1
113,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.994385,0.0,0.0,0.0,0.0,0.0,0.0,0.999656,0.999656,0.999656,100,0.0,0.0,1
114,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.999581,0.999581,0.999581,100,0.0,0.0,1
115,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.992362,0.992362,0.992362,100,0.0,0.0,1
116,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.992362,0.992362,0.992362,100,0.0,0.0,1
117,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.992362,0.992362,0.992362,100,0.0,0.0,1
118,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.992362,0.992362,0.992362,100,0.0,0.0,1
119,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.992362,0.992362,0.992362,100,0.0,0.0,1
120,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.992362,0.992362,0.992362,100,0.0,0.0,1
121,0.5795,0.8933399999999999,0.9862,0.5795,0.8933399999999999,0.9862,0.5795,0.8933399999999999,0.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.998956,0.9989964,0.999062,100,0.0,0.0,5
122,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.999062,0.999062,0.999062,100,0.0,0.0,1
123,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.999062,0.999062,0.999062,100,0.0,0.0,1
124,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.999062,0.999062,0.999062,100,0.0,0.0,1
125,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.999062,0.999062,0.999062,100,0.0,0.0,1
126,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.999062,0.999062,0.999062,100,0.0,0.0,1
127,0.7255,0.8385,0.9515,0.7255,0.8385,0.9515,0.7255,0.8385,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.998223,0.9982709999999999,0.998319,100,0.0,0.0,2
128,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.998223,0.998223,0.998223,100,0.0,0.0,1
129,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.998223,0.998223,0.998223,100,0.0,0.0,1
130,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.998223,0.998223,0.998223,100,0.0,0.0,1
131,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.998223,0.998223,0.998223,100,0.0,0.0,1
132,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.998223,0.998223,0.998223,100,0.0,0.0,1
133,0.9937,0.9943,0.9949,0.9937,0.9943,0.9949,0.9937,0.9943,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.999506,0.9995525000000001,0.999599,100,0.0,0.0,2
134,0.9937,0.9943,0.9949,0.9937,0.9943,0.9949,0.9937,0.9943,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.999506,0.9995525000000001,0.999599,100,0.0,0.0,2
135,0.9937,0.9943,0.9949,0.9937,0.9943,0.9949,0.9937,0.9943,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.999506,0.9995525000000001,0.999599,100,0.0,0.0,2
136,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.999599,0.999599,0.999599,100,0.0,0.0,1
137,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,0.999599,0.999599,0.999599,100,0.0,0.0,1
138,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.989396,0.989396,100,0.0,0.0,1
139,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.989396,0.989396,100,0.0,0.0,1
140,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.989396,0.989396,100,0.0,0.0,1
