hardware,embedding_index,horizon,is_prob,prob_branch,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
lagos,1,7,1,0.21924124392229655,303,524,0.99995,0.99962,0.00033
lima,0,1,1,0.500111524870046,35,513,0.5,0.49991,9e-05
lima,0,2,1,0.9997769502599078,36,514,0.98323,0.98322,1e-05
lima,0,3,1,0.4971771791509658,165,516,0.98331,0.9669,0.01641
lima,0,4,1,0.9945140024938222,304,518,0.99901,0.999,1e-05
lima,0,5,1,0.6628917967295653,167,520,0.99918,0.9982,0.00098
lima,0,6,1,0.8136752089681987,305,522,0.99981,0.99977,4e-05
lima,0,7,1,0.7559266574679766,306,524,0.99995,0.99973,0.00022
lima,1,1,1,0.5003482423766942,216,513,0.5,0.49966,0.00034
lima,1,2,1,0.0006263921214682702,133,514,0.9419,0.94186,4e-05
lima,1,3,1,0.503134408277059,307,516,0.9422,0.8877,0.0545
lima,1,4,1,0.006199560519266595,308,518,0.98983,0.98979,4e-05
lima,1,5,1,0.33753588760352987,309,520,0.9904,0.98098,0.00942
lima,1,6,1,0.07244114507175263,310,522,0.99766,0.99758,8e-05
lima,1,7,1,0.2765671653691924,311,524,0.99823,0.99599,0.00224
london,0,1,1,0.49953156154160283,42,513,0.5,0.49962,0.00038
london,0,2,1,0.9992304081838934,312,514,0.83448,0.83436,0.00012
london,0,3,1,0.4985444921354629,81,516,0.83474,0.69669,0.13805
london,0,4,1,0.002781681925965392,313,518,0.92672,0.9266,0.00012
london,0,5,1,0.9999975213826161,210,520,0.92717,0.86969,0.05748
london,0,6,1,0.013408222550587188,314,522,0.96485,0.96472,0.00013
london,0,7,1,0.2859839359967891,268,524,0.96536,0.93859,0.02677
london,1,1,1,0.49953156154160283,42,513,0.5,0.49958,0.00043
london,1,2,1,0.9990631230832059,43,514,0.98251,0.9825,1e-05
london,1,3,1,0.5129768771188201,315,516,0.98292,0.96612,0.0168
london,1,4,1,0.9752859844890568,316,518,0.99836,0.99833,3e-05
london,1,5,1,0.35106981223175965,317,520,0.99915,0.99752,0.00163
london,1,6,1,0.7019250189034999,318,522,0.99972,0.9991,0.00062
london,1,7,1,0.10104886509928455,319,524,0.99995,0.99906,0.00089
makarresh,0,1,1,0.500111524870046,35,513,0.5,0.49971,0.00029
makarresh,0,2,1,0.9997769502599078,36,514,0.99714,0.99673,0.00041
makarresh,0,3,1,0.48329167703497383,320,516,0.99722,0.99406,0.00316
makarresh,0,4,1,0.031334078754294115,321,518,0.99981,0.9994,0.00041
makarresh,0,5,1,0.6436485755392679,322,520,0.99998,0.99937,0.00061
makarresh,0,6,1,0.31259278877983465,323,522,0.99999,0.99942,0.00057
makarresh,0,7,1,0.8146288985539499,324,524,1.0,0.99942,0.00058
makarresh,1,1,1,0.5063111687180708,325,513,0.5,0.49377,0.00623
makarresh,1,2,1,0.9873776625638584,326,514,0.52547,0.51956,0.00591
makarresh,1,3,1,0.9764925875763198,327,516,0.5258,0.27336,0.25244
makarresh,1,4,1,0.9752859844890568,316,518,0.53834,0.53243,0.00591
makarresh,1,5,1,0.6495793093570005,328,520,0.53882,0.34828,0.19054
makarresh,1,6,1,0.9675174101413687,329,522,0.54797,0.54205,0.00592
makarresh,1,7,1,0.2984014977958486,330,524,0.54852,0.38901,0.15951
melbourne,0,1,1,0.500111524870046,35,513,0.5,0.49979,0.00021
melbourne,0,2,1,0.0003781429380310483,61,514,0.9731,0.97309,1e-05
melbourne,0,3,1,0.5041028388353097,86,516,0.9733,0.94731,0.02599
melbourne,0,4,1,0.008078490536182353,87,518,0.99753,0.99751,2e-05
melbourne,0,5,1,0.6611531516998769,88,520,0.99791,0.99552,0.00239
melbourne,0,6,1,0.8244601412030917,331,522,0.99948,0.9994,8e-05
melbourne,0,7,1,0.25083771805508986,332,524,0.99981,0.99923,0.00058
melbourne,1,1,1,0.49918366938109116,97,513,0.5,0.49917,0.00083
melbourne,1,2,1,0.0016326612378177124,98,514,0.81236,0.81205,0.00031
melbourne,1,3,1,0.4971771791509658,165,516,0.81288,0.66052,0.15236
melbourne,1,4,1,0.9945140024938222,304,518,0.90734,0.90703,0.00031
melbourne,1,5,1,3.566625475353831e-05,256,520,0.90822,0.83803,0.07019
melbourne,1,6,1,0.9762658699630536,333,522,0.9506,0.95028,0.00032
melbourne,1,7,1,0.28694120256978334,103,524,0.95161,0.91537,0.03624
manhattan,0,1,1,0.49953156154160283,42,513,0.5,0.49959,0.00041
manhattan,0,2,1,0.9992304081838934,312,514,0.59614,0.59582,0.00032
manhattan,0,3,1,0.5007866791704598,208,516,0.59622,0.35528,0.24094
manhattan,0,4,1,0.0016849859864323429,334,518,0.64247,0.64214,0.00033
manhattan,0,5,1,0.6655403937057687,335,520,0.64259,0.46844,0.17415
manhattan,0,6,1,0.9976698210653894,336,522,0.67593,0.6756,0.00033
manhattan,0,7,1,0.2866358121089886,258,524,0.67606,0.53621,0.13985
manhattan,1,1,1,0.500111524870046,35,513,0.5,0.49984,0.00016
manhattan,1,2,1,0.0003781429380310483,61,514,0.99338,0.99337,1e-05
manhattan,1,3,1,0.5131588408747104,146,516,0.99354,0.98711,0.00643
manhattan,1,4,1,0.9749852683300472,147,518,0.99956,0.99955,1e-05
manhattan,1,5,1,0.6486646064194062,148,520,0.99988,0.99943,0.00045
manhattan,1,6,1,0.7009160660675708,337,522,0.99996,0.99967,0.00029
manhattan,1,7,1,0.899211991157394,338,524,1.0,0.99967,0.00033
manila,0,1,1,0.49953156154160283,42,513,0.5,0.49963,0.00037
manila,0,2,1,0.9992304081838934,312,514,0.903,0.90293,7e-05
manila,0,3,1,0.5021426423497763,339,516,0.9033,0.81588,0.08742
manila,0,4,1,0.9957448087607585,340,518,0.97326,0.97319,7e-05
manila,0,5,1,3.566625475353831e-05,256,520,0.97381,0.95044,0.02337
manila,0,6,1,0.9679781207018957,341,522,0.99163,0.99155,8e-05
manila,0,7,1,0.2836455863533895,342,524,0.99223,0.98494,0.00729
manila,1,1,1,0.500111524870046,35,513,0.5,0.49989,0.00011
manila,1,2,1,0.9997769502599078,36,514,0.98539,0.98539,-0.0
manila,1,3,1,0.5036719642262516,175,516,0.9855,0.9712,0.0143
manila,1,4,1,0.00736337646783779,343,518,0.99918,0.99917,1e-05
manila,1,5,1,0.3382629576850629,177,520,0.99938,0.99857,0.00081
manila,1,6,1,0.263851739459589,344,522,0.99982,0.99976,6e-05
manila,1,7,1,0.2201966814311177,345,524,0.99997,0.99973,0.00024
montreal,0,1,1,0.500111524870046,35,513,0.5,0.49992,8e-05
montreal,0,2,1,0.9997769502599078,36,514,0.99274,0.99274,-0.0
montreal,0,3,1,0.5056844442254338,76,516,0.99282,0.98569,0.00713
montreal,0,4,1,0.9888744500791222,77,518,0.99969,0.99969,0.0
montreal,0,5,1,0.6590045207522712,78,520,0.99985,0.99954,0.00031
montreal,0,6,1,0.27130228970580605,346,522,0.99996,0.99984,0.00012
montreal,0,7,1,0.07264677897570813,347,524,1.0,0.99983,0.00017
montreal,1,1,1,0.500111524870046,35,513,0.5,0.49989,0.00011
montreal,1,2,1,0.9997769502599078,36,514,0.90312,0.90309,3e-05
montreal,1,3,1,0.4993715869271183,237,516,0.90321,0.81576,0.08745
montreal,1,4,1,0.0012541608474752257,238,518,0.97356,0.97353,3e-05
montreal,1,5,1,0.9999975213826161,210,520,0.97372,0.95065,0.02307
montreal,1,6,1,0.9901095742360748,348,522,0.99202,0.99199,3e-05
montreal,1,7,1,0.28514735173721334,212,524,0.9922,0.98533,0.00687
mumbai,0,1,1,0.500111524870046,35,513,0.5,0.49989,0.00011
mumbai,0,2,1,0.9997769502599078,36,514,0.98679,0.98678,1e-05
mumbai,0,3,1,0.5042874368843093,349,516,0.98689,0.97395,0.01294
mumbai,0,4,1,0.008433975980175876,350,518,0.99928,0.99928,0.0
mumbai,0,5,1,0.33909766638731975,351,520,0.99949,0.99878,0.00071
mumbai,0,6,1,0.2659181324804549,352,522,0.99985,0.99976,9e-05
mumbai,0,7,1,0.20169942517986794,353,524,0.99998,0.99974,0.00024
mumbai,1,1,1,0.500111524870046,35,513,0.5,0.49991,9e-05
mumbai,1,2,1,0.9997769502599078,36,514,0.89866,0.89864,2e-05
mumbai,1,3,1,0.4995106791223369,354,516,0.89873,0.8077,0.09103
mumbai,1,4,1,0.0009770775176183705,355,518,0.97119,0.97118,1e-05
mumbai,1,5,1,0.9999975213826161,210,520,0.97132,0.94636,0.02496
mumbai,1,6,1,0.007135593848466258,356,522,0.99099,0.99097,2e-05
mumbai,1,7,1,0.28529878658294594,357,524,0.99113,0.98344,0.00769
nairobi,0,1,1,0.500111524870046,35,513,0.5,0.4998,0.0002
nairobi,0,2,1,0.0003781429380310483,61,514,0.94165,0.94163,2e-05
nairobi,0,3,1,0.5019062764110532,104,516,0.94182,0.88701,0.05481
nairobi,0,4,1,0.0035156419287478173,223,518,0.98993,0.98991,2e-05
nairobi,0,5,1,0.6641157872424284,106,520,0.99026,0.98095,0.00931
nairobi,0,6,1,0.04276712863891803,358,522,0.99785,0.99782,3e-05
nairobi,0,7,1,0.28093081905753675,226,524,0.9982,0.99619,0.00201
nairobi,1,1,1,0.5002140916312182,75,513,0.5,0.49973,0.00027
nairobi,1,2,1,0.9994997498749373,91,514,0.98119,0.98118,1e-05
nairobi,1,3,1,0.4925928205470368,359,516,0.98144,0.96322,0.01822
nairobi,1,4,1,0.014403163630764035,360,518,0.99849,0.99848,1e-05
nairobi,1,5,1,0.3433505507608412,361,520,0.99899,0.99751,0.00148
nairobi,1,6,1,0.7226057384140797,362,522,0.99968,0.99941,0.00027
nairobi,1,7,1,0.18838451135502063,363,524,0.99993,0.99935,0.00058
osaka,0,1,1,0.4757997722874211,364,513,0.5,0.47692,0.02308
osaka,0,2,1,0.9515995445748421,365,514,0.55564,0.53539,0.02025
osaka,0,3,1,0.9248797946699219,366,516,0.55847,0.30051,0.25796
osaka,0,4,1,0.08973940167562437,367,518,0.58468,0.56418,0.0205
osaka,0,5,1,0.5980308758786116,368,520,0.58864,0.39067,0.19797
osaka,0,6,1,0.8854568592671395,369,522,0.6061,0.58545,0.02065
osaka,0,7,1,0.34915259863609593,370,524,0.61059,0.44304,0.16755
osaka,1,1,1,0.500111524870046,35,513,0.5,0.49993,7e-05
osaka,1,2,1,0.9997769502599078,36,514,0.99626,0.99626,-0.0
osaka,1,3,1,0.509455474001033,62,516,0.99633,0.99268,0.00365
osaka,1,4,1,0.9815986209702096,371,518,0.99983,0.99982,1e-05
osaka,1,5,1,0.34637418903323913,94,520,0.99996,0.99979,0.00017
osaka,1,6,1,0.7143444070606638,95,522,0.99999,0.99986,0.00013
osaka,1,7,1,0.8657429641321293,372,524,1.0,0.99986,0.00014
oslo,0,1,1,0.500111524870046,35,513,0.5,0.49987,0.00013
oslo,0,2,1,0.9997769502599078,36,514,0.99204,0.99204,-0.0
oslo,0,3,1,0.5084571612657247,232,516,0.99217,0.9844,0.00777
oslo,0,4,1,0.9836331864455761,233,518,0.99957,0.99956,1e-05
oslo,0,5,1,0.34479815650759915,234,520,0.99982,0.99939,0.00043
oslo,0,6,1,0.28173432636865076,373,522,0.99995,0.99974,0.00021
oslo,0,7,1,0.0015268601670473728,374,524,0.99999,0.99973,0.00026
oslo,1,1,1,0.500111524870046,35,513,0.5,0.49987,0.00013
oslo,1,2,1,0.9997769502599078,36,514,0.97036,0.97036,0.0
oslo,1,3,1,0.5021426423497763,339,516,0.97048,0.94183,0.02865
oslo,1,4,1,0.004380169942503992,375,518,0.99721,0.99721,0.0
oslo,1,5,1,0.6637099781857169,376,520,0.99744,0.99476,0.00268
oslo,1,6,1,0.9057098536140485,377,522,0.99953,0.99951,2e-05
oslo,1,7,1,0.26885052597338277,378,524,0.99975,0.99927,0.00048
ourense,0,1,1,0.500111524870046,35,513,0.5,0.49985,0.00015
ourense,0,2,1,0.9997769502599078,36,514,0.98451,0.9845,1e-05
ourense,0,3,1,0.5050452942547793,379,516,0.98465,0.96954,0.01511
ourense,0,4,1,0.9901031044478483,380,518,0.99902,0.99901,1e-05
ourense,0,5,1,0.6598737797474685,381,520,0.99931,0.99834,0.00097
ourense,0,6,1,0.26870075420040146,382,522,0.99979,0.99966,0.00013
ourense,0,7,1,0.20291472965947566,383,524,0.99996,0.99963,0.00033
ourense,1,1,1,0.500111524870046,35,513,0.5,0.4998,0.0002
ourense,1,2,1,0.0003781429380310483,61,514,0.94505,0.94503,2e-05
ourense,1,3,1,0.5019062764110532,104,516,0.94522,0.89343,0.05179
ourense,1,4,1,0.9962147824030788,105,518,0.99102,0.99099,3e-05
ourense,1,5,1,0.6641157872424284,106,520,0.99135,0.983,0.00835
ourense,1,6,1,0.9527779502300462,384,522,0.99815,0.99811,4e-05
ourense,1,7,1,0.2796097716358599,385,524,0.99849,0.99674,0.00175
paris,0,1,1,0.500111524870046,35,513,0.5,0.4998,0.0002
paris,0,2,1,0.0003781429380310483,61,514,0.78866,0.78858,8e-05
paris,0,3,1,0.4993715869271183,237,516,0.78878,0.62211,0.16667
paris,0,4,1,0.0012541608474752257,238,518,0.88485,0.88476,9e-05
paris,0,5,1,0.9987735443157798,386,520,0.88505,0.80159,0.08346
paris,0,6,1,0.004893633287528599,387,522,0.93291,0.93282,9e-05
paris,0,7,1,0.2859839359967891,268,524,0.93313,0.88665,0.04648
paris,1,1,1,0.500111524870046,35,513,0.5,0.49984,0.00016
paris,1,2,1,0.0003781429380310483,61,514,0.99278,0.99278,0.0
paris,1,3,1,0.4881389683256774,388,516,0.99294,0.98593,0.00701
paris,1,4,1,0.02266196587868695,389,518,0.99954,0.99953,1e-05
paris,1,5,1,0.6504820619480278,390,520,0.99985,0.99939,0.00046
paris,1,6,1,0.29427265644378287,391,522,0.99996,0.99967,0.00029
paris,1,7,1,0.07578040341944349,392,524,1.0,0.99967,0.00033
perth,0,1,1,0.5002140916312182,75,513,0.5,0.49973,0.00027
perth,0,2,1,0.9994997498749373,91,514,0.95641,0.95639,2e-05
perth,0,3,1,0.5032591933628396,67,516,0.95666,0.91517,0.04149
perth,0,4,1,0.9935615450512696,68,518,0.99408,0.99406,2e-05
perth,0,5,1,0.3377058991869097,69,520,0.99455,0.98896,0.00559
perth,0,6,1,0.09541524521928549,393,522,0.99878,0.99872,6e-05
perth,0,7,1,0.2710600736644695,394,524,0.99923,0.99802,0.00121
perth,1,1,1,0.500111524870046,35,513,0.5,0.4998,0.0002
perth,1,2,1,0.0003781429380310483,61,514,0.98012,0.98011,1e-05
perth,1,3,1,0.5051930290876631,395,516,0.98031,0.961,0.01931
perth,1,4,1,0.010182710766897215,396,518,0.99849,0.99848,1e-05
perth,1,5,1,0.34032650819345606,397,520,0.99886,0.99738,0.00148
perth,1,6,1,0.7308157632698435,398,522,0.99964,0.99953,0.00011
perth,1,7,1,0.22161990200242676,399,524,0.99992,0.99946,0.00046
poughkeepsie,0,1,1,0.5074308168824262,400,513,0.5,0.49268,0.00732
poughkeepsie,0,2,1,0.014861633764852458,401,514,0.81742,0.81489,0.00253
poughkeepsie,0,3,1,0.5259689835201621,402,516,0.82221,0.67391,0.1483
poughkeepsie,0,4,1,0.9515985693946505,403,518,0.90995,0.90709,0.00286
poughkeepsie,0,5,1,0.6307763753909191,404,520,0.91778,0.84658,0.0712
poughkeepsie,0,6,1,0.21301951051793433,405,522,0.95034,0.94666,0.00368
poughkeepsie,0,7,1,0.7015900082833075,406,524,0.9586,0.9178,0.0408
poughkeepsie,1,1,1,0.49918366938109116,97,513,0.5,0.49928,0.00072
poughkeepsie,1,2,1,0.0014420765902896774,407,514,0.97762,0.97759,3e-05
poughkeepsie,1,3,1,0.4824641690951662,408,516,0.97831,0.95706,0.02125
poughkeepsie,1,4,1,0.0328644117612726,409,518,0.99733,0.99726,7e-05
poughkeepsie,1,5,1,0.6425003941013906,410,520,0.99864,0.99599,0.00265
poughkeepsie,1,6,1,0.31477199908914766,411,522,0.99952,0.99847,0.00105
poughkeepsie,1,7,1,0.09945829664945034,412,524,0.99989,0.99838,0.00151
prague,0,1,1,0.49953156154160283,42,513,0.5,0.49961,0.00039
prague,0,2,1,0.9992304081838934,312,514,0.89647,0.89639,8e-05
prague,0,3,1,0.5021426423497763,339,516,0.89679,0.80415,0.09264
prague,0,4,1,0.9957448087607585,340,518,0.96973,0.96965,8e-05
prague,0,5,1,3.566625475353831e-05,256,520,0.9703,0.9441,0.0262
prague,0,6,1,0.9697865148039961,413,522,0.99003,0.98994,9e-05
prague,0,7,1,0.7159586413685178,414,524,0.99065,0.98208,0.00857
prague,1,1,1,0.500111524870046,35,513,0.5,0.49996,4e-05
prague,1,2,1,0.9999079915352214,284,514,0.99263,0.99263,0.0
prague,1,3,1,0.49737626829381204,99,516,0.99266,0.98538,0.00728
prague,1,4,1,0.9949447307645186,415,518,0.99977,0.99977,0.0
prague,1,5,1,0.33675455733657683,416,520,0.99984,0.99961,0.00023
prague,1,6,1,0.7404797190719585,417,522,0.99996,0.99992,4e-05
prague,1,7,1,0.8080745548591252,418,524,1.0,0.99992,8e-05
quito,0,1,1,0.4988388095216617,419,513,0.5,0.49884,0.00116
quito,0,2,1,0.997677619043324,420,514,0.97578,0.97573,5e-05
quito,0,3,1,0.5269843483532779,421,516,0.97689,0.95427,0.02262
quito,0,4,1,0.9510733555798414,422,518,0.99641,0.99626,0.00015
quito,0,5,1,0.3711663486129779,423,520,0.99847,0.99487,0.0036
quito,0,6,1,0.34967254223050387,424,522,0.99941,0.99758,0.00183
quito,0,7,1,0.971661672840163,425,524,0.99986,0.99748,0.00238
quito,1,1,1,0.49918366938109116,97,513,0.5,0.4992,0.0008
quito,1,2,1,0.0016326612378177124,98,514,0.88766,0.88748,0.00018
quito,1,3,1,0.5041028388353097,86,516,0.88828,0.78888,0.0994
quito,1,4,1,0.008078490536182353,87,518,0.96435,0.96417,0.00018
quito,1,5,1,3.566625475353831e-05,256,520,0.96547,0.93496,0.03051
quito,1,6,1,0.052710711088234594,426,522,0.98711,0.98689,0.00022
quito,1,7,1,0.2834455708473454,427,524,0.98832,0.97727,0.01105
rochester,0,1,1,0.49918366938109116,97,513,0.5,0.49919,0.00081
rochester,0,2,1,0.0016326612378177124,98,514,0.98841,0.9884,1e-05
rochester,0,3,1,0.5410008057404471,428,516,0.98921,0.97851,0.0107
rochester,0,4,1,0.9293391310843254,429,518,0.99821,0.99808,0.00013
rochester,0,5,1,0.39238803408103934,430,520,0.99967,0.99779,0.00188
rochester,0,6,1,0.5970130272676516,431,522,0.99987,0.99837,0.0015
rochester,0,7,1,0.12803471526468768,432,524,0.99998,0.99836,0.00162
rochester,1,1,1,0.503216560253138,433,513,0.5,0.4968,0.0032
rochester,1,2,1,0.0064331205062757605,434,514,0.59625,0.59368,0.00257
rochester,1,3,1,0.5066722166904781,180,516,0.59688,0.35472,0.24216
rochester,1,4,1,0.013192827997305907,435,518,0.64286,0.64028,0.00258
rochester,1,5,1,0.6576534107220965,182,520,0.64379,0.46787,0.17592
rochester,1,6,1,0.9818974580696122,436,522,0.67648,0.6739,0.00258
rochester,1,7,1,0.29321917811505865,437,524,0.67757,0.53569,0.14188
rome,0,1,1,0.500111524870046,35,513,0.5,0.49989,0.00011
rome,0,2,1,0.9997769502599078,36,514,0.96958,0.96958,0.0
rome,0,3,1,0.5019062764110532,104,516,0.96969,0.9403,0.02939
rome,0,4,1,0.996101391154982,438,518,0.9971,0.99709,1e-05
rome,0,5,1,0.6641157872424284,106,520,0.99731,0.99452,0.00279
rome,0,6,1,0.08265933073451505,439,522,0.99953,0.99951,2e-05
rome,0,7,1,0.2711998580895193,440,524,0.99973,0.99926,0.00047
rome,1,1,1,0.500111524870046,35,513,0.5,0.49984,0.00016
rome,1,2,1,0.9997769502599078,36,514,0.9783,0.97829,1e-05
rome,1,3,1,0.5036719642262516,175,516,0.97845,0.95736,0.02109
rome,1,4,1,0.00736337646783779,343,518,0.99834,0.99833,1e-05
rome,1,5,1,0.3382629576850629,177,520,0.99863,0.99702,0.00161
rome,1,6,1,0.1940776894762976,441,522,0.99965,0.99959,6e-05
rome,1,7,1,0.7559266574679766,306,524,0.9999,0.9995,0.0004
santiago,0,1,1,0.500111524870046,35,513,0.5,0.49987,0.00013
santiago,0,2,1,0.9997769502599078,36,514,0.98175,0.98175,0.0
santiago,0,3,1,0.5036719642262516,175,516,0.98188,0.96408,0.0178
santiago,0,4,1,0.007244282932000972,176,518,0.99879,0.99878,1e-05
santiago,0,5,1,0.3382629576850629,177,520,0.99903,0.99784,0.00119
santiago,0,6,1,0.21839664282695964,442,522,0.99974,0.99969,5e-05
santiago,0,7,1,0.23593345925742087,443,524,0.99994,0.99963,0.00031
santiago,1,1,1,0.500111524870046,35,513,0.5,0.49991,9e-05
santiago,1,2,1,0.9997769502599078,36,514,0.99023,0.99022,1e-05
santiago,1,3,1,0.49531881874220235,444,516,0.99031,0.98072,0.00959
santiago,1,4,1,0.009193519918183589,445,518,0.99955,0.99955,0.0
santiago,1,5,1,0.6603677771706842,446,520,0.99972,0.99928,0.00044
santiago,1,6,1,0.2674269809253995,447,522,0.99992,0.99981,0.00011
santiago,1,7,1,0.8416004890201471,448,524,0.99999,0.9998,0.00019
singapore,0,1,1,0.49953156154160283,42,513,0.5,0.49956,0.00044
singapore,0,2,1,0.9990631230832059,43,514,0.91127,0.9112,7e-05
singapore,0,3,1,0.4971771791509658,165,516,0.91164,0.83101,0.08063
singapore,0,4,1,0.9945140024938222,304,518,0.97735,0.97727,8e-05
singapore,0,5,1,3.566625475353831e-05,256,520,0.97801,0.95796,0.02005
singapore,0,6,1,0.04415500465398459,449,522,0.99328,0.99318,0.0001
singapore,0,7,1,0.7176792740888506,450,524,0.99399,0.98801,0.00598
singapore,1,1,1,0.5003482423766942,216,513,0.5,0.49967,0.00033
singapore,1,2,1,0.0006263921214682702,133,514,0.98236,0.98235,1e-05
singapore,1,3,1,0.49005982303648415,451,516,0.98268,0.96565,0.01703
singapore,1,4,1,0.01914506277353059,452,518,0.9985,0.99848,2e-05
singapore,1,5,1,0.6531585870581736,453,520,0.99912,0.99764,0.00148
singapore,1,6,1,0.7131933038789683,454,522,0.99972,0.99929,0.00043
singapore,1,7,1,0.14533437093281176,455,524,0.99995,0.99924,0.00071
sydney,0,1,1,0.500111524870046,35,513,0.5,0.4999,0.0001
sydney,0,2,1,0.9997769502599078,36,514,0.99051,0.99051,0.0
sydney,0,3,1,0.5051930290876631,395,516,0.9906,0.9813,0.0093
sydney,0,4,1,0.010316832264374774,456,518,0.99955,0.99955,0.0
sydney,0,5,1,0.34032650819345606,397,520,0.99974,0.99929,0.00045
sydney,0,6,1,0.7303940079564921,457,522,0.99992,0.9998,0.00012
sydney,0,7,1,0.8620546931159989,458,524,0.99999,0.99979,0.0002
sydney,1,1,1,0.500111524870046,35,513,0.5,0.49981,0.00019
sydney,1,2,1,0.0003781429380310483,61,514,0.88132,0.88127,5e-05
sydney,1,3,1,0.49911110228963224,459,516,0.88146,0.77693,0.10453
sydney,1,4,1,0.0016849859864323429,334,518,0.96095,0.96091,4e-05
sydney,1,5,1,0.9999975213826161,210,520,0.9612,0.92823,0.03297
sydney,1,6,1,0.011266645039553462,460,522,0.98589,0.98584,5e-05
sydney,1,7,1,0.28529878658294594,357,524,0.98617,0.97448,0.01169
torino,0,1,1,0.5002140916312182,75,513,0.5,0.49977,0.00023
torino,0,2,1,0.0003781429380310483,61,514,0.99442,0.99441,1e-05
torino,0,3,1,0.5226052975466683,461,516,0.99464,0.98932,0.00532
torino,0,4,1,0.9585017360993053,462,518,0.99948,0.99946,2e-05
torino,0,5,1,0.36482187242189223,463,520,0.99992,0.99938,0.00054
torino,0,6,1,0.6654434712487014,464,522,0.99997,0.99954,0.00043
torino,0,7,1,0.15830817688817592,465,524,1.0,0.99954,0.00046
torino,1,1,1,0.49115526074222127,466,513,0.5,0.49131,0.00869
torino,1,2,1,0.9823105214844428,467,514,0.56292,0.42726,0.13566
torino,1,3,1,0.03244468654528807,468,516,0.56405,0.18578,0.37827
torino,1,4,1,0.03474117778066762,469,518,0.59444,0.39577,0.19867
torino,1,5,1,0.35775860637000356,470,520,0.5961,0.21774,0.37836
torino,1,6,1,0.9539968541988987,471,522,0.61768,0.37256,0.24512
torino,1,7,1,0.30705328599388027,472,524,0.61959,0.22673,0.39286
toronto,0,1,1,0.49953156154160283,42,513,0.5,0.49944,0.00056
toronto,0,2,1,0.001185403517764905,140,514,0.72499,0.72469,0.0003
toronto,0,3,1,0.4985444921354629,81,516,0.72525,0.52576,0.19949
toronto,0,4,1,0.002895499653967258,82,518,0.81471,0.8144,0.00031
toronto,0,5,1,0.9971776049028418,473,520,0.81511,0.69555,0.11956
toronto,0,6,1,0.009396539038283937,474,522,0.86831,0.868,0.00031
toronto,0,7,1,0.28694120256978334,103,524,0.86879,0.78911,0.07968
toronto,1,1,1,0.500111524870046,35,513,0.5,0.49987,0.00013
toronto,1,2,1,0.9997769502599078,36,514,0.99194,0.99194,0.0
toronto,1,3,1,0.5084571612657247,232,516,0.99207,0.9842,0.00787
toronto,1,4,1,0.01650626832130031,475,518,0.99956,0.99955,1e-05
toronto,1,5,1,0.34479815650759915,234,520,0.99981,0.99937,0.00044
toronto,1,6,1,0.28173432636865076,373,522,0.99994,0.99973,0.00021
toronto,1,7,1,0.0011108831750513482,476,524,0.99999,0.99973,0.00026
valencia,0,1,1,0.500111524870046,35,513,0.5,0.49984,0.00016
valencia,0,2,1,0.9997769502599078,36,514,0.9763,0.97629,1e-05
valencia,0,3,1,0.4965309993061425,477,516,0.97645,0.95345,0.023
valencia,0,4,1,0.9931526412366148,478,518,0.99808,0.99807,1e-05
valencia,0,5,1,0.6620107182362551,479,520,0.99837,0.9965,0.00187
valencia,0,6,1,0.8296961670087457,480,522,0.99961,0.99956,5e-05
valencia,0,7,1,0.25083771805508986,332,524,0.99987,0.99944,0.00043
valencia,1,1,1,0.5002140916312182,75,513,0.5,0.4997,0.0003
valencia,1,2,1,0.9994997498749373,91,514,0.94527,0.94524,3e-05
valencia,1,3,1,0.4971771791509658,165,516,0.94553,0.894,0.05153
valencia,1,4,1,0.9942433684491379,481,518,0.99095,0.99091,4e-05
valencia,1,5,1,0.6627686360092452,482,520,0.99145,0.98304,0.00841
valencia,1,6,1,0.928902312395446,483,522,0.998,0.99794,6e-05
valencia,1,7,1,0.7236537811770142,484,524,0.99851,0.99659,0.00192
vigo,0,1,1,0.500111524870046,35,513,0.5,0.49979,0.00021
vigo,0,2,1,0.0003781429380310483,61,514,0.92455,0.92452,3e-05
vigo,0,3,1,0.4985444921354629,81,516,0.92472,0.85509,0.06963
vigo,0,4,1,0.002895499653967258,82,518,0.98355,0.98352,3e-05
vigo,0,5,1,0.9999975213826161,210,520,0.98388,0.96905,0.01483
vigo,0,6,1,0.9720188470376985,485,522,0.99585,0.99581,4e-05
vigo,0,7,1,0.28302751156510103,486,524,0.9962,0.99246,0.00374
vigo,1,1,1,0.500111524870046,35,513,0.5,0.4998,0.0002
vigo,1,2,1,0.0003781429380310483,61,514,0.98501,0.98501,0.0
vigo,1,3,1,0.5069738913797974,274,516,0.98521,0.97062,0.01459
vigo,1,4,1,0.9864270977034755,275,518,0.99898,0.99897,1e-05
vigo,1,5,1,0.6572397332994767,276,520,0.99936,0.99835,0.00101
vigo,1,6,1,0.7242101249706445,487,522,0.9998,0.99957,0.00023
vigo,1,7,1,0.1674024898837427,488,524,0.99997,0.99954,0.00043
washington,0,1,1,0.5002140916312182,75,513,0.5,0.49978,0.00022
washington,0,2,1,0.0003781429380310483,61,514,0.67704,0.6769,0.00014
washington,0,3,1,0.4995106791223369,354,516,0.67712,0.4584,0.21872
washington,0,4,1,0.0009770775176183705,355,518,0.75448,0.75434,0.00014
