hardware,embedding_index,horizon,method,time,result,threshold
osaka,1,5,bellman,0.006230,1,0.998960
osaka,1,6,bellman,0.013920,1,0.998990
osaka,1,7,bellman,0.021110,1,0.999000
osaka,1,8,bellman,0.050800,1,0.999000
osaka,1,9,bellman,0.086620,1,0.999000
oslo,0,2,bellman,0.001370,1,0.991170
oslo,0,3,bellman,0.001570,1,0.991170
oslo,0,4,bellman,0.003360,1,0.998690
oslo,0,5,bellman,0.004750,1,0.998820
oslo,0,6,bellman,0.010950,1,0.998960
oslo,0,7,bellman,0.016050,1,0.998990
oslo,0,8,bellman,0.039590,1,0.999000
oslo,0,9,bellman,0.067150,1,0.999000
oslo,1,2,bellman,0.001290,1,0.969480
oslo,1,3,bellman,0.001510,1,0.969480
oslo,1,4,bellman,0.003330,1,0.996330
oslo,1,5,bellman,0.004810,1,0.996440
oslo,1,6,bellman,0.011780,1,0.998630
oslo,1,7,bellman,0.017030,1,0.998750
oslo,1,8,bellman,0.045320,1,0.998940
oslo,1,9,bellman,0.070690,1,0.998970
ourense,0,2,bellman,0.001250,1,0.983650
ourense,0,3,bellman,0.001380,1,0.983650
ourense,0,4,bellman,0.003070,1,0.998160
ourense,0,5,bellman,0.004360,1,0.998310
ourense,0,6,bellman,0.010190,1,0.998850
ourense,0,7,bellman,0.015510,1,0.998960
ourense,0,8,bellman,0.038500,1,0.998990
ourense,0,9,bellman,0.065450,1,0.999000
ourense,1,2,bellman,0.001300,1,0.944220
ourense,1,3,bellman,0.001480,1,0.944220
ourense,1,4,bellman,0.003280,1,0.990190
ourense,1,5,bellman,0.004640,1,0.990350
ourense,1,6,bellman,0.011460,1,0.997310
ourense,1,7,bellman,0.016540,1,0.997490
ourense,1,8,bellman,0.044350,1,0.998610
ourense,1,9,bellman,0.069080,1,0.998720
paris,0,2,bellman,0.001400,1,0.787780
paris,0,3,bellman,0.001600,1,0.787780
paris,0,4,bellman,0.003410,1,0.883970
paris,0,5,bellman,0.004770,1,0.884050
paris,0,6,bellman,0.011740,1,0.932020
paris,0,7,bellman,0.016840,1,0.932130
paris,0,8,bellman,0.045850,1,0.958700
paris,0,9,bellman,0.064810,1,0.958830
paris,1,2,bellman,0.001630,1,0.991940
paris,1,3,bellman,0.002020,1,0.991940
paris,1,4,bellman,0.004270,1,0.998700
paris,1,5,bellman,0.006150,1,0.998850
paris,1,6,bellman,0.013980,1,0.998970
paris,1,7,bellman,0.021180,1,0.999000
paris,1,8,bellman,0.051000,1,0.999000
paris,1,9,bellman,0.086410,1,0.999000
perth,0,2,bellman,0.001330,1,0.955660
perth,0,3,bellman,0.001500,1,0.955660
perth,0,4,bellman,0.003310,1,0.993320
perth,0,5,bellman,0.004740,1,0.993550
perth,0,6,bellman,0.011620,1,0.997990
perth,0,7,bellman,0.016720,1,0.998230
perth,0,8,bellman,0.044940,1,0.998800
perth,0,9,bellman,0.069910,1,0.998890
perth,1,2,bellman,0.001320,1,0.979310
perth,1,3,bellman,0.001530,1,0.979310
perth,1,4,bellman,0.003350,1,0.997680
perth,1,5,bellman,0.004770,1,0.997860
perth,1,6,bellman,0.011170,1,0.998740
perth,1,7,bellman,0.016930,1,0.998920
perth,1,8,bellman,0.041710,1,0.998970
perth,1,9,bellman,0.070750,1,0.998990
poughkeepsie,0,2,bellman,0.001390,1,0.821210
poughkeepsie,0,3,bellman,0.001620,1,0.821210
poughkeepsie,0,4,bellman,0.003460,1,0.913410
poughkeepsie,0,5,bellman,0.004960,1,0.916780
poughkeepsie,0,6,bellman,0.012050,1,0.952980
poughkeepsie,0,7,bellman,0.017400,1,0.957600
poughkeepsie,0,8,bellman,0.046310,1,0.973220
poughkeepsie,0,9,bellman,0.066880,1,0.977030
poughkeepsie,1,2,bellman,0.001520,1,0.977310
poughkeepsie,1,3,bellman,0.001820,1,0.977310
poughkeepsie,1,4,bellman,0.003860,1,0.996980
poughkeepsie,1,5,bellman,0.005600,1,0.997640
poughkeepsie,1,6,bellman,0.012690,1,0.998650
poughkeepsie,1,7,bellman,0.019270,1,0.998890
poughkeepsie,1,8,bellman,0.046680,1,0.998960
poughkeepsie,1,9,bellman,0.079200,1,0.998990
prague,0,2,bellman,0.001600,1,0.895790
prague,0,3,bellman,0.001900,1,0.895790
prague,0,4,bellman,0.003940,1,0.969040
prague,0,5,bellman,0.005660,1,0.969300
prague,0,6,bellman,0.013640,1,0.989330
prague,0,7,bellman,0.019680,1,0.989650
prague,0,8,bellman,0.053550,1,0.995570
prague,0,9,bellman,0.081350,1,0.995920
prague,1,2,bellman,0.001770,1,0.991660
prague,1,3,bellman,0.002220,1,0.991660
prague,1,4,bellman,0.004540,1,0.998800
prague,1,5,bellman,0.006630,1,0.998840
prague,1,6,bellman,0.014820,1,0.998970
prague,1,7,bellman,0.022460,1,0.999000
prague,1,8,bellman,0.053860,1,0.999000
prague,1,9,bellman,0.091480,1,0.999000
quito,0,2,bellman,0.001290,1,0.975890
quito,0,3,bellman,0.001420,1,0.975890
quito,0,4,bellman,0.003190,1,0.996410
quito,0,5,bellman,0.004440,1,0.997470
quito,0,6,bellman,0.010430,1,0.998580
quito,0,7,bellman,0.015890,1,0.998860
quito,0,8,bellman,0.039140,1,0.998950
quito,0,9,bellman,0.060930,1,0.998980
quito,1,2,bellman,0.001250,1,0.887280
quito,1,3,bellman,0.001440,1,0.887280
quito,1,4,bellman,0.003190,1,0.963970
quito,1,5,bellman,0.004500,1,0.964470
quito,1,6,bellman,0.011140,1,0.986690
quito,1,7,bellman,0.016060,1,0.987320
quito,1,8,bellman,0.043030,1,0.994190
quito,1,9,bellman,0.067180,1,0.994860
rochester,0,2,bellman,0.001690,1,0.988210
rochester,0,3,bellman,0.002000,1,0.988210
rochester,0,4,bellman,0.004110,1,0.997890
rochester,0,5,bellman,0.005890,1,0.998670
rochester,0,6,bellman,0.013420,1,0.998910
rochester,0,7,bellman,0.020210,1,0.998980
rochester,0,8,bellman,0.048590,1,0.998990
rochester,0,9,bellman,0.075500,1,0.999000
rochester,1,2,bellman,0.001790,1,0.595880
rochester,1,3,bellman,0.002200,1,0.595880
rochester,1,4,bellman,0.004530,1,0.642470
rochester,1,5,bellman,0.006590,1,0.642790
rochester,1,6,bellman,0.015550,1,0.676090
rochester,1,7,bellman,0.022300,1,0.676570
rochester,1,8,bellman,0.060030,1,0.703040
rochester,1,9,bellman,0.083710,1,0.703620
rome,0,2,bellman,0.001250,1,0.968690
rome,0,3,bellman,0.001380,1,0.968690
rome,0,4,bellman,0.003100,1,0.996200
rome,0,5,bellman,0.004360,1,0.996310
rome,0,6,bellman,0.010730,1,0.998620
rome,0,7,bellman,0.015540,1,0.998730
rome,0,8,bellman,0.041780,1,0.998940
rome,0,9,bellman,0.065320,1,0.998970
rome,1,2,bellman,0.001240,1,0.977450
rome,1,3,bellman,0.001430,1,0.977450
rome,1,4,bellman,0.003180,1,0.997490
rome,1,5,bellman,0.004470,1,0.997630
rome,1,6,bellman,0.011180,1,0.998750
rome,1,7,bellman,0.016030,1,0.998900
rome,1,8,bellman,0.043030,1,0.998970
rome,1,9,bellman,0.067180,1,0.998990
santiago,0,2,bellman,0.001270,1,0.980880
santiago,0,3,bellman,0.001520,1,0.980880
santiago,0,4,bellman,0.003100,1,0.997910
santiago,0,5,bellman,0.004470,1,0.998030
santiago,0,6,bellman,0.011080,1,0.998810
santiago,0,7,bellman,0.016060,1,0.998940
santiago,0,8,bellman,0.040800,1,0.998980
santiago,0,9,bellman,0.067190,1,0.999000
santiago,1,2,bellman,0.001290,1,0.989310
santiago,1,3,bellman,0.001480,1,0.989310
santiago,1,4,bellman,0.003280,1,0.998640
santiago,1,5,bellman,0.004650,1,0.998720
santiago,1,6,bellman,0.010830,1,0.998940
santiago,1,7,bellman,0.016530,1,0.998990
santiago,1,8,bellman,0.040640,1,0.999000
santiago,1,9,bellman,0.068840,1,0.999000
singapore,0,2,bellman,0.001470,1,0.910640
singapore,0,3,bellman,0.001710,1,0.910640
singapore,0,4,bellman,0.003670,1,0.976710
singapore,0,5,bellman,0.005240,1,0.977010
singapore,0,6,bellman,0.012710,1,0.992620
singapore,0,7,bellman,0.018240,1,0.992990
singapore,0,8,bellman,0.049000,1,0.996910
singapore,0,9,bellman,0.078250,1,0.997270
singapore,1,2,bellman,0.001590,1,0.981680
singapore,1,3,bellman,0.001880,1,0.981680
singapore,1,4,bellman,0.003930,1,0.997810
singapore,1,5,bellman,0.005640,1,0.998120
singapore,1,6,bellman,0.012840,1,0.998800
singapore,1,7,bellman,0.019530,1,0.998950
singapore,1,8,bellman,0.047140,1,0.998980
singapore,1,9,bellman,0.079960,1,0.999000
sydney,0,2,bellman,0.001490,1,0.989600
sydney,0,3,bellman,0.001760,1,0.989600
sydney,0,4,bellman,0.003700,1,0.998650
sydney,0,5,bellman,0.005300,1,0.998740
sydney,0,6,bellman,0.012320,1,0.998950
sydney,0,7,bellman,0.018520,1,0.998990
sydney,0,8,bellman,0.045110,1,0.999000
sydney,0,9,bellman,0.076370,1,0.999000
sydney,1,2,bellman,0.001570,1,0.880460
sydney,1,3,bellman,0.001840,1,0.880460
sydney,1,4,bellman,0.003920,1,0.960090
sydney,1,5,bellman,0.005650,1,0.960200
sydney,1,6,bellman,0.013590,1,0.985030
sydney,1,7,bellman,0.019610,1,0.985170
sydney,1,8,bellman,0.052920,1,0.993710
sydney,1,9,bellman,0.080200,1,0.993860
torino,0,2,bellman,0.002350,1,0.993640
torino,0,3,bellman,0.002950,1,0.993640
torino,0,4,bellman,0.005590,1,0.998690
torino,0,5,bellman,0.008090,1,0.998920
torino,0,6,bellman,0.017530,1,0.998980
torino,0,7,bellman,0.026670,1,0.999000
torino,0,8,bellman,0.062930,1,0.999000
torino,0,9,bellman,0.096960,1,0.999000
torino,1,2,bellman,0.002800,1,0.563050
torino,1,3,bellman,0.003660,1,0.563050
torino,1,4,bellman,0.007090,1,0.594540
torino,1,5,bellman,0.010360,1,0.595100
torino,1,6,bellman,0.024050,1,0.617750
torino,1,7,bellman,0.034190,1,0.618590
torino,1,8,bellman,0.090420,1,0.636760
torino,1,9,bellman,0.124450,1,0.637780
toronto,0,2,bellman,0.001630,1,0.724250
toronto,0,3,bellman,0.001860,1,0.724250
toronto,0,4,bellman,0.003820,1,0.813960
toronto,0,5,bellman,0.005450,1,0.814110
toronto,0,6,bellman,0.013200,1,0.867560
toronto,0,7,bellman,0.019040,1,0.867790
toronto,0,8,bellman,0.051360,1,0.903150
toronto,0,9,bellman,0.072320,1,0.903410
toronto,1,2,bellman,0.001720,1,0.991070
toronto,1,3,bellman,0.002040,1,0.991070
toronto,1,4,bellman,0.004190,1,0.998690
toronto,1,5,bellman,0.006170,1,0.998810
toronto,1,6,bellman,0.013900,1,0.998960
toronto,1,7,bellman,0.020970,1,0.998990
toronto,1,8,bellman,0.050700,1,0.999000
toronto,1,9,bellman,0.085900,1,0.999000
valencia,0,2,bellman,0.001300,1,0.975450
valencia,0,3,bellman,0.001430,1,0.975450
valencia,0,4,bellman,0.003130,1,0.997220
valencia,0,5,bellman,0.004460,1,0.997370
valencia,0,6,bellman,0.010930,1,0.998720
valencia,0,7,bellman,0.015860,1,0.998870
valencia,0,8,bellman,0.042450,1,0.998960
valencia,0,9,bellman,0.066310,1,0.998990
valencia,1,2,bellman,0.001290,1,0.944530
valencia,1,3,bellman,0.001480,1,0.944530
valencia,1,4,bellman,0.003310,1,0.990210
valencia,1,5,bellman,0.004610,1,0.990450
valencia,1,6,bellman,0.011440,1,0.997240
valencia,1,7,bellman,0.016530,1,0.997510
valencia,1,8,bellman,0.044370,1,0.998590
valencia,1,9,bellman,0.069050,1,0.998720
vigo,0,2,bellman,0.001240,1,0.923720
vigo,0,3,bellman,0.001370,1,0.923720
vigo,0,4,bellman,0.003060,1,0.982730
vigo,0,5,bellman,0.004370,1,0.982880
vigo,0,6,bellman,0.010750,1,0.995020
vigo,0,7,bellman,0.015650,1,0.995200
vigo,0,8,bellman,0.042570,1,0.997870
vigo,0,9,bellman,0.065570,1,0.998060
vigo,1,2,bellman,0.001300,1,0.984210
vigo,1,3,bellman,0.001470,1,0.984210
vigo,1,4,bellman,0.003190,1,0.998170
vigo,1,5,bellman,0.004510,1,0.998360
vigo,1,6,bellman,0.010560,1,0.998860
vigo,1,7,bellman,0.016040,1,0.998970
vigo,1,8,bellman,0.039730,1,0.998990
vigo,1,9,bellman,0.067240,1,0.999000
washington,0,2,bellman,0.003090,1,0.676120
washington,0,3,bellman,0.004100,1,0.676120
washington,0,4,bellman,0.007990,1,0.753560
washington,0,5,bellman,0.011890,1,0.753600
washington,0,6,bellman,0.027470,1,0.804340
washington,0,7,bellman,0.039070,1,0.804410
washington,0,8,bellman,0.103580,1,0.841350
washington,0,9,bellman,0.141720,1,0.841430
washington,1,2,bellman,0.003470,1,0.996070
washington,1,3,bellman,0.004550,1,0.996070
washington,1,4,bellman,0.008740,1,0.998850
washington,1,5,bellman,0.012990,1,0.998980
washington,1,6,bellman,0.027990,1,0.998990
washington,1,7,bellman,0.042600,1,0.999000
washington,1,8,bellman,0.098660,1,0.999000
washington,1,9,bellman,0.152170,1,0.999000
yorktown,0,2,bellman,0.001300,1,0.971110
yorktown,0,3,bellman,0.001450,1,0.971110
yorktown,0,4,bellman,0.003230,1,0.996540
yorktown,0,5,bellman,0.004590,1,0.996720
yorktown,0,6,bellman,0.011320,1,0.998600
yorktown,0,7,bellman,0.016320,1,0.998790
yorktown,0,8,bellman,0.043650,1,0.998940
yorktown,0,9,bellman,0.068210,1,0.998980
yorktown,1,2,bellman,0.001280,1,0.706030
yorktown,1,3,bellman,0.001490,1,0.706030
yorktown,1,4,bellman,0.003250,1,0.791680
yorktown,1,5,bellman,0.004660,1,0.792070
yorktown,1,6,bellman,0.011440,1,0.844840
yorktown,1,7,bellman,0.016530,1,0.845410
yorktown,1,8,bellman,0.045190,1,0.881490
yorktown,1,9,bellman,0.064020,1,0.882170
perfect_hardware,0,2,bellman,0.000900,1,0.999000
perfect_hardware,0,3,bellman,0.000920,1,0.999000
perfect_hardware,0,4,bellman,0.000990,1,0.999000
perfect_hardware,0,5,bellman,0.001060,1,0.999000
perfect_hardware,0,6,bellman,0.001160,1,0.999000
perfect_hardware,0,7,bellman,0.001200,1,0.999000
perfect_hardware,0,8,bellman,0.001280,1,0.999000
perfect_hardware,0,9,bellman,0.001400,1,0.999000
algiers,0,1,convex,0.001770,1,0.499000
algiers,0,2,convex,0.002980,1,0.993980
algiers,0,3,convex,0.004570,1,0.994090
algiers,0,4,convex,0.007360,1,0.998710
algiers,0,5,convex,0.011520,1,0.998930
algiers,0,6,convex,0.018290,1,0.998980
algiers,0,7,convex,0.026250,1,0.999000
algiers,1,1,convex,0.001870,1,0.499000
algiers,1,2,convex,0.003330,1,0.942770
algiers,1,3,convex,0.005260,1,0.943180
algiers,1,4,convex,0.008730,1,0.989260
algiers,1,5,convex,0.013980,1,0.990050
algiers,1,6,convex,0.021630,1,0.996630
algiers,1,7,convex,0.038030,1,0.997400
almaden,0,1,convex,0.001650,1,0.499000
almaden,0,2,convex,0.002910,1,0.983130
almaden,0,3,convex,0.004530,1,0.983560
almaden,0,4,convex,0.007370,1,0.997470
almaden,0,5,convex,0.011570,1,0.998310
almaden,0,6,convex,0.018330,1,0.998770
almaden,0,7,convex,0.030060,1,0.998960
almaden,1,1,convex,0.001670,1,0.499000
almaden,1,2,convex,0.002960,1,0.769630
almaden,1,3,convex,0.004670,1,0.770980
almaden,1,4,convex,0.007560,1,0.865000
almaden,1,5,convex,0.012400,1,0.867210
almaden,1,6,convex,0.018160,1,0.915190
almaden,1,7,convex,0.031210,1,0.917720
athens,0,1,convex,0.001530,1,0.499000
athens,0,2,convex,0.002710,1,0.988530
athens,0,3,convex,0.004340,1,0.988710
athens,0,4,convex,0.006890,1,0.998330
athens,0,5,convex,0.010870,1,0.998690
athens,0,6,convex,0.017220,1,0.998900
athens,0,7,convex,0.027840,1,0.998990
athens,1,1,convex,0.001560,1,0.499000
athens,1,2,convex,0.002790,1,0.974410
athens,1,3,convex,0.004410,1,0.974550
athens,1,4,convex,0.007090,1,0.996960
athens,1,5,convex,0.011150,1,0.997240
athens,1,6,convex,0.016840,1,0.998600
athens,1,7,convex,0.028770,1,0.998860
auckland,0,1,convex,0.001740,1,0.499000
auckland,0,2,convex,0.003070,1,0.993250
auckland,0,3,convex,0.004770,1,0.993370
auckland,0,4,convex,0.007790,1,0.998660
auckland,0,5,convex,0.012250,1,0.998910
auckland,0,6,convex,0.019590,1,0.998970
auckland,0,7,convex,0.028380,1,0.999000
auckland,1,1,convex,0.001870,1,0.499000
auckland,1,2,convex,0.003280,1,0.979390
auckland,1,3,convex,0.005160,1,0.979590
auckland,1,4,convex,0.008530,1,0.997490
auckland,1,5,convex,0.013550,1,0.997890
auckland,1,6,convex,0.021950,1,0.998650
auckland,1,7,convex,0.036930,1,0.998930
belem,0,1,convex,0.001570,1,0.499000
belem,0,2,convex,0.002730,1,0.957390
belem,0,3,convex,0.004280,1,0.957490
belem,0,4,convex,0.006900,1,0.993780
belem,0,5,convex,0.011000,1,0.993980
belem,0,6,convex,0.016430,1,0.998120
belem,0,7,convex,0.027870,1,0.998330
belem,1,1,convex,0.001610,1,0.499000
belem,1,2,convex,0.002890,1,0.978080
belem,1,3,convex,0.004470,1,0.978240
belem,1,4,convex,0.007260,1,0.997420
belem,1,5,convex,0.011430,1,0.997730
belem,1,6,convex,0.017290,1,0.998660
belem,1,7,convex,0.029580,1,0.998910
boeblingen,0,1,convex,0.001760,1,0.499000
boeblingen,0,2,convex,0.003100,1,0.985310
boeblingen,0,3,convex,0.004900,1,0.985560
boeblingen,0,4,convex,0.008080,1,0.998000
boeblingen,0,5,convex,0.012780,1,0.998470
boeblingen,0,6,convex,0.020530,1,0.998830
boeblingen,0,7,convex,0.034200,1,0.998970
boeblingen,1,1,convex,0.001800,1,0.499000
boeblingen,1,2,convex,0.003270,1,0.805300
boeblingen,1,3,convex,0.005060,1,0.805800
boeblingen,1,4,convex,0.008270,1,0.900760
boeblingen,1,5,convex,0.014040,1,0.901600
boeblingen,1,6,convex,0.020420,1,0.945310
boeblingen,1,7,convex,0.035750,1,0.946280
bogota,0,1,convex,0.001550,1,0.499000
bogota,0,2,convex,0.002760,1,0.971710
bogota,0,3,convex,0.004360,1,0.971800
bogota,0,4,convex,0.007010,1,0.996640
bogota,0,5,convex,0.011020,1,0.996830
bogota,0,6,convex,0.016580,1,0.998630
bogota,0,7,convex,0.028310,1,0.998810
bogota,1,1,convex,0.001580,1,0.499000
bogota,1,2,convex,0.002800,1,0.941490
bogota,1,3,convex,0.004410,1,0.941950
bogota,1,4,convex,0.007120,1,0.988800
bogota,1,5,convex,0.011290,1,0.989650
bogota,1,6,convex,0.017080,1,0.996460
bogota,1,7,convex,0.029240,1,0.997290
brisbane,0,1,convex,0.002630,1,0.499000
brisbane,0,2,convex,0.004820,1,0.686080
brisbane,0,3,convex,0.007590,1,0.722790
brisbane,0,4,convex,0.013390,1,0.779700
brisbane,0,5,convex,0.021620,1,0.824360
brisbane,0,6,convex,0.038280,1,0.841480
brisbane,0,7,convex,0.064280,1,0.877770
brisbane,1,1,convex,0.002830,1,0.499000
brisbane,1,2,convex,0.005220,1,0.993160
brisbane,1,3,convex,0.008130,1,0.993270
brisbane,1,4,convex,0.014370,1,0.998680
brisbane,1,5,convex,0.023520,1,0.998900
brisbane,1,6,convex,0.039420,1,0.998970
brisbane,1,7,convex,0.059450,1,0.999000
brooklyn,0,1,convex,0.002020,1,0.499000
brooklyn,0,2,convex,0.003340,1,0.986230
brooklyn,0,3,convex,0.005190,1,0.986360
brooklyn,0,4,convex,0.008450,1,0.998260
brooklyn,0,5,convex,0.013330,1,0.998530
brooklyn,0,6,convex,0.021270,1,0.998860
brooklyn,0,7,convex,0.035500,1,0.998980
brooklyn,1,1,convex,0.002060,1,0.499000
brooklyn,1,2,convex,0.003570,1,0.907990
brooklyn,1,3,convex,0.005560,1,0.910100
brooklyn,1,4,convex,0.009280,1,0.973270
brooklyn,1,5,convex,0.014750,1,0.977030
brooklyn,1,6,convex,0.022880,1,0.989380
brooklyn,1,7,convex,0.040700,1,0.992920
burlington,0,1,convex,0.001560,1,0.499000
burlington,0,2,convex,0.002890,1,0.973900
burlington,0,3,convex,0.004330,1,0.974200
burlington,0,4,convex,0.006980,1,0.996630
burlington,0,5,convex,0.011000,1,0.997200
burlington,0,6,convex,0.017390,1,0.998410
burlington,0,7,convex,0.028220,1,0.998850
burlington,1,1,convex,0.001550,1,0.499000
burlington,1,2,convex,0.002770,1,0.949430
burlington,1,3,convex,0.004370,1,0.949970
burlington,1,4,convex,0.007030,1,0.991070
burlington,1,5,convex,0.011120,1,0.992070
burlington,1,6,convex,0.016770,1,0.996960
burlington,1,7,convex,0.028720,1,0.997900
cairo,0,1,convex,0.001570,1,0.499000
cairo,0,2,convex,0.002760,1,0.993640
cairo,0,3,convex,0.004350,1,0.993770
cairo,0,4,convex,0.006960,1,0.998660
cairo,0,5,convex,0.010900,1,0.998920
cairo,0,6,convex,0.017280,1,0.998980
cairo,0,7,convex,0.024800,1,0.999000
cairo,1,1,convex,0.001740,1,0.499000
cairo,1,2,convex,0.003140,1,0.844840
cairo,1,3,convex,0.004990,1,0.847320
cairo,1,4,convex,0.008250,1,0.933370
cairo,1,5,convex,0.013130,1,0.937590
cairo,1,6,convex,0.020240,1,0.967360
cairo,1,7,convex,0.035450,1,0.971880
cambridge,0,1,convex,0.001830,1,0.499000
cambridge,0,2,convex,0.003270,1,0.981130
cambridge,0,3,convex,0.005150,1,0.981560
cambridge,0,4,convex,0.008560,1,0.997280
cambridge,0,5,convex,0.013770,1,0.998110
cambridge,0,6,convex,0.022010,1,0.998700
cambridge,0,7,convex,0.037180,1,0.998940
cambridge,1,1,convex,0.001900,1,0.499000
cambridge,1,2,convex,0.003350,1,0.608410
cambridge,1,3,convex,0.005280,1,0.608710
cambridge,1,4,convex,0.008770,1,0.660610
cambridge,1,5,convex,0.014030,1,0.661060
cambridge,1,6,convex,0.022740,1,0.697870
cambridge,1,7,convex,0.038410,1,0.698390
casablanca,0,1,convex,0.001550,1,0.499000
casablanca,0,2,convex,0.002800,1,0.983730
casablanca,0,3,convex,0.004370,1,0.984160
casablanca,0,4,convex,0.006970,1,0.997520
casablanca,0,5,convex,0.011050,1,0.998360
casablanca,0,6,convex,0.017480,1,0.998790
casablanca,0,7,convex,0.028350,1,0.998960
casablanca,1,1,convex,0.001600,1,0.499000
casablanca,1,2,convex,0.002850,1,0.965970
casablanca,1,3,convex,0.004530,1,0.966180
casablanca,1,4,convex,0.007370,1,0.995440
casablanca,1,5,convex,0.011630,1,0.995850
casablanca,1,6,convex,0.017720,1,0.998280
casablanca,1,7,convex,0.030520,1,0.998660
cusco,0,1,convex,0.001760,1,0.499000
cusco,0,2,convex,0.002960,1,0.991480
cusco,0,3,convex,0.004590,1,0.991580
cusco,0,4,convex,0.007270,1,0.998650
cusco,0,5,convex,0.011320,1,0.998840
cusco,0,6,convex,0.017840,1,0.998950
cusco,0,7,convex,0.028880,1,0.999000
cusco,1,1,convex,0.002800,1,0.499000
cusco,1,2,convex,0.005160,1,0.500950
cusco,1,3,convex,0.009870,1,0.500950
cusco,1,4,convex,0.014570,1,0.501930
cusco,1,5,convex,0.023890,1,0.501930
cusco,1,6,convex,0.041510,1,0.502660
cusco,1,7,convex,0.066670,1,0.502660
essex,0,1,convex,0.001610,1,0.499000
essex,0,2,convex,0.002800,1,0.966820
essex,0,3,convex,0.004410,1,0.967560
essex,0,4,convex,0.007130,1,0.994740
essex,0,5,convex,0.011140,1,0.996140
essex,0,6,convex,0.017610,1,0.997960
essex,0,7,convex,0.028770,1,0.998690
essex,1,1,convex,0.001580,1,0.499000
essex,1,2,convex,0.002800,1,0.941550
essex,1,3,convex,0.004450,1,0.942380
essex,1,4,convex,0.007150,1,0.988300
essex,1,5,convex,0.011230,1,0.989830
essex,1,6,convex,0.017070,1,0.995920
essex,1,7,convex,0.029140,1,0.997330
fez,0,1,convex,0.002180,1,0.499000
fez,0,2,convex,0.003350,1,0.997320
fez,0,3,convex,0.005000,1,0.997430
fez,0,4,convex,0.007720,1,0.998800
fez,0,5,convex,0.011940,1,0.998990
fez,0,6,convex,0.018580,1,0.999000
fez,0,7,convex,0.026670,1,0.999000
fez,1,1,convex,0.003090,1,0.499000
fez,1,2,convex,0.005460,1,0.892810
fez,1,3,convex,0.008430,1,0.892930
fez,1,4,convex,0.014860,1,0.967440
fez,1,5,convex,0.011110,1,0.967650
fez,1,6,convex,0.038940,1,0.988650
fez,1,7,convex,0.071520,1,0.988890
geneva,0,1,convex,0.001800,1,0.499000
geneva,0,2,convex,0.003160,1,0.857330
geneva,0,3,convex,0.004960,1,0.857470
geneva,0,4,convex,0.008100,1,0.944370
geneva,0,5,convex,0.012090,1,0.944610
geneva,0,6,convex,0.019660,1,0.976080
geneva,0,7,convex,0.034250,1,0.976340
geneva,1,1,convex,0.001790,1,0.499000
geneva,1,2,convex,0.003200,1,0.984520
geneva,1,3,convex,0.004990,1,0.984860
geneva,1,4,convex,0.008190,1,0.997760
geneva,1,5,convex,0.013000,1,0.998420
geneva,1,6,convex,0.020960,1,0.998810
geneva,1,7,convex,0.035030,1,0.998970
guadalupe,0,1,convex,0.001660,1,0.499000
guadalupe,0,2,convex,0.002960,1,0.938150
guadalupe,0,3,convex,0.004630,1,0.938320
guadalupe,0,4,convex,0.007500,1,0.988090
guadalupe,0,5,convex,0.011960,1,0.988420
guadalupe,0,6,convex,0.018150,1,0.996620
guadalupe,0,7,convex,0.031260,1,0.996960
guadalupe,1,1,convex,0.001700,1,0.499000
guadalupe,1,2,convex,0.003070,1,0.988160
guadalupe,1,3,convex,0.004860,1,0.988280
guadalupe,1,4,convex,0.008000,1,0.998420
guadalupe,1,5,convex,0.012670,1,0.998660
guadalupe,1,6,convex,0.020310,1,0.998900
guadalupe,1,7,convex,0.033840,1,0.998990
hanoi,0,1,convex,0.001830,1,0.499000
hanoi,0,2,convex,0.003230,1,0.993320
hanoi,0,3,convex,0.005030,1,0.993410
hanoi,0,4,convex,0.008370,1,0.998730
hanoi,0,5,convex,0.013240,1,0.998910
hanoi,0,6,convex,0.021290,1,0.998970
hanoi,0,7,convex,0.031110,1,0.999000
hanoi,1,1,convex,0.001800,1,0.499000
hanoi,1,2,convex,0.003240,1,0.914540
hanoi,1,3,convex,0.005080,1,0.914620
hanoi,1,4,convex,0.008370,1,0.978710
hanoi,1,5,convex,0.004810,1,0.978850
hanoi,1,6,convex,0.020620,1,0.993570
hanoi,1,7,convex,0.036250,1,0.993730
jakarta,0,1,convex,0.001570,1,0.499000
jakarta,0,2,convex,0.002790,1,0.982720
jakarta,0,3,convex,0.004370,1,0.982860
jakarta,0,4,convex,0.007060,1,0.997960
jakarta,0,5,convex,0.011120,1,0.998230
jakarta,0,6,convex,0.017700,1,0.998770
jakarta,0,7,convex,0.028730,1,0.998960
jakarta,1,1,convex,0.001590,1,0.499000
jakarta,1,2,convex,0.002880,1,0.943260
jakarta,1,3,convex,0.004490,1,0.943380
jakarta,1,4,convex,0.007290,1,0.989840
jakarta,1,5,convex,0.011510,1,0.990080
jakarta,1,6,convex,0.017470,1,0.997180
jakarta,1,7,convex,0.029960,1,0.997420
johannesburg,0,1,convex,0.001680,1,0.499000
johannesburg,0,2,convex,0.002960,1,0.979630
johannesburg,0,3,convex,0.004660,1,0.980570
johannesburg,0,4,convex,0.007590,1,0.996280
johannesburg,0,5,convex,0.011910,1,0.998030
johannesburg,0,6,convex,0.018920,1,0.998630
johannesburg,0,7,convex,0.027450,1,0.998930
johannesburg,1,1,convex,0.001760,1,0.499000
